日期,信号日期,总分,结论,仓位,交易标的到期收益率_百分比,比较基准到期收益率_百分比,策略日收益率,基准日收益率,策略票息Carry收益,策略资本利得收益,基准票息Carry收益,基准资本利得收益,票息Carry超额,资本利得超额,策略资本利得_BP,基准资本利得_BP,资本利得超额_BP,策略累计资本利得_BP,基准累计资本利得_BP,累计资本利得超额_BP,策略累计票息Carry,策略累计资本利得,基准累计票息Carry,基准累计资本利得,策略净值,基准净值,超额净值
2022-01-17,2022-01-17,67.5,中性,0.0,3.1207,3.1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2022-01-18,2022-01-17,67.5,中性,0.0,3.0911,3.0911,0.0,0.002633295206346909,0.0,0.0,0.0001238373015873016,0.0025094579047596076,-0.0001238373015873016,-0.0025094579047596076,0.0,2.9599999999999764,-2.9599999999999764,0.0,2.9599999999999764,-2.9599999999999764,0.0,0.0,0.0001238373015873016,0.0025094579047596076,1.0,1.0026332952063468,0.9973736208253439
2022-01-19,2022-01-17,67.5,中性,0.0,3.0756,3.0756,0.0,0.0014387182561094553,0.0,0.0,0.00012266269841269841,0.0013160555576967568,-0.00012266269841269841,-0.0013160555576967568,0.0,1.5500000000000236,-1.5500000000000236,0.0,4.51,-4.51,0.0,0.0,0.0002465,0.0038255134624563644,1.0,1.0040758020323435,0.9959407426968226
2022-01-20,2022-01-17,67.5,中性,0.0,3.0306,3.0306,0.0,0.003945871365900451,0.0,0.0,0.00012204761904761904,0.003823823746852832,-0.00012204761904761904,-0.003823823746852832,0.0,4.49999999999999,-4.49999999999999,0.0,9.009999999999991,-9.009999999999991,0.0,0.0,0.00036854761904761904,0.007649337209309196,1.0,1.0080377559887763,0.9920263343897351
2022-01-21,2022-01-17,67.5,中性,0.0,3.0393,3.0393,-0.0,-0.0006207081512430834,0.0,-0.0,0.00012026190476190477,-0.0007409700560049882,-0.00012026190476190477,0.0007409700560049882,-0.0,-0.8700000000000028,0.8700000000000028,0.0,8.139999999999988,-8.139999999999988,0.0,0.0,0.0004888095238095238,0.006908367153304207,1.0,1.0074120587368733,0.9926424756656508
2022-01-24,2022-01-24,55.0,中性,0.0,3.0,3.0,0.0,0.0034662632464030918,0.0,0.0,0.00012060714285714286,0.003345656103545949,-0.00012060714285714286,-0.003345656103545949,0.0,3.93000000000001,-3.93000000000001,0.0,12.069999999999999,-12.069999999999999,0.0,0.0,0.0006094166666666667,0.010254023256850157,1.0,1.0109040141300563,0.9892136009179469
2022-01-25,2022-01-24,55.0,中性,0.0,3.0,3.0,0.0,0.00011904761904761905,0.0,-0.0,0.00011904761904761905,-0.0,-0.00011904761904761905,0.0,-0.0,-0.0,0.0,0.0,12.069999999999999,-12.069999999999999,0.0,0.0,0.0007284642857142858,0.010254023256850157,1.0,1.011024359846024,0.9890958514118265
2022-01-26,2022-01-24,55.0,中性,0.0,3.0,3.0,0.0,0.00011904761904761905,0.0,-0.0,0.00011904761904761905,-0.0,-0.00011904761904761905,0.0,-0.0,-0.0,0.0,0.0,12.069999999999999,-12.069999999999999,0.0,0.0,0.000847511904761905,0.010254023256850157,1.0,1.0111447198888628,0.9889781159218358
2022-01-27,2022-01-24,55.0,中性,0.0,3.0238,3.0238,-0.0,-0.0019111406561050464,0.0,-0.0,0.00011904761904761905,-0.0020301882751526655,-0.00011904761904761905,0.0020301882751526655,-0.0,-2.380000000000021,2.380000000000021,0.0,9.689999999999976,-9.689999999999976,0.0,0.0,0.000966559523809524,0.008223834981697492,1.0,1.0092122801054773,0.9908718113254483
2022-01-28,2022-01-24,55.0,中性,0.0,3.0134,3.0134,0.0,0.0010060566023296451,0.0,0.0,0.0001199920634920635,0.0008860645388375815,-0.0001199920634920635,-0.0008860645388375815,0.0,1.0400000000010055,-1.0400000000010055,0.0,10.730000000000981,-10.730000000000981,0.0,0.0,0.0010865515873015876,0.009109899520535073,1.0,1.0102276047830294,0.9898759401004231
2022-02-07,2022-01-24,55.0,中性,0.0,3.0311,3.0311,-0.0,-0.0013892345462191659,0.0,-0.0,0.00011957936507936469,-0.0015088139112985305,-0.00011957936507936469,0.0015088139112985305,-0.0,-1.7700000000000007,1.7700000000000007,0.0,8.96000000000098,-8.96000000000098,0.0,0.0,0.0012061309523809522,0.007601085609236542,1.0,1.0088241616949205,0.9912530230440803
2022-02-08,2022-01-24,55.0,中性,0.0,3.0303,3.0303,0.0,0.0001884151863466618,0.0,0.0,0.00012028174603174564,6.813344031491617e-05,-0.00012028174603174564,-6.813344031491617e-05,0.0,0.07999999999900448,-0.07999999999900448,0.0,9.039999999999985,-9.039999999999985,0.0,0.0,0.0013264126984126978,0.007669219049551458,1.0,1.0090142394873374,0.9910662911041599
