training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,72.44166666666341,54.59999999999701,44.69999999999894,33.84000000000002,17.75000000000103
2,71.4604787234031,54.5699999999989,42.02999999999978,16.85000000000013,10.810000000001132
3,68.91994897959069,51.109999999998905,46.74999999999977,19.88000000000011,13.670000000001082
4,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
5,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
6,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
7,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
8,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
9,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
10,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
11,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
12,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
13,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
14,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
15,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
16,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
17,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
18,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
19,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
20,68.88499999999962,51.759999999998925,42.9000000000028,29.26999999999999,18.580000000000958
