区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-17,2025-01-01,55.129999999999974,19.403296089385464,24.72999999999909,30.400000000000883,10.699441340782434,1.0,9,6.125555555555552,,-5.310000000000002,9.11111111111111
样本外,2025-01-02,2026-07-14,0.6899999999990253,0.47249999999933257,-5.959999999997983,6.649999999997008,4.553804347824038,0.5,8,0.08624999999987809,-2.3624999999997525,-5.6999999999990045,5.125
2026年以来,2026-01-01,2026-07-14,-0.09999999999999604,-0.201599999999992,-3.3299999999999996,3.2300000000000035,6.511680000000007,0.0,1,-0.09999999999999609,-0.09999999999999609,-1.8299999999999914,5.0
全区间,2022-01-17,2026-07-14,55.819999999999,12.964645161290091,18.770000000001108,37.049999999997894,8.60516129032209,0.7647058823529411,17,3.283529411764647,-2.3624999999997525,-5.699999999999001,7.235294117647059
