日期,信号日期,总分,结论,目标仓位,仓位,止盈止损事件,条件基准仓位,交易标的到期收益率_百分比,比较基准到期收益率_百分比,策略日收益率,基准日收益率,策略票息Carry收益,策略资本利得收益,基准票息Carry收益,基准资本利得收益,票息Carry超额,资本利得超额,策略资本利得_BP,基准资本利得_BP,资本利得超额_BP,策略累计资本利得_BP,基准累计资本利得_BP,累计资本利得超额_BP,策略累计票息Carry,策略累计资本利得,基准累计票息Carry,基准累计资本利得,策略净值,基准净值,超额净值
2025-06-25,2025-06-25,57.5,中性,0.0,0.0,,0.0,1.8,1.6544,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,78.28999999999795,24.699999999998994,53.58999999999894,0.021087869047619043,0.06871092921005219,0.019183035714285694,0.022632576643140445,1.0937092744321175,1.042425947943135,1.0491961338742308
2025-06-26,2025-06-26,42.5,中性,0.0,0.0,,0.0,1.8,1.6462,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,78.28999999999795,24.699999999998994,53.58999999999894,0.021087869047619043,0.06871092921005219,0.019183035714285694,0.022632576643140445,1.0937092744321175,1.042425947943135,1.0491961338742308
2025-06-27,2025-06-27,35.0,中性,0.0,0.0,,0.0,1.7925,1.6462,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,78.28999999999795,24.699999999998994,53.58999999999894,0.021087869047619043,0.06871092921005219,0.019183035714285694,0.022632576643140445,1.0937092744321175,1.042425947943135,1.0491961338742308
2025-06-30,2025-06-30,87.5,看多,1.0,1.0,,1.0,1.7975,1.6469,-0.0003829136500604648,1.267270500532482e-06,7.113095238095239e-05,-0.0004540446024414172,6.532539682539683e-05,-6.405812632486435e-05,5.805555555555555e-06,-0.00038998647611655286,-0.5000000000000143,-0.07000000000000062,-0.4300000000000137,77.78999999999793,24.629999999998994,53.159999999998924,0.021158999999999994,0.06825688460761077,0.01924836111111109,0.02256851851681558,1.0932904782217396,1.042427268978788,1.0487930532484822
2025-07-01,2025-07-01,87.5,看多,1.0,1.0,,1.0,1.8,1.6433,-0.00015563324953419094,0.0003947827948434617,7.132936507936509e-05,-0.00022696261461355603,6.53531746031746e-05,0.0003294296202402871,5.976190476190483e-06,-0.0005563922348538431,-0.24999999999997247,0.3600000000000131,-0.6099999999999856,77.53999999999796,24.989999999999007,52.54999999999894,0.02123032936507936,0.06802992199299722,0.019313714285714267,0.022897948137055868,1.0931203258719293,1.0428388013294563,1.0482160085320684
2025-07-02,2025-07-02,57.5,中性,0.0,0.0,,0.0,1.7825,1.6396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.53999999999796,24.989999999999007,52.54999999999894,0.02123032936507936,0.06802992199299722,0.019313714285714267,0.022897948137055868,1.0931203258719293,1.0428388013294563,1.0482160085320684
2025-07-03,2025-07-03,62.5,中性,0.0,0.0,,0.0,1.775,1.6407,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,77.53999999999796,24.989999999999007,52.54999999999894,0.02123032936507936,0.06802992199299722,0.019313714285714267,0.022897948137055868,1.0931203258719293,1.0428388013294563,1.0482160085320684
2025-07-04,2025-07-04,62.5,中性,0.0,0.0,,0.0,1.765,1.6433,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,77.53999999999796,24.989999999999007,52.54999999999894,0.02123032936507936,0.06802992199299722,0.019313714285714267,0.022897948137055868,1.0931203258719293,1.0428388013294563,1.0482160085320684
2025-07-07,2025-07-07,62.5,中性,0.0,0.0,,0.0,1.755,1.6406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.53999999999796,24.989999999999007,52.54999999999894,0.02123032936507936,0.06802992199299722,0.019313714285714267,0.022897948137055868,1.0931203258719293,1.0428388013294563,1.0482160085320684
2025-07-08,2025-07-08,62.5,中性,0.0,0.0,,0.0,1.7675,1.6444,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,77.53999999999796,24.989999999999007,52.54999999999894,0.02123032936507936,0.06802992199299722,0.019313714285714267,0.022897948137055868,1.0931203258719293,1.0428388013294563,1.0482160085320684
