区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-17,2025-06-30,94.34499999999952,28.54134453781498,66.08999999999945,28.255000000000067,8.547731092436996,1.0,12,7.099166666666625,,-14.659999999999016,57.69230769230769
样本外,2025-07-01,2026-07-14,2.6549999999990126,2.6655776892420366,-2.3299999999995196,4.984999999998532,5.004860557767451,1.0,2,1.0874999999995014,,-12.885000000000502,81.0
2026年以来,2026-01-01,2026-07-14,11.705000000000014,23.597280000000026,2.730000000000476,8.974999999999538,18.093599999999068,1.0,1,11.225000000000007,,-3.7349999999999888,61.0
全区间,2022-01-17,2026-07-14,96.87499999999852,22.49999999999966,63.93999999999994,32.93499999999858,7.64941935483838,1.0,14,6.885357142857036,,-14.659999999999016,66.2
