training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
2,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
3,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
4,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
5,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
6,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
7,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
8,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
9,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
10,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
11,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
12,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
13,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
14,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
15,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
16,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
17,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
18,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
19,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
20,145.81166666667085,76.25000000000287,47.020000000000735,25.009999999997014,19.539999999996922
