training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
2,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
3,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
4,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
5,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
6,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
7,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
8,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
9,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
10,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
11,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
12,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
13,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
14,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
15,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
16,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
17,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
18,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
19,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
20,145.7256666666709,76.32000000000289,46.85000000000076,24.949999999998965,20.00999999999791
