交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2022-01-20,2022-01-20,2022-01-20,多头,1.0,1.0,1,4.49999999999999,0.42999999999900756,4.070000000000983,是,是,已平仓
2,2022-01-25,2022-01-26,2022-01-26,多头,1.0,1.0,2,0.0,-3.9499999999999953,3.9499999999999953,否,是,已平仓
3,2022-02-07,2022-02-15,2022-02-15,多头,1.0,1.0,7,-7.410000000000991,-9.469999999999999,2.0599999999990075,否,是,已平仓
4,2022-02-18,2022-02-18,2022-02-18,多头,1.0,1.0,1,0.7700000000000068,-1.7599999999999907,2.5299999999999976,是,是,已平仓
5,2022-03-01,2022-03-03,2022-03-03,多头,1.0,1.0,3,-0.4799999999999942,-5.499999999999984,5.01999999999999,否,是,已平仓
6,2022-04-08,2022-04-11,2022-04-11,多头,1.0,1.0,2,1.670000000000005,-2.859999999999981,4.529999999999986,是,是,已平仓
7,2022-04-26,2022-04-28,2022-04-28,多头,1.0,1.0,3,2.7200000000009856,-3.2599999999999993,5.9800000000009845,是,是,已平仓
8,2022-05-05,2022-05-09,2022-05-09,多头,1.0,1.0,3,6.11999999999998,2.3200000000000305,3.799999999999949,是,是,已平仓
9,2022-05-11,2022-05-11,2022-05-11,多头,1.0,1.0,1,0.7499999999990153,-1.5099999999990121,2.2599999999980276,是,是,已平仓
10,2022-05-13,2022-05-18,2022-05-18,多头,1.0,1.0,4,7.660000000000029,2.5400000000000076,5.1200000000000205,是,是,已平仓
11,2022-05-26,2022-05-26,2022-05-26,多头,1.0,1.0,1,2.430000000001008,4.749999999999997,-2.3199999999989895,是,是,已平仓
12,2022-06-28,2022-06-28,2022-06-28,多头,1.0,1.0,1,-1.380000000000027,-0.8499999999999828,-0.5300000000000442,否,是,已平仓
13,2022-06-30,2022-07-04,2022-07-04,多头,1.0,1.0,3,1.1299999999999852,-1.5100000000000182,2.6400000000000032,是,是,已平仓
14,2022-07-06,2022-08-12,2022-08-12,多头,1.0,1.0,28,11.960000000000997,9.860000000000007,2.100000000000991,是,是,已平仓
15,2022-08-17,2022-08-30,2022-08-30,多头,1.0,1.0,10,3.620000000000012,2.1599999999990027,1.4600000000010094,是,是,已平仓
16,2022-09-05,2022-09-05,2022-09-05,多头,1.0,1.0,1,0.04999999999900917,0.460000000000009,-0.41000000000099984,是,是,已平仓
17,2022-09-07,2022-09-07,2022-09-07,多头,1.0,1.0,1,-0.470000000000019,-0.7499999999999868,0.2799999999999678,否,是,已平仓
18,2022-09-09,2022-09-14,2022-09-14,多头,1.0,1.0,3,-2.3099999999999854,-3.690000000000984,1.3800000000009987,否,是,已平仓
19,2022-09-21,2022-09-28,2022-09-28,多头,1.0,1.0,6,-2.209999999999018,-7.609999999999978,5.40000000000096,否,是,已平仓
20,2022-10-10,2022-10-13,2022-10-13,多头,1.0,1.0,4,0.6300000000000054,3.490000000000021,-2.8600000000000154,是,是,已平仓
21,2022-10-17,2022-10-24,2022-10-24,多头,1.0,1.0,6,0.3899999999990025,-1.7599999999999905,2.149999999998993,是,是,已平仓
22,2022-11-02,2022-11-09,2022-11-09,多头,1.0,1.0,6,-2.379999999999986,-3.2400000000000135,0.8600000000000274,否,是,已平仓
23,2022-11-11,2022-11-11,2022-11-11,多头,1.0,1.0,1,-1.1300000000009913,-3.259999999999999,2.129999999999008,否,是,已平仓
24,2022-11-25,2022-11-25,2022-11-25,多头,1.0,1.0,1,-2.5599999999990213,-3.499999999999996,0.9400000000009747,否,是,已平仓
25,2022-11-30,2022-12-01,2022-12-01,多头,1.0,1.0,2,1.8299999999999912,1.9999999999999878,-0.1699999999999966,是,是,已平仓
26,2022-12-22,2022-12-23,2022-12-23,多头,1.0,1.0,2,0.2399999999999971,3.5500000000000114,-3.3100000000000143,是,是,已平仓
27,2023-01-05,2023-01-05,2023-01-05,多头,1.0,1.0,1,-0.5499999999999949,-2.009999999999998,1.460000000000003,否,是,已平仓
28,2023-02-21,2023-02-21,2023-02-21,多头,1.0,1.0,1,0.180000000000978,-0.200000000000998,0.380000000001976,是,是,已平仓
29,2023-02-27,2023-02-27,2023-02-27,多头,1.0,1.0,1,0.3500000000000031,0.08999999999998592,0.26000000000001716,是,是,已平仓
30,2023-03-13,2023-03-13,2023-03-13,多头,1.0,1.0,1,-0.06999999999899448,-0.7599999999999968,0.6900000000010023,否,是,已平仓
31,2023-03-23,2023-03-23,2023-03-23,多头,1.0,1.0,1,1.0800000000000045,-0.750000000000993,1.8300000000009975,是,是,已平仓
32,2023-05-04,2023-05-09,2023-05-09,多头,1.0,1.0,4,3.9600000000000053,4.049999999999991,-0.08999999999998565,是,是,已平仓
33,2023-05-15,2023-05-15,2023-05-15,多头,1.0,1.0,1,0.8900000000009942,-1.3200000000000016,2.2100000000009956,是,是,已平仓
34,2023-05-17,2023-05-18,2023-05-18,多头,1.0,1.0,2,-0.5900000000000003,-0.5499999999999949,-0.040000000000005365,否,是,已平仓
35,2023-05-29,2023-05-29,2023-05-29,多头,1.0,1.0,1,0.059999999999990616,2.550000000000989,-2.490000000000998,是,是,已平仓
36,2023-05-31,2023-06-01,2023-06-01,多头,1.0,1.0,2,2.1399999999989827,1.7499999999999807,0.38999999999900203,是,是,已平仓
37,2023-06-05,2023-06-07,2023-06-07,多头,1.0,1.0,3,1.8899999999990105,1.239999999999991,0.6499999999990194,是,是,已平仓
38,2023-06-09,2023-06-13,2023-06-13,多头,1.0,1.0,3,3.3200000000000243,5.949999999999983,-2.629999999999959,是,是,已平仓
39,2023-06-15,2023-06-15,2023-06-15,多头,1.0,1.0,1,-1.2900000000000065,-3.039999999999987,1.7499999999999807,否,是,已平仓
40,2023-07-04,2023-07-13,2023-07-13,多头,1.0,1.0,8,-1.9999999999999878,-0.11000000000000593,-1.889999999999982,否,是,已平仓
41,2023-07-18,2023-07-18,2023-07-18,多头,1.0,1.0,1,0.9299999999999933,1.2999999999999816,-0.36999999999998834,是,是,已平仓
42,2023-07-21,2023-07-24,2023-07-24,多头,1.0,1.0,2,2.4999999999989964,2.8000000000000247,-0.30000000000102833,是,是,已平仓
43,2023-08-03,2023-08-03,2023-08-03,多头,1.0,1.0,1,-0.9999999999990226,0.899999999999998,-1.8999999999990207,否,是,已平仓
44,2023-08-07,2023-08-10,2023-08-10,多头,1.0,1.0,4,2.909999999999996,-0.059999999999990616,2.969999999999987,是,是,已平仓
45,2023-08-14,2023-08-14,2023-08-14,多头,1.0,1.0,1,1.4300000000009792,1.6900000000000248,-0.25999999999904566,是,是,已平仓
46,2023-08-23,2023-08-24,2023-08-24,多头,1.0,1.0,2,4.119999999999992,0.21000000000000185,3.9099999999999904,是,是,已平仓
47,2023-08-30,2023-08-30,2023-08-30,多头,1.0,1.0,1,0.889999999999988,0.9999999999989878,-0.10999999999899979,是,是,已平仓
48,2023-09-01,2023-09-01,2023-09-01,多头,1.0,1.0,1,-0.09999999999999593,-2.7499999999990035,2.6499999999990074,否,是,已平仓
49,2023-09-19,2023-09-19,2023-09-19,多头,1.0,1.0,1,-0.750000000000993,-1.250000000000001,0.4999999999990081,否,是,已平仓
50,2023-10-18,2023-10-18,2023-10-18,多头,1.0,1.0,1,-0.029999999999995308,-1.7000000000000002,1.6700000000000048,否,是,已平仓
