training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,90.75909090909687,82.78000000000196,40.72000000000293,-1.100000000001966,5.219999999997069
2,90.70109090909685,83.28000000000193,39.9300000000029,-1.100000000001966,5.219999999997069
3,90.70109090909685,83.28000000000193,39.9300000000029,-1.100000000001966,5.219999999997069
4,90.70109090909685,83.28000000000193,39.9300000000029,-1.100000000001966,5.219999999997069
5,90.70109090909685,83.28000000000193,39.9300000000029,-1.100000000001966,5.219999999997069
6,90.70109090909685,83.28000000000193,39.9300000000029,-1.100000000001966,5.219999999997069
7,90.70109090909685,83.28000000000193,39.9300000000029,-1.100000000001966,5.219999999997069
8,88.68600000000089,77.14000000000195,33.79000000000291,-0.1800000000029538,6.139999999996081
9,88.68600000000089,77.14000000000195,33.79000000000291,-0.1800000000029538,6.139999999996081
10,85.89400000000002,82.36999999999993,52.10000000000089,6.769999999999034,12.789999999999019
11,85.09200000000003,80.92999999999995,49.53000000000092,6.659999999999028,12.659999999999027
12,83.94199999999518,80.97999999999998,52.98000000000094,6.659999999999028,12.659999999999027
13,83.94199999999518,80.97999999999998,52.98000000000094,6.659999999999028,12.659999999999027
14,83.94199999999518,80.97999999999998,52.98000000000094,6.659999999999028,12.659999999999027
15,82.93400000000082,81.77000000000191,37.90000000000286,-1.4700000000009839,6.059999999998047
16,81.54948148148782,83.97000000000291,40.62000000000388,-1.100000000001966,5.219999999997069
17,81.54948148148782,83.97000000000291,40.62000000000388,-1.100000000001966,5.219999999997069
18,81.54948148148782,83.97000000000291,40.62000000000388,-1.100000000001966,5.219999999997069
19,81.54948148148782,83.97000000000291,40.62000000000388,-1.100000000001966,5.219999999997069
20,81.10963636364708,79.54000000000191,36.190000000002875,-0.1800000000029538,6.139999999996081
