区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-17,2025-01-01,87.30000000000494,30.725698324024087,25.53999999999994,61.76000000000501,21.736759776538076,1.0,20,4.365000000000246,,-8.82999999999997,7.95
样本外,2025-01-02,2026-09-11,-6.5600000000019465,-4.0221897810230915,-5.459999999999045,-1.1000000000029013,-0.6744525547463044,0.2727272727272727,11,-0.5963636363638135,-2.258750000000247,-9.800000000000953,5.2727272727272725
2026年以来,2026-01-01,2026-09-11,0.6499999999990196,0.9749999999985294,-5.989999999999018,6.639999999998038,9.959999999997056,0.3333333333333333,3,0.21666666666633963,-2.0550000000004944,-4.280000000000984,7.666666666666667
全区间,2022-01-17,2026-09-11,80.74000000000301,18.037659574468755,20.080000000000894,60.660000000002114,13.551702127660047,0.7419354838709677,31,2.6045161290323544,-2.258750000000247,-10.500000000000966,7.0
