实验编号,实验阶段,调整模块,候选参数,供给低分位,供给高分位,需求低分位,需求高分位,地方债国债利差低分位,地方债国债利差高分位,地方债NCD利差低分位,地方债NCD利差高分位,利差周变化阈值_BP,看空总分阈值,看空最少利空模块数,看空要求供给或需求利空,看空连续确认周期数,目标函数,策略累计收益率,基准累计收益率,累计超额收益率,策略年化收益率,策略夏普比率,策略最大回撤,累计资本利得_BP,基准累计资本利得_BP,资本利得超额_BP,资本利得交易胜率,开仓交易总数,已平仓交易数,平均单笔资本利得_BP,平均每笔盈利_BP,最佳交易_BP,最差交易_BP,资本利得最大回撤_BP,未平仓交易数,未平仓浮动资本利得_BP,调仓周期胜率,看空信号数,相对基线变化信号数,策略Carry贡献,策略资本利得贡献,最新总分,最新仓位
地方债NCD利差阈值_25/75,单模块敏感性,地方债NCD利差阈值,25/75,35.0,65.0,25.0,75.0,25.0,75.0,25.0,75.0,1.0,30.0,0,0,1,165.04842105262148,0.10193731842478182,0.052673549253844376,0.049263769170937444,0.029728654934028986,1.5436709886106839,-0.005768900595631399,88.6999999999959,37.46000000000106,51.239999999994836,0.7368421052631579,58,57,1.5649122807016833,2.7492857142856204,15.530000000000022,-5.4700000000009945,-9.809999999998984,1,-0.5000000000000143,0.14981729598051158,156,0,0.01985861904761904,0.07829271496505488,87.5,1.0
利差周变化阈值_±1BP,单模块敏感性,利差周变化阈值,±1BP,35.0,65.0,25.0,75.0,25.0,75.0,25.0,75.0,1.0,30.0,0,0,1,165.04842105262148,0.10193731842478182,0.052673549253844376,0.049263769170937444,0.029728654934028986,1.5436709886106839,-0.005768900595631399,88.6999999999959,37.46000000000106,51.239999999994836,0.7368421052631579,58,57,1.5649122807016833,2.7492857142856204,15.530000000000022,-5.4700000000009945,-9.809999999998984,1,-0.5000000000000143,0.14981729598051158,156,0,0.01985861904761904,0.07829271496505488,87.5,1.0
地方债国债利差阈值_20/80,单模块敏感性,地方债国债利差阈值,20/80,35.0,65.0,25.0,75.0,20.0,80.0,25.0,75.0,1.0,30.0,0,0,1,164.54842105262048,0.10135755735867469,0.05202684812948122,0.04933070922919347,0.029565120653832988,1.527964890170531,-0.005768900595631399,88.19999999999588,36.86000000000205,51.33999999999383,0.7368421052631579,58,57,1.5561403508771217,2.737380952380858,15.530000000000022,-5.4700000000009945,-9.809999999998984,1,-0.5000000000000143,0.14859926918392205,154,1,0.019784412698412693,0.07784051545974681,87.5,1.0
地方债NCD利差阈值_35/65,单模块敏感性,地方债NCD利差阈值,35/65,35.0,65.0,25.0,75.0,25.0,75.0,35.0,65.0,1.0,30.0,0,0,1,163.5037931034383,0.10253025354716194,0.054955225364961224,0.04757502818220072,0.02989584311994009,1.5600311555430995,-0.005562199127996603,88.94999999999595,39.60000000000105,49.3499999999949,0.7413793103448276,59,58,1.5422413793102756,2.6911627906975837,15.530000000000022,-5.4700000000009945,-9.809999999998984,1,-0.5000000000000143,0.15347137637028013,160,3,0.0201870238095238,0.0785023231562711,85.0,1.0
地方债NCD利差阈值_30/70,单模块敏感性,地方债NCD利差阈值,30/70,35.0,65.0,25.0,75.0,25.0,75.0,30.0,70.0,1.0,30.0,0,0,1,163.35242105262162,0.10232780829907395,0.05478030300384451,0.04754750529522944,0.029838767283683065,1.554408939001882,-0.005562199127996603,88.86999999999594,39.53000000000105,49.33999999999489,0.7368421052631579,58,57,1.5678947368420348,2.75333333333324,15.530000000000022,-5.4700000000009945,-9.809999999998984,1,-0.5000000000000143,0.15225334957369063,158,2,0.020071964285714276,0.0784337301889028,87.5,1.0
利差周变化阈值_±1.5BP,单模块敏感性,利差周变化阈值,±1.5BP,35.0,65.0,25.0,75.0,25.0,75.0,25.0,75.0,1.5,30.0,0,0,1,161.82981132074562,0.1029832792019938,0.05699204241643874,0.045991236785555056,0.030023539140898725,1.5425009202488387,-0.005768900595631399,89.19999999999594,41.58000000000016,47.61999999999578,0.7169811320754716,54,53,1.6924528301886026,3.09605263157887,15.530000000000022,-5.4700000000009945,-10.369999999999994,1,-0.5000000000000143,0.1510353227771011,155,12,0.02035828571428571,0.07874870128280613,87.5,1.0
地方债NCD利差阈值_15/85,单模块敏感性,地方债NCD利差阈值,15/85,35.0,65.0,25.0,75.0,25.0,75.0,15.0,85.0,1.0,30.0,0,0,1,157.73137931033585,0.09734371168460831,0.049280264453180234,0.04806344723142808,0.028431275998369143,1.3635600078208,-0.005768900595631399,83.64999999999594,33.54000000000005,50.10999999999589,0.7241379310344828,59,58,1.4508620689654477,2.7692857142856218,15.530000000000022,-5.889999999999993,-9.809999999998984,1,-0.5000000000000143,0.15225334957369063,155,3,0.020112615079365074,0.07387450087295956,87.5,1.0
地方债NCD利差阈值_20/80,单模块敏感性,地方债NCD利差阈值,20/80,35.0,65.0,25.0,75.0,25.0,75.0,20.0,80.0,1.0,30.0,0,0,1,156.66137931033578,0.0966650079657374,0.04896691768349837,0.047698090282239036,0.028239267396429346,1.3458627344830396,-0.005768900595631399,83.04999999999592,33.290000000000056,49.75999999999586,0.7241379310344828,59,58,1.4405172413792406,2.754999999999907,15.530000000000022,-5.889999999999993,-9.809999999998984,1,-0.5000000000000143,0.1510353227771011,155,2,0.02003132539682539,0.07333691084844043,87.5,1.0
利差周变化阈值_±2BP,单模块敏感性,利差周变化阈值,±2BP,35.0,65.0,25.0,75.0,25.0,75.0,25.0,75.0,2.0,30.0,0,0,1,149.05738461537322,0.09516489903279246,0.05225591647235617,0.04290898256043629,0.027814584704861423,1.3507913743540378,-0.005768900595631399,81.1599999999949,36.61000000000015,44.549999999994746,0.7115384615384616,53,52,1.5703846153845182,2.9691891891890827,14.770000000000024,-5.4700000000009945,-10.369999999999992,1,-0.5000000000000143,0.14738124238733252,156,17,0.02027822619047619,0.07170882749184897,87.5,1.0
35/65_x_±2BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±2BP,35.0,65.0,35.0,65.0,30.0,70.0,25.0,75.0,2.0,15.0,0,0,1,148.65385185184064,0.10116237649660631,0.0640801739483352,0.037082202548271104,0.02951005210239499,1.3994529100229613,-0.006666681514554962,86.55999999999585,48.63000000000208,37.929999999993775,0.6851851851851852,55,54,1.6122222222221458,3.163783783783702,14.770000000000024,-5.9199999999999875,-13.530000000001005,1,-0.5000000000000143,0.1510353227771011,50,26,0.020611003968253966,0.07686818616165768,87.5,1.0
35/65_x_±2.5BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±2.5BP,35.0,65.0,35.0,65.0,30.0,70.0,25.0,75.0,2.5,15.0,0,0,1,145.94127272726251,0.09993968532454822,0.06419451940725729,0.03574516591729093,0.029164925458930346,1.385970656479226,-0.006512471356825311,85.56999999999584,49.040000000001065,36.52999999999478,0.6727272727272727,56,55,1.5649090909090158,3.1813513513512692,14.770000000000024,-5.9199999999999875,-10.840000000000988,1,-0.5000000000000143,0.14981729598051158,48,28,0.020414892857142854,0.07594803083466904,87.5,1.0
35/65_x_±3BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±3BP,35.0,65.0,35.0,65.0,30.0,70.0,25.0,75.0,3.0,15.0,0,0,1,143.21066666665638,0.09947719857468473,0.06581791464584819,0.03365928392883655,0.02903431040804416,1.3741736197737182,-0.0065124713568252,85.21999999999582,50.940000000001085,34.279999999994736,0.6666666666666666,55,54,1.5874074074073308,3.259999999999916,14.770000000000024,-5.9199999999999875,-10.840000000000988,1,-0.5000000000000143,0.14859926918392205,46,29,0.020290928571428567,0.07565135270009386,87.5,1.0
利差周变化阈值_±2.5BP,单模块敏感性,利差周变化阈值,±2.5BP,35.0,65.0,25.0,75.0,25.0,75.0,25.0,75.0,2.5,30.0,0,0,1,142.77907692306658,0.09173829127692557,0.050669066968861864,0.0410692243080637,0.026842982088485234,1.2664512853312189,-0.005768900595631399,77.6799999999949,35.039999999999125,42.63999999999578,0.6923076923076923,53,52,1.5034615384614414,3.064166666666557,14.770000000000024,-5.4700000000009945,-10.369999999999994,1,-0.5000000000000143,0.146163215590743,150,20,0.02019695238095238,0.0686531042480937,87.5,1.0
利差周变化阈值_±3BP,单模块敏感性,利差周变化阈值,±3BP,35.0,65.0,25.0,75.0,25.0,75.0,25.0,75.0,3.0,30.0,0,0,1,140.04874509802886,0.09127925293075911,0.05227182955553955,0.03900742337521956,0.026712661723848008,1.2537632483920649,-0.005768900595631399,77.32999999999491,36.93999999999916,40.38999999999575,0.6862745098039216,52,51,1.5260784313724498,3.141714285714172,14.770000000000024,-5.4700000000009945,-10.369999999999992,1,-0.5000000000000143,0.14494518879415347,149,21,0.020072988095238095,0.0683564261135185,87.5,1.0
30/70_x_±1.5BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±1.5BP,30.0,70.0,35.0,65.0,30.0,70.0,25.0,75.0,1.5,15.0,0,0,1,131.8365714285546,0.08187053881097728,0.042281239035910856,0.03958929977506642,0.024033067962969223,1.043091766100538,-0.007776234896904155,70.23999999999285,29.120000000001088,41.11999999999176,0.6428571428571429,57,56,1.2632142857141584,2.8261111111109987,15.800000000000015,-5.579999999999995,-13.05000000000198,1,-0.5000000000000143,0.12545676004872108,34,44,0.01747307142857142,0.062279301044573854,85.0,1.0
30/70_x_±2BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±2BP,30.0,70.0,35.0,65.0,30.0,70.0,25.0,75.0,2.0,15.0,0,0,1,129.9308965517085,0.0806445999739136,0.04099574490369906,0.03964885507021454,0.023682724971148206,1.031620543812453,-0.006671740536201898,68.76999999999384,27.570000000002064,41.199999999991775,0.6206896551724138,59,58,1.1943103448274806,2.7872222222221374,15.800000000000015,-5.579999999999995,-10.470000000000995,1,-0.5000000000000143,0.12667478684531058,36,49,0.01767078174603174,0.060940351885392784,85.0,1.0
30/70_x_±3BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±3BP,30.0,70.0,35.0,65.0,30.0,70.0,25.0,75.0,3.0,15.0,0,0,1,129.0783508771838,0.07936914582711063,0.04049720280445834,0.03887194302265229,0.023317937066816397,1.0170175733284101,-0.006858863408521376,68.68999999999677,28.180000000002067,40.509999999994704,0.6140350877192983,58,57,1.213859649122751,2.7551428571427983,15.800000000000015,-5.579999999999995,-8.780000000000037,1,-0.5000000000000143,0.12058465286236297,32,54,0.016661138888888885,0.06076202911004548,85.0,1.0
30/70_x_±2.5BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±2.5BP,30.0,70.0,35.0,65.0,30.0,70.0,25.0,75.0,2.5,15.0,0,0,1,126.32048275860943,0.07811166664870317,0.03982071732681147,0.0382909493218917,0.022957995363992678,0.9759064228071596,-0.006858863408521376,67.02999999999582,27.180000000002064,39.849999999993756,0.603448275862069,59,58,1.1643103448275147,2.7551428571427983,15.800000000000015,-5.579999999999995,-8.780000000000037,1,-0.5000000000000143,0.12058465286236297,34,52,0.01690488095238095,0.05935301039859952,85.0,1.0
30/70_x_±1BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±1BP,30.0,70.0,35.0,65.0,30.0,70.0,25.0,75.0,1.0,15.0,0,0,1,124.17667796608934,0.07535760623452115,0.03642116632511905,0.0389364399094021,0.022168645987513225,0.8727330504803013,-0.007685680336265488,64.17999999999485,23.460000000001006,40.719999999993846,0.6440677966101694,60,59,1.096271186440591,2.5547368421051835,15.800000000000015,-5.579999999999995,-12.530000000000975,1,-0.5000000000000143,0.12058465286236297,36,38,0.016818710317460312,0.056886724492501116,85.0,1.0
供给分位阈值_30/70,单模块敏感性,供给分位阈值,30/70,30.0,70.0,25.0,75.0,25.0,75.0,25.0,75.0,1.0,30.0,0,0,1,123.51114285713052,0.07409108817006271,0.0349858763923121,0.039105211777750615,0.021805171657578226,0.8477095551523176,-0.00687821137720801,63.21999999999486,22.180000000001044,41.03999999999382,0.6607142857142857,57,56,1.1378571428570514,2.5048648648647567,15.800000000000015,-5.579999999999995,-10.040000000000985,1,-0.5000000000000143,0.11814859926918392,141,31,0.016558511904761902,0.05596366630492298,85.0,1.0
25/75_x_±2BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±2BP,25.0,75.0,35.0,65.0,30.0,70.0,25.0,75.0,2.0,15.0,0,0,1,101.9342857142809,0.060944321221971576,0.027040208789679943,0.03390411243229163,0.018014425561254654,0.4596736111760144,-0.006671740536201898,50.49999999999877,14.880000000002104,35.619999999996665,0.5714285714285714,57,56,0.9107142857142642,2.633124999999998,15.800000000000015,-5.579999999999995,-10.229999999999025,1,-0.5000000000000143,0.10353227771010962,29,71,0.015143301587301589,0.04414459619243461,85.0,1.0
25/75_x_±1.5BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±1.5BP,25.0,75.0,35.0,65.0,30.0,70.0,25.0,75.0,1.5,15.0,0,0,1,101.43355555554639,0.06009644633591593,0.025646005558005225,0.03445044077791071,0.017768825551874423,0.42242365026240397,-0.008153310725542151,49.689999999996786,13.440000000002088,36.2499999999947,0.5555555555555556,55,54,0.929444444444385,2.8253333333332638,15.800000000000015,-5.579999999999995,-12.810000000000008,1,-0.5000000000000143,0.1023142509135201,26,67,0.015313015873015872,0.0440846651869767,85.0,1.0
25/75_x_±3BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±3BP,25.0,75.0,35.0,65.0,30.0,70.0,25.0,75.0,3.0,15.0,0,0,1,101.39274074074018,0.060583054035998396,0.028260562843328785,0.03232249119266961,0.017909795722880872,0.4592619837426746,-0.006858863408521265,51.3600000000007,17.340000000002114,34.01999999999859,0.5740740740740741,55,54,0.9603703703703838,2.640322580645159,15.800000000000015,-5.579999999999995,-8.780000000000037,1,-0.5000000000000143,0.09744214372716199,27,74,0.01415898412698413,0.04478202398545576,85.0,1.0
25/75_x_±2.5BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±2.5BP,25.0,75.0,35.0,65.0,30.0,70.0,25.0,75.0,2.5,15.0,0,0,1,98.63636363636095,0.05934746090034171,0.027592033090317658,0.03175542781002405,0.017551756278909147,0.41634582535878195,-0.006858863408521265,49.69999999999974,16.340000000002114,33.359999999997626,0.5636363636363636,56,55,0.9127272727272684,2.640322580645159,15.800000000000015,-5.579999999999995,-8.780000000000037,1,-0.5000000000000143,0.09744214372716199,28,72,0.014402726190476191,0.0433730052740098,85.0,1.0
供给分位阈值_25/75,单模块敏感性,供给分位阈值,25/75,25.0,75.0,25.0,75.0,25.0,75.0,25.0,75.0,1.0,30.0,0,0,1,96.05861538460942,0.057591099680521785,0.025409269096814846,0.03218183058370694,0.017042311031266077,0.34711653129293785,-0.00687821137720801,47.31999999999778,13.430000000001076,33.889999999996704,0.5384615384615384,53,52,0.9196153846153423,2.8542857142856066,15.800000000000015,-5.579999999999995,-9.799999999999011,1,-0.5000000000000143,0.10109622411693057,132,58,0.015100710317460315,0.041926075667399254,85.0,1.0
25/75_x_±1BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±1BP,25.0,75.0,35.0,65.0,30.0,70.0,25.0,75.0,1.0,15.0,0,0,1,95.1591428571359,0.05780148111807337,0.02626832478786123,0.03153315633021214,0.017103364811615673,0.3480328519710421,-0.008062790578446943,47.25999999999776,14.170000000002025,33.08999999999573,0.5357142857142857,57,56,0.8528571428571031,2.782666666666598,15.800000000000015,-5.579999999999995,-12.289999999999003,1,-0.5000000000000143,0.1023142509135201,28,64,0.015300428571428569,0.04192974444432279,85.0,1.0
20/80_x_±1.5BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±1.5BP,20.0,80.0,35.0,65.0,30.0,70.0,25.0,75.0,1.5,15.0,0,0,1,87.7641818181793,0.056572410081353164,0.033666156111108236,0.022906253970244927,0.01674656204671221,0.3243377598602324,-0.006125504698164752,48.37999999999982,24.490000000002116,23.889999999997702,0.5818181818181818,56,55,0.8887272727272694,2.495312499999997,15.800000000000015,-5.579999999999995,-8.739999999997048,1,-0.5000000000000143,0.09013398294762484,13,83,0.0130565873015873,0.04209418179812492,75.0,1.0
供给分位阈值_20/80,单模块敏感性,供给分位阈值,20/80,20.0,80.0,25.0,75.0,25.0,75.0,25.0,75.0,1.0,30.0,0,0,1,82.52200000000067,0.05534913644619466,0.03610234026209347,0.01924679618410119,0.016391154421728338,0.2863545048584959,-0.00576890059563151,47.36000000000081,27.4700000000011,19.88999999999971,0.58,51,50,0.9572000000000164,2.684482758620688,15.800000000000015,-5.579999999999995,-7.400000000000046,1,-0.5000000000000143,0.08891595615103533,120,80,0.01282635714285714,0.04116260074431684,75.0,1.0
20/80_x_±2BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±2BP,20.0,80.0,35.0,65.0,30.0,70.0,25.0,75.0,2.0,15.0,0,0,1,79.24999999999747,0.051198427457946005,0.029786833032551696,0.02141159442539431,0.015183067214265433,0.1432992692147744,-0.007463518546282355,42.44999999999982,20.14000000000213,22.30999999999769,0.6,56,55,0.7809090909090876,2.2836363636363606,15.800000000000015,-5.579999999999995,-10.179999999998039,1,-0.5000000000000143,0.0876979293544458,16,88,0.012824976190476189,0.037220369637790136,75.0,1.0
20/80_x_±1BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±1BP,20.0,80.0,35.0,65.0,30.0,70.0,25.0,75.0,1.0,15.0,0,0,1,78.37874074073915,0.05307697221535679,0.034558102592882944,0.018518869622473844,0.015730240044229626,0.20417340089035813,-0.006125504698165307,44.58999999999977,25.460000000001074,19.129999999998695,0.5740740740740741,55,54,0.834999999999996,2.538709677419351,15.800000000000015,-5.579999999999995,-8.739999999997048,1,-0.5000000000000143,0.08891595615103533,14,82,0.01306585714285714,0.038771109004444776,75.0,1.0
20/80_x_±3BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±3BP,20.0,80.0,35.0,65.0,30.0,70.0,25.0,75.0,3.0,15.0,0,0,1,77.5699999999996,0.05130205440817859,0.033184780667057545,0.018117273741121043,0.015213268921936862,0.15125769525241273,-0.007065295354613754,43.75000000000077,24.88000000000209,18.869999999998676,0.62,51,50,0.8850000000000154,2.329354838709674,15.800000000000015,-5.579999999999995,-9.170000000000044,1,-0.5000000000000143,0.0828258221680877,18,91,0.011886273809523805,0.03825131635824229,75.0,1.0
20/80_x_±2.5BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±2.5BP,20.0,80.0,35.0,65.0,30.0,70.0,25.0,75.0,2.5,15.0,0,0,1,74.67953846153596,0.05007727375853155,0.03251304940438615,0.017564224354145397,0.014856177953911587,0.10649788391299506,-0.007065295354613754,42.08999999999981,23.8800000000021,18.209999999997713,0.5961538461538461,53,52,0.8190384615384579,2.329354838709674,15.800000000000015,-5.579999999999995,-9.170000000000044,1,-0.5000000000000143,0.0828258221680877,17,89,0.01213001587301587,0.03684229764679633,75.0,1.0
15/85_x_±1.5BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±1.5BP,15.0,85.0,35.0,65.0,30.0,70.0,25.0,75.0,1.5,15.0,0,0,1,45.4146666666719,0.025806958527230917,0.007271691331845576,0.01853526719538534,0.007719286790872415,-0.8882292921477362,-0.008807760497921424,17.14000000000198,-2.2900000000008767,19.430000000002856,0.5416666666666666,48,48,0.35708333333337466,1.907307692307732,15.800000000000015,-5.579999999999995,-13.469999999997027,0,0.0,0.06577344701583435,4,111,0.010557412698412694,0.015005485559693494,67.5,0.0
15/85_x_±2BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±2BP,15.0,85.0,35.0,65.0,30.0,70.0,25.0,75.0,2.0,15.0,0,0,1,45.209000000004124,0.02530551755481336,0.00647115697225753,0.01883436058255583,0.007570596730192225,-0.9327525236508756,-0.010550151847950717,16.470000000001967,-3.3499999999998042,19.82000000000177,0.5625,48,48,0.343125000000041,1.791481481481519,15.800000000000015,-5.579999999999995,-17.02999999999802,0,0.0,0.06577344701583435,6,115,0.010460357142857138,0.01460945626260545,67.5,0.0
15/85_x_±3BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±3BP,15.0,85.0,35.0,65.0,30.0,70.0,25.0,75.0,3.0,15.0,0,0,1,43.531953488378306,0.024654561314245482,0.008126806321763214,0.01652775499248227,0.007377495814849366,-1.0048617428042932,-0.009462526423803408,16.94000000000289,-0.4499999999998614,17.39000000000275,0.5813953488372093,43,43,0.3939534883721603,1.775600000000038,15.800000000000015,-5.579999999999995,-14.569999999998059,0,0.0,0.06090133982947625,8,118,0.009511805555555553,0.014916133611564209,67.5,0.0
15/85_x_±2.5BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±2.5BP,15.0,85.0,35.0,65.0,30.0,70.0,25.0,75.0,2.5,15.0,0,0,1,40.62155555555964,0.023460825342734193,0.007471366650937394,0.0159894586917968,0.007023161000520695,-1.0553459437019321,-0.010312552121199081,15.280000000001923,-1.4499999999998543,16.730000000001777,0.5555555555555556,45,45,0.33955555555559824,1.775600000000038,15.800000000000015,-5.579999999999995,-15.729999999998038,0,0.0,0.06090133982947625,7,116,0.009755547619047615,0.01350711490011824,67.5,0.0
供给分位阈值_15/85,单模块敏感性,供给分位阈值,15/85,15.0,85.0,25.0,75.0,25.0,75.0,25.0,75.0,1.0,30.0,0,0,1,38.1341904761967,0.02626370636058195,0.01492920504684081,0.011334501313741141,0.007854680035517925,-0.8927567523842459,-0.006482968987481907,17.840000000001947,6.589999999998056,11.25000000000389,0.5476190476190477,42,42,0.4247619047619512,2.0300000000000025,15.800000000000015,-5.579999999999995,-9.839999999997076,0,0.0,0.06577344701583435,102,105,0.010444452380952377,0.015559276485260735,67.5,0.0
15/85_x_±1BP,关键模块交叉,供给分位阈值 × 利差周变化阈值,x_±1BP,15.0,85.0,35.0,65.0,30.0,70.0,25.0,75.0,1.0,15.0,0,0,1,28.859333333339606,0.021764809497996085,0.013167517817857188,0.008597291680138897,0.006519238659857152,-1.0711687580158833,-0.006609955404084045,12.730000000001972,4.479999999998063,8.250000000003908,0.5333333333333333,45,45,0.2828888888889329,1.9162500000000013,15.800000000000015,-5.579999999999995,-13.629999999997011,0,0.0,0.06333739342265529,4,109,0.010462912698412695,0.011149600240616857,67.5,0.0
