信号日期,基线仓位,基线策略资本利得_BP,基线基准资本利得_BP,基线资本利得超额_BP,基线资本利得判断类型,最优仓位,最优策略资本利得_BP,最优资本利得超额_BP,最优资本利得判断类型,仓位是否变化,资本利得判断是否变化,资本利得改善_BP
2022-05-06,1.0,2.7399999999999993,0.08999999999901448,2.650000000000985,有效进攻,1.0,2.7399999999999993,2.650000000000985,有效进攻,否,否,0.0
2022-05-09,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-01,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-02,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-07,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-08,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-05-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-05-18,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-05-19,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-14,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-15,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-16,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-20,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-05-27,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-05-30,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-05-31,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-24,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-27,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-28,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-29,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-30,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-09,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-10,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-13,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-03-30,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-03-31,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-04-01,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-04-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-21,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-22,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-06-23,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-07-18,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-07-20,1.0,1.910000000000002,1.4899999999999982,0.4200000000000037,有效进攻,1.0,1.910000000000002,0.4200000000000037,有效进攻,否,否,0.0
2022-07-21,1.0,2.0799999999999983,0.7499999999999868,1.3300000000000116,有效进攻,1.0,2.0799999999999983,1.3300000000000116,有效进攻,否,否,0.0
2022-07-22,1.0,-0.6500000000000256,-2.3499999999999908,1.699999999999965,其他,1.0,-0.6500000000000256,1.699999999999965,其他,否,否,0.0
2022-07-01,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-07-04,1.0,0.3500000000000031,-1.9000000000000266,2.2500000000000298,其他,1.0,0.3500000000000031,2.2500000000000298,其他,否,否,0.0
2022-07-05,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-07-28,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-07-29,1.0,0.7799999999990106,2.900000000000992,-2.1200000000019816,有效进攻,1.0,0.7799999999990106,-2.1200000000019816,有效进攻,否,否,0.0
2022-08-01,1.0,0.35000000000097453,2.6799999999990027,-2.3299999999980283,有效进攻,1.0,0.35000000000097453,-2.3299999999980283,有效进攻,否,否,0.0
2022-08-02,1.0,1.4299999999990014,-0.2199999999990057,1.649999999998007,其他,1.0,1.4299999999990014,1.649999999998007,其他,否,否,0.0
2022-08-03,1.0,1.4600000000010092,0.9599999999990172,0.500000000001992,有效进攻,1.0,1.4600000000010092,0.500000000001992,有效进攻,否,否,0.0
2022-07-13,1.0,1.8500000000000114,0.4999999999999796,1.3500000000000318,有效进攻,1.0,1.8500000000000114,1.3500000000000318,有效进攻,否,否,0.0
2022-07-14,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-07-15,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-08-09,1.0,0.11000000000000593,0.08999999999998592,0.020000000000020002,有效进攻,1.0,0.11000000000000593,0.020000000000020002,有效进攻,否,否,0.0
2022-08-10,1.0,-0.5700000000000149,0.3399999999999931,-0.910000000000008,其他,1.0,-0.5700000000000149,-0.910000000000008,其他,否,否,0.0
2022-08-11,1.0,-1.8399999999999666,0.4900000000000043,-2.3299999999999708,其他,1.0,-1.8399999999999666,-2.3299999999999708,其他,否,否,0.0
2022-08-12,1.0,0.8400000000009789,-0.2999999999999878,1.1400000000009667,其他,1.0,0.8400000000009789,1.1400000000009667,其他,否,否,0.0
2022-08-15,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-07-25,1.0,1.2400000000000257,0.800000000000002,0.4400000000000237,有效进攻,1.0,1.2400000000000257,0.4400000000000237,有效进攻,否,否,0.0
2022-07-26,1.0,1.0999999999999899,0.899999999999998,0.19999999999999185,有效进攻,1.0,1.0999999999999899,0.19999999999999185,有效进攻,否,否,0.0
2022-07-27,1.0,0.3600000000000131,-0.009999999999003861,0.36999999999901695,其他,1.0,0.3600000000000131,0.36999999999901695,其他,否,否,0.0
2022-05-20,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-05-23,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-05-24,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-05-25,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-05-26,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-08-04,1.0,1.3900000000000023,0.2600000000009886,1.1299999999990138,有效进攻,1.0,1.3900000000000023,1.1299999999990138,有效进攻,否,否,0.0
2022-08-05,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-08-08,1.0,0.08999999999998592,-0.7000000000000062,0.789999999999992,其他,1.0,0.08999999999998592,0.789999999999992,其他,否,否,0.0
2022-09-01,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-09-02,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-09-05,1.0,0.04999999999900917,0.460000000000009,-0.41000000000099984,有效进攻,1.0,0.04999999999900917,-0.41000000000099984,有效进攻,否,否,0.0
2022-09-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-08-16,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-08-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-08-18,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-08-19,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-09-13,1.0,1.6799999999990087,-0.7700000000000068,2.4499999999990156,其他,1.0,1.6799999999990087,2.4499999999990156,其他,否,否,0.0
2022-09-15,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-09-16,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-09-19,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-08-26,1.0,-1.8999999999990205,-0.40000000000098984,-1.4999999999980307,该空没空,1.0,-1.8999999999990205,-1.4999999999980307,该空没空,否,否,0.0
2022-08-29,1.0,0.9899999999990126,2.0500000000000034,-1.0600000000009908,有效进攻,1.0,0.9899999999990126,-1.0600000000009908,有效进攻,否,否,0.0
2022-08-30,1.0,2.920000000000006,0.9499999999999786,1.9700000000000275,有效进攻,1.0,2.920000000000006,1.9700000000000275,有效进攻,否,否,0.0
2022-08-31,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-09-23,1.0,-1.4899999999999982,-3.009999999999992,1.5199999999999936,其他,1.0,-1.4899999999999982,1.5199999999999936,其他,否,否,0.0
2022-09-26,1.0,-2.0799999999999983,-3.51999999999901,1.4399999999990118,其他,1.0,-2.0799999999999983,1.4399999999990118,其他,否,否,0.0
2022-09-27,1.0,1.4499999999990214,1.029999999999018,0.4200000000000035,有效进攻,1.0,1.4499999999990214,0.4200000000000035,有效进攻,否,否,0.0
2022-09-28,1.0,-0.22999999999901571,-3.499999999999996,3.27000000000098,其他,1.0,-0.22999999999901571,3.27000000000098,其他,否,否,0.0
2022-09-29,1.0,-2.4800000000009885,-1.0000000000000286,-1.4800000000009599,该空没空,1.0,-2.4800000000009885,-1.4800000000009599,该空没空,否,否,0.0
2022-09-07,1.0,-0.470000000000019,-0.7499999999999868,0.2799999999999678,其他,1.0,-0.470000000000019,0.2799999999999678,其他,否,否,0.0
2022-09-08,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-09-09,1.0,-1.4999999999990021,-0.9400000000009747,-0.5599999999980274,该空没空,1.0,-1.4999999999990021,-0.5599999999980274,该空没空,否,否,0.0
2022-07-06,1.0,-3.270000000000009,-0.22999999999998716,-3.040000000000022,该空没空,1.0,-3.270000000000009,-3.040000000000022,该空没空,否,否,0.0
2022-07-07,1.0,-1.1599999999999806,0.0,-1.1599999999999806,其他,1.0,-1.1599999999999806,-1.1599999999999806,其他,否,否,0.0
2022-07-08,1.0,1.9600000000000173,-0.28000000000000247,2.2400000000000198,其他,1.0,1.9600000000000173,2.2400000000000198,其他,否,否,0.0
2022-07-11,1.0,1.4999999999999736,1.1800000000000006,0.319999999999973,有效进攻,1.0,1.4999999999999736,0.319999999999973,有效进攻,否,否,0.0
2022-07-12,1.0,1.7700000000000007,1.4899999999999982,0.28000000000000247,有效进攻,1.0,1.7700000000000007,0.28000000000000247,有效进攻,否,否,0.0
2022-09-20,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-09-21,1.0,-0.010000000000010001,1.8900000000000166,-1.9000000000000266,其他,1.0,-0.010000000000010001,-1.9000000000000266,其他,否,否,0.0
2022-09-22,1.0,0.15000000000098268,-0.5000000000000143,0.650000000000997,其他,1.0,0.15000000000098268,0.650000000000997,其他,否,否,0.0
2022-10-25,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-10-26,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-10-27,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-10-28,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-09-30,1.0,-0.25000000000000716,-0.999999999999994,0.7499999999999869,其他,1.0,-0.25000000000000716,0.7499999999999869,其他,否,否,0.0
2022-10-10,1.0,1.4400000000009892,1.9900000000000126,-0.5499999999990235,有效进攻,1.0,1.4400000000009892,-0.5499999999990235,有效进攻,否,否,0.0
2022-10-11,1.0,-0.36000000000098453,-0.23999999999999716,-0.12000000000098737,该空没空,1.0,-0.36000000000098453,-0.12000000000098737,该空没空,否,否,0.0
2022-10-12,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-04,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-07,1.0,0.04000000000000531,0.19999999999999185,-0.15999999999998654,有效进攻,1.0,0.04000000000000531,-0.15999999999998654,有效进攻,否,否,0.0
2022-11-08,1.0,-0.8199999999999874,1.5000000000000082,-2.319999999999996,其他,1.0,-0.8199999999999874,-2.319999999999996,其他,否,否,0.0
2022-11-09,1.0,0.28000000000000247,-1.0000000000000286,1.2800000000000311,其他,1.0,0.28000000000000247,1.2800000000000311,其他,否,否,0.0
2022-10-19,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-10-20,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-10-21,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-10-24,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-16,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-18,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-21,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-10-31,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-01,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-02,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-03,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-08-22,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-08-23,1.0,-0.429999999999979,-1.5000000000010143,1.0700000000010352,其他,1.0,-0.429999999999979,1.0700000000010352,其他,否,否,0.0
2022-08-24,1.0,0.5000000000009858,-0.24999999999900102,0.7499999999999868,其他,1.0,0.5000000000009858,0.7499999999999868,其他,否,否,0.0
2022-08-25,1.0,-1.9100000000009734,-2.899999999999986,0.9899999999990128,其他,1.0,-1.9100000000009734,0.9899999999990128,其他,否,否,0.0
2022-11-10,1.0,-0.11999999999900979,-0.7499999999999868,0.630000000000977,其他,1.0,-0.11999999999900979,0.630000000000977,其他,否,否,0.0
2022-11-11,1.0,-1.1300000000009913,-3.259999999999999,2.129999999999008,其他,1.0,-1.1300000000009913,2.129999999999008,其他,否,否,0.0
2022-11-14,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-15,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-08,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-09,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-12,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-13,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-22,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-23,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-24,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-25,1.0,-2.5599999999990213,-3.499999999999996,0.9400000000009747,其他,1.0,-2.5599999999990213,0.9400000000009747,其他,否,否,0.0
2022-12-20,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-21,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-22,1.0,-1.0699999999999945,1.0300000000009955,-2.10000000000099,其他,1.0,-1.0699999999999945,-2.10000000000099,其他,否,否,0.0
2022-12-23,1.0,1.3099999999999916,2.519999999999016,-1.2099999999990243,有效进攻,1.0,1.3099999999999916,-1.2099999999990243,有效进攻,否,否,0.0
2022-12-02,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-05,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-07,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-05,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-09,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-10,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-14,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-15,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-16,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-19,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-10-13,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-10-14,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-10-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-10-18,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-26,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-12-27,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-03,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-04,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-03,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-07,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-08,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-11,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-12,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-13,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
