区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-13,2025-01-01,60.14000000000287,21.107632311978723,22.929999999999065,37.2100000000038,13.059777158775708,0.6222222222222222,45,1.3231111111111744,-1.5482352941177098,-8.389999999999993,3.5434782608695654
样本外,2025-01-02,2026-07-17,11.739999999999979,7.974339622641494,3.979999999998083,7.760000000001896,5.270943396227703,0.5,32,0.36687499999999945,-1.13933333333327,-6.1299999999990185,2.03125
2026年以来,2026-01-01,2026-07-17,4.059999999999965,7.993124999999931,0.15999999999911918,3.900000000000846,7.678125000001665,0.45454545454545453,11,0.36909090909090614,-0.7759999999998046,-4.500000000000025,2.4545454545454546
全区间,2022-01-13,2026-07-17,79.67000000000283,18.4191192660557,33.659999999998135,46.010000000004695,10.63717431192769,0.5714285714285714,77,1.0346753246753615,-1.3565625000000034,-8.389999999999993,2.961038961038961
