区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-13,2025-01-01,76.25000000000287,26.761838440112427,29.23000000000214,47.020000000000735,16.502841225626998,0.7291666666666666,48,1.5885416666667265,-2.366363636363467,-10.329999999999053,3.5625
样本外,2025-01-02,2026-07-17,25.009999999997014,16.987924528299857,5.47000000000009,19.539999999996922,13.272452830186587,0.6666666666666666,30,0.8336666666665671,-1.1766666666668835,-5.730000000000977,2.1666666666666665
2026年以来,2026-01-01,2026-07-17,8.249999999999957,16.242187499999915,-1.7599999999989495,10.009999999998907,19.70718749999785,0.75,8,1.0312499999999947,-0.09999999999999609,-3.259999999999999,3.125
全区间,2022-01-13,2026-07-17,101.2599999999999,23.410568807339427,34.700000000002234,66.55999999999767,15.388183486237994,0.7051282051282052,78,1.2982051282051268,-1.8310000000000044,-10.329999999999053,3.0256410256410255
