日期,信号日期,总分,结论,仓位,条件基准仓位,交易标的到期收益率_百分比,比较基准到期收益率_百分比,策略日收益率,基准日收益率,策略票息Carry收益,策略资本利得收益,基准票息Carry收益,基准资本利得收益,票息Carry超额,资本利得超额,策略资本利得_BP,基准资本利得_BP,资本利得超额_BP,策略累计资本利得_BP,基准累计资本利得_BP,累计资本利得超额_BP,策略累计票息Carry,策略累计资本利得,基准累计票息Carry,基准累计资本利得,策略净值,基准净值,超额净值
2023-05-22,2023-05-22,37.5,中性,0.0,0.0,2.9084,2.7132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.740000000000975,4.269999999998129,4.470000000002839,0.007400738095238088,0.007365322728013248,0.006768249999999994,0.0036216245226868686,1.014811967018427,1.010381564631904,1.0043848804665563
2023-05-23,2023-05-23,37.5,中性,0.0,0.0,2.8956,2.6962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.740000000000975,4.269999999998129,4.470000000002839,0.007400738095238088,0.007365322728013248,0.006768249999999994,0.0036216245226868686,1.014811967018427,1.010381564631904,1.0043848804665563
2023-05-24,2023-05-24,47.5,中性,0.0,0.0,2.9072,2.7037,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,8.740000000000975,4.269999999998129,4.470000000002839,0.007400738095238088,0.007365322728013248,0.006768249999999994,0.0036216245226868686,1.014811967018427,1.010381564631904,1.0043848804665563
2023-05-25,2023-05-25,47.5,中性,0.0,0.0,2.9161,2.7065,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,8.740000000000975,4.269999999998129,4.470000000002839,0.007400738095238088,0.007365322728013248,0.006768249999999994,0.0036216245226868686,1.014811967018427,1.010381564631904,1.0043848804665563
2023-05-26,2023-05-26,52.5,中性,0.0,0.0,2.915,2.7205,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,8.740000000000975,4.269999999998129,4.470000000002839,0.007400738095238088,0.007365322728013248,0.006768249999999994,0.0036216245226868686,1.014811967018427,1.010381564631904,1.0043848804665563
2023-05-29,2023-05-29,62.5,中性,0.0,0.0,2.9144,2.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.740000000000975,4.269999999998129,4.470000000002839,0.007400738095238088,0.007365322728013248,0.006768249999999994,0.0036216245226868686,1.014811967018427,1.010381564631904,1.0043848804665563
2023-05-30,2023-05-30,62.5,中性,0.0,0.0,2.9124,2.7,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,8.740000000000975,4.269999999998129,4.470000000002839,0.007400738095238088,0.007365322728013248,0.006768249999999994,0.0036216245226868686,1.014811967018427,1.010381564631904,1.0043848804665563
2023-05-31,2023-05-31,62.5,中性,0.0,0.0,2.9004,2.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.740000000000975,4.269999999998129,4.470000000002839,0.007400738095238088,0.007365322728013248,0.006768249999999994,0.0036216245226868686,1.014811967018427,1.010381564631904,1.0043848804665563
2023-06-01,2023-06-01,67.5,中性,0.0,0.0,2.891,2.6825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.740000000000975,4.269999999998129,4.470000000002839,0.007400738095238088,0.007365322728013248,0.006768249999999994,0.0036216245226868686,1.014811967018427,1.010381564631904,1.0043848804665563
2023-06-02,2023-06-02,82.5,看多,1.0,1.0,2.9132,2.6951,-0.0017895606543384837,-0.0009859844912458217,0.00011472222222222224,-0.001904282876560706,0.00010644841269841271,-0.0010924329039442343,8.273809523809525e-06,-0.0008118499726164716,-2.2199999999989934,-1.2599999999999765,-0.959999999999017,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-05,2023-06-05,52.5,中性,0.0,0.0,2.9084,2.6926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-06,2023-06-06,62.5,中性,0.0,0.0,2.8929,2.6826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-07,2023-06-07,62.5,中性,0.0,0.0,2.8943,2.6827,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-08,2023-06-08,62.5,中性,0.0,0.0,2.9041,2.6822,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-09,2023-06-09,47.5,中性,0.0,0.0,2.8974,2.6703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-12,2023-06-12,62.5,中性,0.0,0.0,2.9043,2.6704,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-13,2023-06-13,52.5,中性,0.0,0.0,2.8709,2.6227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-14,2023-06-14,42.5,中性,0.0,0.0,2.8695,2.6178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-15,2023-06-15,42.5,中性,0.0,0.0,2.8824,2.6482,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-16,2023-06-16,27.5,看空,0.0,0.0,2.8846,2.6626,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-19,2023-06-19,27.5,看空,0.0,0.0,2.8975,2.6876,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-20,2023-06-20,42.5,中性,0.0,0.0,2.8919,2.6751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-21,2023-06-21,47.5,中性,0.0,0.0,2.8832,2.6701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-26,2023-06-26,12.5,看空,0.0,0.0,2.866,2.6677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-27,2023-06-27,17.5,看空,0.0,0.0,2.8793,2.6676,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-28,2023-06-28,7.5,看空,0.0,0.0,2.8666,2.6651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-29,2023-06-29,22.5,看空,0.0,0.0,2.8694,2.6526,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-06-30,2023-06-30,12.5,看空,0.0,0.0,2.8559,2.6351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-07-03,2023-07-03,22.5,看空,0.0,0.0,2.8715,2.6402,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-07-04,2023-07-04,52.5,中性,0.0,0.0,2.8705,2.6477,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-07-05,2023-07-05,67.5,中性,0.0,0.0,2.9006,2.6402,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-07-06,2023-07-06,62.5,中性,0.0,0.0,2.9307,2.6392,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,6.520000000001982,3.0099999999981524,3.5100000000038225,0.0075154603174603105,0.005461039851452542,0.006874698412698407,0.0025291916187426345,1.0129958994506991,1.0093853440789362,1.003576984144799
2023-07-07,2023-07-07,82.5,看多,1.0,1.0,2.9111,2.6403,0.0017941459628671877,9.14626044336903e-06,0.00011629761904761905,0.0016778483438195687,0.00010473015873015873,-9.55838982867897e-05,1.1567460317460316e-05,0.0017734322421063585,1.9600000000009887,-0.11000000000000593,2.0700000000009946,8.48000000000297,2.8999999999981463,5.5800000000048176,0.00763175793650793,0.0071388881952721105,0.006979428571428566,0.0024336077204558447,1.0148133619540995,1.009394576180181,1.0053683523785364
2023-07-10,2023-07-10,72.5,看多,1.0,1.0,2.8973,2.6403,0.0012980466199740764,0.00010477380952380953,0.00011551984126984088,0.0011825267787042356,0.00010477380952380953,-0.0,1.074603174603135e-05,0.0011825267787042356,1.379999999999021,-0.0,1.379999999999021,9.86000000000199,2.8999999999981463,6.960000000003839,0.0077472777777777705,0.008321414973976347,0.007084202380952376,0.0024336077204558447,1.0161306370084886,1.0095003342952402,1.0065679054161751
2023-07-11,2023-07-11,72.5,看多,1.0,1.0,2.9012,2.6353,-0.00021945613446823275,0.0005392214653634687,0.00011497222222222221,-0.00033442835669045495,0.00010477380952380953,0.00043444765583965913,1.0198412698412689e-05,-0.000768876012530114,-0.38999999999900226,0.4999999999999796,-0.8899999999989818,9.470000000002988,3.399999999998126,6.070000000004857,0.007862249999999993,0.007986986617285892,0.007188976190476186,0.002868055376295504,1.015907640906776,1.0100446785447839,1.0058046564538503
2023-07-12,2023-07-12,67.5,中性,0.0,0.0,2.9114,2.6378,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,9.470000000002988,3.399999999998126,6.070000000004857,0.007862249999999993,0.007986986617285892,0.007188976190476186,0.002868055376295504,1.015907640906776,1.0100446785447839,1.0058046564538503
2023-07-13,2023-07-13,67.5,中性,0.0,0.0,2.8915,2.6413,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,9.470000000002988,3.399999999998126,6.070000000004857,0.007862249999999993,0.007986986617285892,0.007188976190476186,0.002868055376295504,1.015907640906776,1.0100446785447839,1.0058046564538503
2023-07-14,2023-07-14,72.5,看多,1.0,1.0,2.867,2.6444,0.0022162617379210547,-0.00016453018508585932,0.00011474206349206349,0.0021015196744289914,0.00010481349206349206,-0.00026934367714935136,9.92857142857143e-06,0.002370863351578343,2.449999999999987,-0.3099999999999978,2.7599999999999847,11.920000000002975,3.089999999998128,8.83000000000484,0.007976992063492056,0.010088506291714884,0.007293789682539678,0.0025987116991461525,1.0181591581405793,1.0098784957068778,1.008199662106782
2023-07-17,2023-07-17,52.5,中性,0.0,0.0,2.8662,2.6364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.920000000002975,3.089999999998128,8.83000000000484,0.007976992063492056,0.010088506291714884,0.007293789682539678,0.0025987116991461525,1.0181591581405793,1.0098784957068778,1.008199662106782
2023-07-18,2023-07-18,52.5,中性,0.0,0.0,2.8569,2.6234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.920000000002975,3.089999999998128,8.83000000000484,0.007976992063492056,0.010088506291714884,0.007293789682539678,0.0025987116991461525,1.0181591581405793,1.0098784957068778,1.008199662106782
2023-07-19,2023-07-19,62.5,中性,0.0,0.0,2.859,2.6233,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,11.920000000002975,3.089999999998128,8.83000000000484,0.007976992063492056,0.010088506291714884,0.007293789682539678,0.0025987116991461525,1.0181591581405793,1.0098784957068778,1.008199662106782
2023-07-20,2023-07-20,57.5,中性,0.0,0.0,2.8562,2.6214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.920000000002975,3.089999999998128,8.83000000000484,0.007976992063492056,0.010088506291714884,0.007293789682539678,0.0025987116991461525,1.0181591581405793,1.0098784957068778,1.008199662106782
2023-07-21,2023-07-21,57.5,中性,0.0,0.0,2.8435,2.6079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.920000000002975,3.089999999998128,8.83000000000484,0.007976992063492056,0.010088506291714884,0.007293789682539678,0.0025987116991461525,1.0181591581405793,1.0098784957068778,1.008199662106782
2023-07-24,2023-07-24,47.5,中性,0.0,0.0,2.8312,2.5934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.920000000002975,3.089999999998128,8.83000000000484,0.007976992063492056,0.010088506291714884,0.007293789682539678,0.0025987116991461525,1.0181591581405793,1.0098784957068778,1.008199662106782
