training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,341.7384999999926,39.02999999999899,16.929999999998994,-0.9200000000009895,-2.3700000000009824
2,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
3,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
4,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
5,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
6,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
7,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
8,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
9,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
10,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
11,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
12,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
13,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
14,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
15,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
16,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
17,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
18,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
19,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
20,341.7384999999926,39.02999999999899,16.929999999998994,-1.0500000000010163,3.269999999998967
