交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
44,2024-03-07,2024-03-07,2024-03-07,多头,1.0,1.0,1,3.0900000000000025,-1.2600000000000111,4.350000000000014,是,是,已平仓
45,2024-03-13,2024-03-13,2024-03-13,多头,1.0,1.0,1,0.16000000000099268,1.5000000000000082,-1.3399999999990155,是,是,已平仓
46,2024-04-03,2024-04-08,2024-04-08,多头,1.0,1.0,2,1.2100000000010018,1.0500000000000091,0.16000000000099268,是,是,已平仓
47,2024-04-10,2024-04-12,2024-04-12,多头,1.0,1.0,3,1.6799999999999802,-0.3500000000000031,2.0299999999999834,是,是,已平仓
48,2024-04-23,2024-04-25,2024-04-25,多头,1.0,1.0,3,1.129999999999014,-1.7700000000000005,2.8999999999990145,是,是,已平仓
49,2024-05-10,2024-05-13,2024-05-13,多头,1.0,1.0,2,2.459999999999997,2.8599999999999803,-0.3999999999999835,是,是,已平仓
50,2024-05-21,2024-05-21,2024-05-21,多头,1.0,1.0,1,-1.3100000000000265,-0.3599999999999784,-0.9500000000000481,否,是,已平仓
51,2024-06-04,2024-06-12,2024-06-12,多头,1.0,1.0,6,5.64000000000002,0.9299999999999933,4.710000000000027,是,是,已平仓
52,2024-07-18,2024-07-19,2024-07-19,多头,1.0,1.0,2,0.9599999999999886,-0.16000000000099268,1.1200000000009813,是,是,已平仓
53,2024-09-05,2024-09-05,2024-09-05,多头,1.0,1.0,1,0.04000000000000531,-0.019999999999985307,0.059999999999990616,是,是,已平仓
54,2024-10-14,2024-10-14,2024-10-14,多头,1.0,1.0,1,2.160000000000009,0.23999999999999716,1.920000000000012,是,是,已平仓
55,2024-10-16,2024-10-17,2024-10-17,多头,1.0,1.0,2,2.5500000000000176,1.7000000000000002,0.8500000000000174,是,是,已平仓
56,2024-11-07,2024-11-14,2024-11-14,多头,1.0,1.0,6,1.670000000000005,4.259999999999993,-2.5899999999999874,是,是,已平仓
57,2024-12-24,2024-12-25,2024-12-25,多头,1.0,1.0,2,-1.4000000000000123,-3.459999999999991,2.0599999999999787,否,是,已平仓
58,2025-01-03,2025-01-06,2025-01-06,多头,1.0,1.0,2,2.3899999999999966,1.1099999999989938,1.2800000000010028,是,是,已平仓
59,2025-02-13,2025-02-13,2025-02-13,多头,1.0,1.0,1,0.3500000000000031,-0.09999999999999593,0.449999999999999,是,是,已平仓
60,2025-04-01,2025-04-07,2025-04-07,多头,1.0,1.0,4,16.450000000000006,18.11,-1.659999999999993,是,是,已平仓
61,2025-04-22,2025-04-22,2025-04-22,多头,1.0,1.0,1,2.020000000000008,1.5500000000000236,0.46999999999998443,是,是,已平仓
62,2025-05-06,2025-05-06,2025-05-06,多头,1.0,1.0,1,1.5000000000009797,-0.5499999999999949,2.0500000000009746,是,是,已平仓
63,2025-05-12,2025-05-15,2025-05-15,多头,1.0,1.0,4,-1.5000000000000084,-4.469999999999994,2.969999999999986,否,是,已平仓
64,2025-05-23,2025-05-23,2025-05-23,多头,1.0,1.0,1,-0.2500000000009786,-0.22000000000001185,-0.030000000000966753,否,是,已平仓
65,2025-06-12,2025-06-12,2025-06-12,多头,1.0,1.0,1,1.999999999999988,-0.5499999999999949,2.549999999999983,是,是,已平仓
66,2025-06-16,2025-06-16,2025-06-16,多头,1.0,1.0,1,0.7700000000000068,0.08000000000001062,0.6899999999999962,是,是,已平仓
67,2025-06-30,2025-07-02,2025-07-02,多头,1.0,1.0,3,0.9999999999999939,0.6600000000000008,0.3399999999999931,是,是,已平仓
68,2025-08-07,2025-08-08,2025-08-08,多头,1.0,1.0,2,0.3500000000000031,1.0800000000000045,-0.7300000000000014,是,是,已平仓
69,2025-09-01,2025-09-03,2025-09-03,多头,1.0,1.0,3,1.4799999999990168,3.949999999999995,-2.470000000000978,是,是,已平仓
70,2025-10-22,2025-10-22,2025-10-22,多头,1.0,1.0,1,0.0,0.6399999999999808,-0.6399999999999808,否,是,已平仓
71,2025-11-03,2025-11-04,2025-11-04,多头,1.0,1.0,2,0.3099999999999978,-0.2999999999999878,0.6099999999999856,是,是,已平仓
72,2025-11-07,2025-11-12,2025-11-12,多头,1.0,1.0,4,1.0199999999999794,0.29000000000001247,0.7299999999999669,是,是,已平仓
73,2025-12-25,2025-12-25,2025-12-25,多头,1.0,1.0,1,0.019999999999013862,-0.3000000000009939,0.3200000000000078,是,是,已平仓
74,2026-01-05,2026-01-05,2026-01-05,多头,1.0,1.0,1,0.04000000000000531,-1.1099999999999999,1.1500000000000052,是,是,已平仓
75,2026-03-09,2026-03-11,2026-03-11,多头,1.0,1.0,3,-1.7000000000000002,-2.6500000000000132,0.9500000000000131,否,是,已平仓
76,2026-04-02,2026-04-03,2026-04-03,多头,1.0,1.0,2,0.8299999999999973,0.449999999999999,0.3799999999999983,是,是,已平仓
77,2026-04-08,2026-04-08,2026-04-08,多头,1.0,1.0,1,-0.6300000000000056,0.3500000000000031,-0.9800000000000086,否,是,已平仓
78,2026-05-06,2026-05-14,2026-05-14,多头,1.0,1.0,7,2.7299999999999898,-1.1500000000000052,3.879999999999995,是,是,已平仓
79,2026-05-18,2026-05-18,2026-05-18,多头,1.0,1.0,1,-0.010000000000010001,0.7300000000000015,-0.7400000000000115,否,是,已平仓
80,2026-06-04,2026-06-04,2026-06-04,多头,1.0,1.0,1,0.9499999999990072,0.470000000000019,0.4799999999989882,是,是,已平仓
81,2026-06-08,2026-06-10,2026-06-10,多头,1.0,1.0,3,-2.8200000000009817,-2.6899999999999844,-0.13000000000099732,否,是,已平仓
82,2026-07-02,2026-07-03,2026-07-03,多头,1.0,1.0,2,0.5000000000009858,-0.15000000000098263,0.6500000000019683,是,是,已平仓
