信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2022-08-29,2022-09-05,1.0,看多,0.003428050939035421,0.0022911871359452274,0.0011368638030901934,0.0005796031746031742,0.002848410082649861,3.33,2.039999999999993,1.2900000000000071,是,有效进攻,是,否,有效进攻,0.0,利多,15.0,中性,0.0,中性,0.0,中性,2.5,中性,2.5,中性,10.0,利多,0.0,利多,50.0,利多
2022-09-05,2022-09-12,1.0,看多,0.00024670350629674154,-0.0005591143336954874,0.0008058178399922289,0.0005752103174603171,-0.00032673789474020273,-0.37999999999999834,-1.2399999999999909,0.8599999999999925,否,其他,否,否,其他,0.0,利多,30.0,利多,0.0,利多,0.0,中性,5.0,利多,2.5,中性,5.0,中性,0.0,利多,50.0,利多
2022-09-12,2022-09-19,1.0,看多,3.5600527816370686e-05,-0.002877635576420401,0.0029132361042367716,0.00046159126984126947,-0.0004221448747883452,-0.4900000000010103,-3.8000000000000185,3.3099999999990084,否,其他,否,否,其他,0.0,中性,15.0,中性,0.0,中性,0.0,中性,2.5,中性,2.5,中性,5.0,中性,0.0,利多,50.0,利多
2022-09-19,2022-09-26,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,15.0,中性,0.0,利多,0.0,中性,5.0,利多,2.5,中性,5.0,中性,0.0,利多,0.0,利空
2022-09-26,2022-10-17,1.0,看多,-0.0013150313922523083,-0.0004578531701955324,-0.0008571782220567759,0.0011728373015873,-0.002483462662286065,-2.899999999999986,-1.7500000000000147,-1.1499999999999715,否,该空没空,否,是,该空没空,0.0,利多,15.0,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,5.0,中性,0.0,利多,50.0,利多
2022-10-17,2022-10-24,1.0,看多,0.0024606230394068618,-0.0020684364649082854,0.004529059504315147,0.0005871309523809519,0.0018719149292065107,2.1899999999989985,-3.0099999999989855,5.199999999997984,是,其他,否,否,其他,0.0,中性,15.0,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,5.0,中性,0.0,中性,50.0,利多
2022-10-24,2022-10-31,1.0,看多,0.0018312476878383777,0.005959051330408638,-0.00412780364257026,0.0005856507936507937,0.0012475326779881292,1.4600000000000029,6.250000000000005,-4.790000000000003,是,有效进攻,是,否,有效进攻,0.0,利空,15.0,中性,0.0,利空,0.0,中性,5.0,利多,0.0,利空,10.0,利多,0.0,中性,50.0,利多
2022-10-31,2022-11-07,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,15.0,中性,0.0,中性,0.0,中性,0.0,利空,2.5,中性,0.0,利空,0.0,中性,0.0,利空
2022-11-07,2022-11-14,1.0,看多,-0.0009090318776384665,-0.0023349392596029306,0.001425907381964464,0.0005871269841269838,-0.001495966546716076,-1.7499999999999807,-3.3100000000000143,1.5600000000000336,否,其他,否,是,其他,0.0,中性,30.0,利多,0.0,中性,0.0,中性,5.0,利多,0.0,利空,5.0,中性,0.0,中性,50.0,利多
2022-11-14,2022-11-21,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利多,15.0,中性,0.0,中性,0.0,中性,2.5,中性,0.0,利空,10.0,利多,0.0,中性,0.0,利空
2022-11-21,2022-11-28,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利多,30.0,利多,0.0,利多,0.0,中性,5.0,利多,0.0,利空,10.0,利多,0.0,利空,0.0,利空
2022-11-28,2022-12-05,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利多,15.0,中性,0.0,利多,0.0,中性,2.5,中性,0.0,利空,10.0,利多,0.0,利空,0.0,利空
2022-12-05,2022-12-12,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利多,30.0,利多,0.0,利多,0.0,中性,0.0,利空,0.0,利空,5.0,中性,0.0,利空,0.0,利空
2022-12-12,2022-12-19,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利多,30.0,利多,0.0,利多,0.0,中性,0.0,利空,0.0,利空,5.0,中性,0.0,利空,0.0,利空
2022-12-19,2022-12-26,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利多,30.0,利多,0.0,利多,0.0,中性,5.0,利多,0.0,利空,0.0,利空,0.0,利空,0.0,利空
2022-12-26,2023-01-02,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利多,0.0,利空,0.0,利多,0.0,中性,5.0,利多,2.5,中性,0.0,利空,0.0,利空,50.0,利多
2023-01-02,2023-01-09,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利多,0.0,利空,0.0,中性,0.0,中性,2.5,中性,0.0,利空,5.0,中性,0.0,中性,50.0,利多
