区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-13,2025-06-30,84.05000000000479,25.36598802395354,29.459999999998175,54.59000000000661,16.475065868265467,0.6818181818181818,66,1.2810606060606788,-1.6699999999999562,-9.849999999998023,2.6865671641791047
样本外,2025-07-01,2026-07-14,4.81999999999698,4.839203187247963,-0.020000000001962448,4.839999999998942,4.859282868524834,0.6875,16,0.30124999999981117,-1.2900000000002494,-5.200000000001003,2.25
2026年以来,2026-01-01,2026-07-14,-0.15000000000101776,-0.3024000000020518,-4.640000000000963,4.489999999999945,9.051839999999888,0.4444444444444444,9,-0.016666666666779715,-1.2900000000002494,-4.119999999999992,2.3333333333333335
全区间,2022-01-13,2026-07-14,88.6200000000018,20.54483900644016,29.799999999996217,58.82000000000558,13.636283348667346,0.6829268292682927,82,1.0807317073170948,-1.6066666666666718,-9.849999999998023,2.6341463414634148
