信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2022-02-11,2022-02-14,1.0,看多,-0.004603119365178099,-0.004760217762742713,0.00015709839756461452,0.00011955158730158731,-0.004722670952479685,-5.539999999999989,-5.629999999999975,0.08999999999998565,否,其他,否,是,其他,20.0,利多,15.0,利多,2.5,中性,0.0,中性,5.0,中性,0.0,利空,15.0,利多,0.0,利多,25.0,利多
2022-02-14,2022-02-15,1.0,看多,-0.0002012740665595647,-0.0009844111541446043,0.0007831370875850396,0.00012175,-0.00032302406655951613,-0.3799999999999984,-1.2700000000000211,0.8900000000000228,否,其他,否,是,其他,20.0,利多,15.0,利多,2.5,中性,0.0,中性,10.0,利多,5.0,中性,7.5,中性,0.0,利多,25.0,利多
2022-02-15,2022-02-16,1.0,看多,-0.001203941309134815,0.0005420394585440302,-0.0017459807676788452,0.00012190079365079365,-0.0013258421027855997,-1.559999999999999,0.5000000000000143,-2.0600000000000134,否,其他,是,是,其他,20.0,利多,15.0,利多,2.5,中性,0.0,中性,10.0,利多,0.0,利空,7.5,中性,0.0,利多,25.0,利多
2022-02-16,2022-02-17,0.5,中性,-0.0003591058418299653,0.0003830273066209866,-0.0007421331484509519,6.125992063492064e-05,-0.0004203657624648814,-0.4949999999995063,0.3799999999999984,-0.8749999999995046,否,低仓少吃,是,是,低仓少吃,10.0,中性,7.5,中性,2.5,中性,0.0,中性,10.0,利多,5.0,中性,7.5,中性,0.0,利多,25.0,利多
2022-02-17,2022-02-18,0.5,中性,1.0528601356529776e-05,0.00045629726196105835,-0.0004457686606045286,6.145634920634901e-05,-5.0927747849739264e-05,-0.060000000000493686,0.46499999999999664,-0.5250000000004903,否,低仓少吃,是,否,低仓少吃,10.0,中性,7.5,中性,0.0,利空,0.0,中性,10.0,利多,5.0,中性,0.0,利空,0.0,利多,25.0,利多
2022-02-18,2022-02-21,0.5,中性,0.0003882465774593946,-0.0007040038508913105,0.001092250428350705,6.148015873015872e-05,0.0003267664187292878,0.3850000000000034,-0.8799999999999953,1.2649999999999988,是,有效防守,否,否,有效防守,10.0,中性,7.5,中性,0.0,利空,0.0,中性,5.0,中性,5.0,中性,7.5,中性,0.0,利多,25.0,利多
2022-02-21,2022-02-22,0.5,中性,-0.0006773693901980238,-0.0013450878908144448,0.000667718500616421,6.132738095238095e-05,-0.0007386967711503948,-0.8700000000000028,-1.6249999999999944,0.7549999999999917,否,有效防守,否,是,有效防守,0.0,利空,0.0,利空,0.0,利空,0.0,中性,5.0,中性,0.0,利空,15.0,利多,0.0,利多,25.0,利多
2022-02-22,2022-02-23,0.5,中性,-0.0002649324962701316,0.00048638524433930463,-0.0007513177406094362,6.167261904761905e-05,-0.000326605115317719,-0.3850000000000034,0.499999999999997,-0.8850000000000005,否,低仓少吃,是,是,低仓少吃,0.0,利空,0.0,利空,0.0,利空,0.0,中性,5.0,中性,0.0,利空,7.5,中性,0.0,中性,25.0,利多
2022-02-23,2022-02-24,0.5,中性,-0.001112644367567639,0.0013473174743323657,-0.0024599618419000047,6.182539682539683e-05,-0.001174469764392982,-1.3849999999999973,1.499999999999991,-2.8849999999999882,否,低仓少吃,是,是,低仓少吃,0.0,利空,0.0,利空,0.0,利空,0.0,中性,5.0,中性,5.0,中性,7.5,中性,0.0,利多,25.0,利多
2022-02-24,2022-02-25,0.5,中性,0.0002402026976315863,0.00016313658818645216,7.706610944513415e-05,6.2375e-05,0.00017782769763149587,0.21000000000000185,0.12500000000000358,0.08499999999999827,是,有效进攻,是,否,有效进攻,10.0,中性,0.0,利空,0.0,利空,0.0,中性,5.0,中性,5.0,中性,7.5,中性,0.0,利多,25.0,利多
2022-02-25,2022-02-28,0.5,中性,7.076146112949822e-05,0.0005942738883073506,-0.0005235124271778524,6.229166666666667e-05,8.46979446293325e-06,0.010000000000010001,0.6250000000000006,-0.6149999999999906,是,低仓少吃,是,否,低仓少吃,10.0,中性,0.0,利空,0.0,利空,0.0,中性,5.0,中性,5.0,中性,0.0,利空,0.0,中性,25.0,利多
2022-02-28,2022-03-01,0.5,中性,-0.0003696762128775344,5.505952380957524e-05,-0.0004247357366871096,6.228769841269841e-05,-0.0004319639112902654,-0.5100000000000243,0.0,-0.5100000000000243,否,其他,是,是,低仓少吃,10.0,中性,7.5,中性,2.5,中性,0.0,中性,5.0,中性,10.0,利多,0.0,利空,0.0,中性,0.0,利空
2022-03-01,2022-03-02,0.5,中性,0.0004646007876549785,-0.0011314272196116804,0.0015960280072666588,6.249007936507937e-05,0.0004021107082898821,0.475000000000024,-1.3750000000000047,1.8500000000000287,是,有效防守,否,否,有效防守,10.0,中性,7.5,中性,2.5,中性,0.0,中性,5.0,中性,10.0,利多,0.0,利空,0.0,中性,25.0,利多
2022-03-02,2022-03-03,1.0,看多,0.0005819604455770122,-0.0011813140365504182,0.0017632744821274304,0.0001246031746031746,0.00045735727097390996,0.5399999999999849,-1.4999999999999736,2.0399999999999583,是,其他,否,否,其他,20.0,利多,15.0,利多,5.0,利多,0.0,中性,5.0,中性,5.0,中性,0.0,利空,0.0,中性,25.0,利多
2022-03-03,2022-03-04,1.0,看多,-0.0015445765002328748,-0.0009644699506606846,-0.0005801065495721902,0.0001243888888888889,-0.0016689653891217523,-1.9700000000000273,-1.250000000000001,-0.7200000000000262,否,该空没空,否,是,该空没空,20.0,利多,7.5,中性,2.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,0.0,利多,25.0,利多
2022-03-04,2022-03-07,0.5,中性,6.258531746028417e-05,0.0008090610823556776,-0.0007464757648953935,6.258531746031746e-05,0.0,0.0,0.8749999999999903,-0.8749999999999903,否,低仓少吃,是,否,低仓少吃,10.0,中性,15.0,利多,2.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,0.0,中性,0.0,利空
2022-03-07,2022-03-08,0.5,中性,0.0002064635073897314,5.1497365661345995e-05,0.0001549661417283854,6.258531746031746e-05,0.00014387818992942715,0.16999999999999654,-0.0050000000000050004,0.17500000000000154,是,有效防守,是,否,有效进攻,10.0,中性,7.5,中性,2.5,中性,0.0,中性,5.0,中性,5.0,中性,15.0,利多,0.0,中性,0.0,利空
