区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-13,2025-06-30,112.52499999999932,33.95964071856267,74.55499999999664,37.970000000002685,11.459209580839135,0.7045454545454546,44,1.9615909090909165,-2.395384615384621,-14.520000000000039,16.044444444444444
样本外,2025-07-01,2026-07-14,11.15999999999949,11.20446215139391,3.5549999999990103,7.60500000000048,7.635298804781359,0.625,8,1.3031249999998744,-1.1016666666666697,-7.680000000000517,24.666666666666668
2026年以来,2026-01-01,2026-07-14,11.204999999999998,22.589279999999995,3.089999999999014,8.115000000000984,16.359840000001984,0.6,5,2.0939999999999017,-1.1625000000000003,-3.7949999999999786,19.666666666666668
全区间,2022-01-13,2026-07-14,123.43499999999885,28.616025758969375,78.46999999999566,44.96500000000319,10.424268629255568,0.6923076923076923,52,2.3596153846153527,-2.152812500000005,-14.520000000000039,17.81132075471698
