training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,195.81999999999604,35.699999999998994,15.639999999998988,-3.2600000000010065,5.3599999999989745
2,195.81999999999604,35.699999999998994,15.639999999998988,-3.2600000000010065,5.3599999999989745
3,189.46599999999646,40.92999999999895,15.599999999998946,-0.9200000000009899,2.519999999999015
4,189.46599999999646,40.92999999999895,15.599999999998946,-3.2600000000010065,5.3599999999989745
5,188.31849999999645,40.37999999999895,15.84999999999895,-1.0200000000009855,0.8599999999990207
6,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
7,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
8,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
9,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
10,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
11,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
12,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
13,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
14,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
15,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
16,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
17,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
18,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
19,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
20,175.00449999999998,34.91000000000001,10.790000000000003,-3.1600000000010104,7.019999999998969
