交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2022-01-17,2022-05-06,2022-05-06,多头,0.5,0.5714285714285714,70,1.4250000000000027,-2.7300000000004894,4.155000000000492,是,是,已平仓
2,2022-05-16,2022-06-10,2022-06-10,多头,0.5,0.5,19,0.4149999999999983,3.07,-2.6550000000000016,是,是,已平仓
3,2022-06-20,2023-01-13,2023-01-13,多头,0.5,0.5524475524475524,143,7.054999999999474,-3.254999999999505,10.309999999998979,是,是,已平仓
4,2023-02-27,2023-03-17,2023-03-17,多头,0.5,0.5,15,0.8050000000000074,2.620000000000001,-1.8149999999999937,是,是,已平仓
5,2023-04-10,2023-04-21,2023-04-21,多头,0.5,0.5,10,1.3849999999999971,1.0300000000000065,0.35499999999999066,是,是,已平仓
6,2023-05-04,2024-04-30,2024-04-30,多头,0.5,0.5909090909090909,242,41.01499999999951,29.995000000000008,11.019999999999502,是,是,已平仓
7,2024-05-13,2024-05-17,2024-05-17,多头,0.5,0.5,5,1.5750000000004998,0.22499999999949638,1.3500000000010033,是,是,已平仓
8,2024-05-27,2024-06-14,2024-06-14,多头,0.5,0.5,14,4.20999999999951,2.880000000000486,1.3299999999990235,是,是,已平仓
9,2024-06-24,2024-08-23,2024-08-23,多头,0.5,0.5,45,5.175000000000004,5.1199999999995,0.0550000000005042,是,是,已平仓
10,2024-09-02,2024-09-06,2024-09-06,多头,0.5,0.5,5,1.625000000000012,1.5800000000000012,0.04500000000001081,是,是,已平仓
11,2024-09-18,2025-02-21,2025-02-21,多头,0.5,0.5247524752475248,101,16.005000000000475,18.214999999999986,-2.2099999999995106,是,是,已平仓
12,2025-03-03,2025-07-18,2025-07-18,多头,0.5,0.5631578947368421,95,9.554999999999998,1.5650000000000006,7.9899999999999975,是,是,已平仓
13,2025-07-28,2025-08-15,2025-08-15,多头,0.5,0.5,15,-0.7900000000000096,-0.704999999999508,-0.08500000000050156,否,是,已平仓
14,2025-08-25,,2026-07-14,多头,0.5,0.5774647887323944,213,6.954999999999511,1.7199999999999878,5.234999999999523,是,否,未平仓
