training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,174.57155555555573,55.12999999999998,30.400000000000887,0.6899999999990245,6.649999999997006
2,172.7645000000002,58.459999999999994,31.690000000000907,-1.7700000000000005,9.109999999999019
3,172.7645000000002,58.459999999999994,31.690000000000907,-1.7700000000000005,9.109999999999019
4,172.7645000000002,58.459999999999994,31.690000000000907,-0.8000000000009733,9.569999999998018
5,172.52350000000018,58.079999999999984,32.550000000000885,1.6399999999999741,5.819999999998951
6,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
7,172.52350000000018,58.07999999999998,32.550000000000885,-1.7700000000000005,9.109999999999019
8,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
9,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
10,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
11,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
12,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
13,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
14,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
15,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
16,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
17,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
18,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
19,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
20,172.52350000000018,58.079999999999984,32.550000000000885,-1.7700000000000005,9.109999999999019
