信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,情绪|非银情绪_得分,情绪|非银情绪变化_得分
2023-03-02,2023-03-03,1.0,看多,1.9455162654447022e-05,-0.0010340499218843835,0.0010535050845388305,0.000121496031746,-0.0001020408690915,-0.1200000000000159,-1.3399999999990155,1.2199999999989997,否,其他,否,否,其他,0.0,100.0
2023-03-03,2023-03-06,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-03-06,2023-03-07,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-03-07,2023-03-08,1.0,看多,-7.501582361824077e-05,0.0009725428047340223,-0.001047558628352263,0.0001207499999999,-0.0001957658236182,-0.2300000000009933,1.000000000001,-1.2300000000019935,否,其他,是,是,其他,0.0,100.0
2023-03-08,2023-03-09,1.0,看多,0.00022296798541132645,-0.0007617731168878539,0.0009847411022991803,0.0001208412698412,0.0001021267155702,0.1200000000000159,-1.0200000000009857,1.1400000000010015,是,其他,否,否,其他,0.0,100.0
2023-03-09,2023-03-10,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-03-10,2023-03-13,1.0,看多,-0.0003554813800380474,0.0011871940360848043,-0.0015426754161228518,0.0001210079365079,-0.000476489316546,-0.5600000000000049,1.250000000000001,-1.810000000000006,否,其他,是,是,其他,0.0,100.0
2023-03-13,2023-03-14,1.0,看多,6.168599164135813e-05,-0.000539262565977805,0.0006009485576191631,0.0001212301587301,-5.95441670887354e-05,-0.0699999999989944,-0.7599999999999968,0.6900000000010024,否,其他,否,否,其他,0.0,100.0
2023-03-14,2023-03-15,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-03-15,2023-03-16,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-03-16,2023-03-17,1.0,看多,-0.0009936270649792966,0.0009726170967925274,-0.001966244161771824,0.0001210119047619,-0.0011146389697412,-1.3099999999999916,0.999999999999994,-2.3099999999999854,否,其他,是,是,其他,0.0,100.0
2023-03-17,2023-03-20,1.0,看多,0.0007507549155099102,-0.0003163777449285421,0.0010671326604384523,0.0001215317460317,0.000629223169478,0.7400000000000115,-0.4999999999999796,1.239999999999991,是,其他,否,否,其他,0.0,100.0
2023-03-20,2023-03-21,1.0,看多,0.0019500760147541651,0.0009554558597761886,0.0009946201549779765,0.000121238095238,0.001828837919516,2.149999999999999,0.979999999999974,1.170000000000025,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-03-21,2023-03-22,1.0,看多,-0.000577890258176339,-0.0007464588628884883,0.0001685686047121493,0.0001203849206349,-0.0006982751788113,-0.820000000000022,-0.9999999999989878,0.17999999999896577,否,其他,否,是,其他,0.0,100.0
2023-03-22,2023-03-23,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-03-23,2023-03-24,1.0,看多,0.0010399845791049245,-0.0005310356848327036,0.001571020263937628,0.0001208253968253,0.0009191591822795,1.0800000000000043,-0.750000000000993,1.8300000000009973,是,其他,否,否,其他,0.0,100.0
2023-03-24,2023-03-27,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-03-27,2023-03-28,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-03-28,2023-03-29,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-03-29,2023-03-30,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-03-30,2023-03-31,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-03-31,2023-04-03,1.0,看多,0.0006566996384655965,0.0007578546427331467,-0.0001011550042675502,0.0001198531746031,0.0005368464638624,0.6300000000010118,0.750000000000993,-0.11999999999998123,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-04-03,2023-04-04,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-04-04,2023-04-06,1.0,看多,-0.00027244626657296767,0.0002853339030839397,-0.0005577801696569074,0.0001196428571428,-0.0003920891237158,-0.460000000000009,0.1999999999990204,-0.6599999999990294,否,其他,是,是,其他,0.0,100.0
2023-04-06,2023-04-07,1.0,看多,-0.00039999688261793676,-6.700717377705612e-05,-0.00033298970884088064,0.0001198253968253,-0.0005198222794433,-0.6099999999999856,-0.2100000000000018,-0.39999999999998376,否,该空没空,否,是,该空没空,0.0,100.0
2023-04-07,2023-04-10,1.0,看多,0.0014575545046660032,0.001324878765524229,0.00013267573914177433,0.0001200674603174,0.0013374870443486,1.570000000000009,1.4099999999999877,0.16000000000002124,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-04-10,2023-04-11,1.0,看多,0.00041784923603915836,0.00019032953213704573,0.00022751970390211262,0.0001194444444444,0.0002984047915946,0.3500000000009745,0.090000000000992,0.25999999999998247,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-04-11,2023-04-12,1.0,看多,0.001304610526210892,0.0022795767956405033,-0.0009749662694296113,0.0001193055555555,0.0011853049706554,1.3900000000000023,2.519999999999016,-1.1299999999990136,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-04-12,2023-04-13,1.0,看多,0.0005966257785567919,0.0004993202368090977,9.730554174769424e-05,0.0001187539682539,0.0004778718103029,0.5599999999989989,0.449999999999999,0.10999999999899984,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-04-13,2023-04-14,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-04-14,2023-04-17,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-04-17,2023-04-18,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-04-18,2023-04-19,1.0,看多,0.0007246902656838916,0.0010844978007245043,-0.0003598075350406127,0.0001190396825396,0.0006056505831443,0.7100000000000162,1.1299999999999852,-0.41999999999996906,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-04-19,2023-04-20,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-04-20,2023-04-21,1.0,看多,0.0011426594043804084,0.00012103577360234041,0.001021623630778068,0.0001190873015873,0.001023572102793,1.1999999999999855,0.01000000000001,1.1899999999999755,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-04-21,2023-04-23,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-04-24,2023-04-25,1.0,看多,0.001159970667742094,0.0008178713220199363,0.0003420993457221577,0.0001183452380952,0.0010416254296469,1.2200000000009772,0.8199999999999874,0.4000000000009898,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-04-25,2023-04-26,1.0,看多,-0.0013174021993086482,0.00027540256207303493,-0.0015928047613816831,0.0001178611111111,-0.0014352633104197,-1.6800000000009865,0.1899999999999818,-1.8700000000009682,否,其他,是,是,其他,0.0,100.0
2023-04-26,2023-04-27,1.0,看多,-0.00014608538562521645,0.0009642229930768575,-0.001110308378702074,0.0001185277777777,-0.000264613163403,-0.3099999999999978,0.9900000000000186,-1.3000000000000165,否,其他,是,是,其他,0.0,100.0
2023-04-27,2023-04-28,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-04-28,2023-05-04,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-05-04,2023-05-05,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-05-05,2023-05-06,1.0,看多,0.0005193202529323315,0.0024842181714141987,-0.001964897918481867,0.0001177103174603,0.000401609935472,0.4700000000009904,2.7499999999999747,-2.279999999998984,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-05-08,2023-05-09,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-05-09,2023-05-10,1.0,看多,0.0017069441093340298,0.0009817828891087732,0.0007251612202252566,0.0001178214285714,0.0015891226807625,1.8599999999999863,1.010000000000004,0.8499999999999823,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-05-10,2023-05-11,1.0,看多,0.0018445453622959462,0.0016042943466403337,0.00024025101565561258,0.0001170833333333,0.0017274620289626,2.020000000000008,1.7299999999999955,0.29000000000001247,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-05-11,2023-05-12,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-05-12,2023-05-15,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-05-15,2023-05-16,1.0,看多,0.0008781739592471638,-0.001035710065754314,0.0019138840250014777,0.0001160912698412,0.000762082689406,0.8900000000009942,-1.3200000000000016,2.2100000000009956,是,其他,否,否,其他,0.0,100.0
2023-05-16,2023-05-17,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-05-17,2023-05-18,1.0,看多,0.00018403232453012563,-0.0005935266256326122,0.0007775589501627378,0.0001154761904761,6.855613405402572e-05,0.0800000000010167,-0.810000000000012,0.8900000000010287,是,其他,否,否,其他,0.0,100.0
2023-05-18,2023-05-19,1.0,看多,-0.00045873667274787255,0.000332953082547105,-0.0007916897552949775,0.0001154444444444,-0.0005741811171924,-0.670000000001017,0.2600000000000171,-0.9300000000010341,否,其他,是,是,其他,0.0,100.0
2023-05-19,2023-05-22,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-05-22,2023-05-23,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-05-23,2023-05-24,1.0,看多,0.001212400616009468,0.0015792592324535004,-0.0003668586164440324,0.0001154126984126,0.0010969879175968,1.2799999999999965,1.7000000000000002,-0.4200000000000037,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-05-24,2023-05-25,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-05-25,2023-05-26,1.0,看多,-0.0006474311521571519,-0.00013520866541405496,-0.0005122224867430969,0.000115365079365,-0.0007627962315222,-0.889999999999988,-0.2800000000000024,-0.6099999999999857,否,该空没空,否,是,该空没空,0.0,100.0
2023-05-26,2023-05-29,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-05-29,2023-05-30,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-05-30,2023-05-31,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-05-31,2023-06-01,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-06-01,2023-06-02,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-06-02,2023-06-05,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-06-05,2023-06-06,1.0,看多,0.0005268726616463049,0.0003235605568756572,0.00020331210477064765,0.0001156031746031,0.0004112694870431,0.4799999999990229,0.2500000000000071,0.22999999999901577,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-06-06,2023-06-07,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-06-07,2023-06-08,1.0,看多,-5.280616844793862e-06,9.778232313784052e-05,-0.00010306293998263438,0.0001147976190476,-0.0001200782358923,-0.1400000000000012,-0.01000000000001,-0.1299999999999912,否,该空没空,是,是,其他,0.0,100.0
2023-06-08,2023-06-09,1.0,看多,-0.0007256342645303171,0.0001498064152911649,-0.000875440679821482,0.0001148531746031,-0.0008404874391335,-0.9800000000000086,0.0500000000000153,-1.030000000000024,否,其他,是,是,其他,0.0,100.0
2023-06-09,2023-06-12,1.0,看多,0.0006895729916986948,0.001138194616659094,-0.00044862162496039915,0.000115242063492,0.0005743309282067,0.6700000000000108,1.1899999999999755,-0.5199999999999647,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-06-12,2023-06-13,1.0,看多,-0.00047670172098857044,9.728873981296182e-05,-0.0005739904608015323,0.0001149761904761,-0.0005916779114648,-0.6899999999999962,-0.0099999999999753,-0.6800000000000209,否,该空没空,是,是,其他,0.0,100.0
2023-06-13,2023-06-14,1.0,看多,0.0029783032451480285,0.004244182355924719,-0.001265879110776691,0.00011525,0.002863053245148,3.3400000000000096,4.769999999999983,-1.429999999999973,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-06-14,2023-06-15,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-06-15,2023-06-16,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-06-16,2023-06-19,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-06-19,2023-06-20,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-06-20,2023-06-21,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-06-21,2023-06-25,1.0,看多,0.0008609965870460812,0.000539824941690803,0.0003211716453552782,0.0001147579365079,0.000746238650538,0.8700000000000028,0.5000000000000143,0.36999999999998845,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-06-26,2023-06-27,1.0,看多,0.0015903921060453907,0.0003141715935530698,0.001276220512492321,0.0001144126984126,0.0014759794076328,1.7199999999999855,0.2399999999999971,1.4799999999999884,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-06-27,2023-06-28,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-06-28,2023-06-29,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-06-29,2023-06-30,1.0,看多,-0.00012672602354169005,0.0011904913888309832,-0.0013172174123726732,0.0001137539682539,-0.0002404799917957,-0.2800000000000024,1.249999999998995,-1.5299999999989975,否,其他,是,是,其他,0.0,100.0
2023-06-30,2023-07-03,1.0,看多,0.0012731559687744198,0.001624866082253984,-0.00035171011347956416,0.000113865079365,0.0011592908894094,1.349999999999997,1.7500000000000155,-0.40000000000001856,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-07-03,2023-07-04,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-07-04,2023-07-05,1.0,看多,0.00019981257953083364,-0.0005469049981479124,0.000746717577678746,0.0001139484126984,8.586416683250117e-05,0.100000000001002,-0.7500000000000215,0.8500000000010235,是,其他,否,否,其他,0.0,100.0
2023-07-05,2023-07-06,1.0,看多,-0.0024707350167715303,0.0007564906964874218,-0.003227225713258952,0.0001139087301587,-0.0025846437469303,-3.009999999999992,0.7500000000000215,-3.760000000000013,否,其他,是,是,其他,0.0,100.0
2023-07-06,2023-07-07,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-07-07,2023-07-10,1.0,看多,0.0017941459628671996,9.146260443460008e-06,0.0017849997024237396,0.0001162976190476,0.0016778483438195,1.9600000000009887,-0.1100000000000059,2.0700000000009946,是,其他,是,否,有效进攻,0.0,100.0
2023-07-10,2023-07-11,1.0,看多,0.0012980466199739027,0.00010477380952389481,0.0011932728104500079,0.0001155198412698,0.0011825267787042,1.379999999999021,0.0,1.379999999999021,是,其他,是,否,有效进攻,0.0,100.0
2023-07-11,2023-07-12,1.0,看多,-0.0002194561344681656,0.0005392214653634486,-0.0007586775998316142,0.0001149722222222,-0.0003344283566904,-0.3899999999990022,0.4999999999999796,-0.8899999999989818,否,其他,是,是,其他,0.0,100.0
2023-07-12,2023-07-13,1.0,看多,-0.0007593572898914047,-0.00011270436920041149,-0.0006466529206909932,0.0001151269841269,-0.0008744842740183,-1.02000000000102,-0.2499999999999724,-0.7700000000010476,否,该空没空,否,是,该空没空,0.0,100.0
2023-07-13,2023-07-14,1.0,看多,0.0018207434720352023,-0.00019947790884811134,0.0020202213808833136,0.0001155317460317,0.0017052117260035,1.9900000000000129,-0.3500000000000031,2.340000000000016,是,其他,否,否,其他,0.0,100.0
2023-07-14,2023-07-17,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-07-17,2023-07-18,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-07-18,2023-07-19,1.0,看多,0.0009124915703944136,0.0012344098282268678,-0.0003219182578324542,0.000113738095238,0.0007987534751564,0.9299999999999932,1.2999999999999816,-0.36999999999998845,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-07-19,2023-07-20,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-07-20,2023-07-21,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-07-21,2023-07-24,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-07-24,2023-07-25,1.0,看多,0.0011704821576867808,0.0013654908773805818,-0.00019500871969380107,0.0001128373015873,0.0010576448560995,1.229999999999981,1.4499999999990214,-0.2199999999990403,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-07-25,2023-07-26,1.0,看多,-0.004060668319163185,-0.005959229714782799,0.0018985613956196135,0.0001123492063492,-0.0041730175255124,-4.849999999999993,-6.959999999999016,2.1099999999990224,否,其他,否,是,其他,0.0,100.0
2023-07-26,2023-07-27,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-07-27,2023-07-28,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-07-28,2023-07-31,1.0,看多,-0.0008670053881185691,-0.0010943828632351549,0.0002273774751165858,0.0001130198412698,-0.0009800252293885,-1.1399999999999952,-1.380000000000027,0.24000000000003174,否,其他,否,是,其他,0.0,100.0
2023-07-31,2023-08-01,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-08-01,2023-08-02,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-08-02,2023-08-03,1.0,看多,-0.0007965482761392861,0.0008173296285700626,-0.0016138779047093488,0.0001137936507936,-0.000910341926933,-1.0599999999999845,0.8199999999999874,-1.879999999999972,否,其他,是,是,其他,0.0,100.0
2023-08-03,2023-08-04,1.0,看多,-0.0007441329241784089,0.0008867726793693187,-0.0016309056035477276,0.0001142142857142,-0.0008583472098927,-0.9999999999990226,0.899999999999998,-1.8999999999990207,否,其他,是,是,其他,0.0,100.0
2023-08-04,2023-08-07,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-08-07,2023-08-08,1.0,看多,0.00018365249117779925,0.00016583772053735402,1.7814770640445232e-05,0.0001150595238095,6.85929673683089e-05,0.0800000000000106,0.0700000000000006,0.010000000000010001,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-08-08,2023-08-09,1.0,看多,0.0011439644016089101,0.00017449844800543346,0.0009694659536034766,0.0001150277777777,0.0010289366238312,1.2000000000009918,0.0800000000000106,1.1200000000009813,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-08-09,2023-08-10,1.0,看多,0.0005177993011038495,4.4169488419676384e-05,0.00047362981268417315,0.0001145515873015,0.0004032477138022,0.4699999999990129,-0.0700000000000006,0.5399999999990135,是,其他,是,否,有效进攻,0.0,100.0
2023-08-10,2023-08-11,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-08-11,2023-08-14,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-08-14,2023-08-15,1.0,看多,0.0013417063661274042,0.0015732859491823792,-0.00023157958305497495,0.000114119047619,0.0012275873185084,1.4300000000009792,1.6900000000000248,-0.25999999999904566,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-08-15,2023-08-16,1.0,看多,0.0026907959007245186,0.004043985667576244,-0.0013531897668517257,0.0001135515873015,0.002577244313423,2.9999999999990106,4.530000000000992,-1.5300000000019818,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-08-16,2023-08-17,1.0,看多,0.0006716229026497711,0.0010611804279012649,-0.0003895575252514938,0.0001123611111111,0.0005592617915386,0.6499999999999908,1.0999999999989838,-0.449999999998993,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-08-17,2023-08-18,1.0,看多,0.0017129855326769583,-0.0001511790457934259,0.0018641645784703842,0.0001121031746031,0.0016008823580738,1.8600000000000212,-0.2899999999999778,2.149999999999999,是,其他,否,否,其他,0.0,100.0
2023-08-18,2023-08-21,1.0,看多,0.0013950158442359584,0.00044203458647951166,0.0009529812577564467,0.000111365079365,0.0012836507648709,1.4899999999999982,0.3900000000000084,1.0999999999999899,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-08-21,2023-08-22,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-08-22,2023-08-23,1.0,看多,-0.0023965393611357078,-0.00130534694885176,-0.0010911924122839478,0.0001111507936507,-0.0025076901547865,-2.909999999999996,-1.610000000000014,-1.299999999999982,否,该空没空,否,是,该空没空,0.0,100.0
2023-08-23,2023-08-24,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-08-24,2023-08-25,1.0,看多,0.0015673389489494483,3.1506019265270524e-05,0.0015358329296841777,0.0001113412698412,0.0014559976791081,1.6899999999999902,-0.0800000000000106,1.7700000000000007,是,其他,是,否,有效进攻,0.0,100.0
2023-08-25,2023-08-28,1.0,看多,-0.00032909431825434154,-0.0012863205980393477,0.0009572262797850062,0.0001106706349206,-0.0004397649531749,-0.5099999999999896,-1.589999999999994,1.0800000000000045,否,其他,否,是,其他,0.0,100.0
2023-08-28,2023-08-29,1.0,看多,-6.153871496339391e-05,-0.0010752621226092218,0.001013723407645828,0.000110873015873,-0.0001724117308363,-0.1999999999999918,-1.349999999999997,1.1500000000000052,否,其他,否,是,其他,0.0,100.0
2023-08-29,2023-08-30,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-08-30,2023-08-31,1.0,看多,0.0008781069217564941,0.0009740332613696889,-9.592633961319486e-05,0.0001110753968253,0.0007670315249313,0.889999999999988,0.9999999999989878,-0.10999999999899979,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-08-31,2023-09-01,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-09-01,2023-09-04,1.0,看多,2.484356606835547e-05,-0.0022981940548416624,0.002323037620910018,0.0001110317460317,-8.618817996335004e-05,-0.0999999999999959,-2.7499999999990035,2.6499999999990074,否,其他,否,否,其他,0.0,100.0
2023-09-04,2023-09-05,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-09-05,2023-09-06,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-09-06,2023-09-07,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-09-07,2023-09-08,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-09-08,2023-09-11,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-09-11,2023-09-12,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-09-12,2023-09-13,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-09-13,2023-09-14,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-09-14,2023-09-15,1.0,看多,0.0003882682029854312,0.0007562911243796933,-0.00036802292139426207,0.0001132579365079,0.0002750102664776,0.3199999999990016,0.7499999999999868,-0.4300000000009852,是,有效进攻,是,否,有效进攻,0.0,100.0
2023-09-15,2023-09-18,1.0,看多,0.0002764450645886818,-0.002725213012864436,0.0030016580774531176,0.0001131309523809,0.0001633141122077,0.1899999999999818,-3.249999999999989,3.4399999999999706,是,其他,否,否,其他,0.0,100.0
2023-09-18,2023-09-19,1.0,看多,-0.0015202445233798434,-0.0007641468296527565,-0.0007560976937270869,0.0001130555555555,-0.0016333000789353,-1.8999999999989856,-0.999999999999994,-0.8999999999989916,否,该空没空,否,是,该空没空,0.0,100.0
2023-09-19,2023-09-20,1.0,看多,-0.0005302871383738861,-0.0009804181143666657,0.0004501309759927796,0.0001138095238095,-0.0006440966621835,-0.750000000000993,-1.250000000000001,0.4999999999990081,否,其他,否,是,其他,0.0,100.0
2023-09-20,2023-09-21,1.0,看多,-0.0005469115648675249,-0.00011132095866916991,-0.000435590606198355,0.0001141071428571,-0.0006610187077247,-0.7700000000000068,-0.2500000000000071,-0.5199999999999997,否,该空没空,否,是,该空没空,0.0,100.0
2023-09-21,2023-09-22,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0
2023-09-22,2023-09-25,1.0,看多,-0.0015929180443698954,-0.0016307832572106662,3.786521284077082e-05,0.0001145198412698,-0.0017074378856397,-1.9900000000000129,-2.000000000000022,0.010000000000009335,否,其他,否,是,其他,0.0,100.0
