交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2022-03-01,2022-03-01,2022-03-01,多头,1.0,1.0,1,0.950000000000048,-2.7500000000000093,3.7000000000000575,是,是,已平仓
2,2022-04-07,2022-04-07,2022-04-07,多头,1.0,1.0,1,1.7800000000000107,2.10000000000099,-0.3200000000009793,是,是,已平仓
3,2023-05-04,2023-05-04,2023-05-04,多头,1.0,1.0,1,2.380000000000021,1.7500000000000155,0.6300000000000057,是,是,已平仓
4,2023-10-30,2023-10-31,2023-10-31,多头,1.0,1.0,2,0.4900000000000043,1.9499999999990014,-1.4599999999989972,是,是,已平仓
5,2023-11-02,2023-11-02,2023-11-02,多头,1.0,1.0,1,1.269999999999015,2.999999999999982,-1.7300000000009668,是,是,已平仓
6,2023-11-08,2023-11-23,2023-11-23,多头,1.0,1.0,12,1.3699999999990111,-3.9099999999999904,5.279999999999001,是,是,已平仓
7,2023-11-29,2023-12-01,2023-12-01,多头,1.0,1.0,3,4.3300000000000285,2.7299999999999893,1.6000000000000392,是,是,已平仓
8,2023-12-06,2024-01-05,2024-01-05,多头,1.0,1.0,22,14.770000000000028,14.750000000000005,0.020000000000022666,是,是,已平仓
9,2024-01-11,2024-01-11,2024-01-11,多头,1.0,1.0,1,1.4799999999999882,-0.09999999999999593,1.579999999999984,是,是,已平仓
10,2025-01-02,2025-01-06,2025-01-06,多头,1.0,1.0,3,10.17999999999998,7.859999999999985,2.319999999999995,是,是,已平仓
11,2025-03-04,2025-03-07,2025-03-07,多头,1.0,1.0,4,-7.689999999999989,-10.469999999999994,2.7800000000000047,否,是,已平仓
12,2025-03-11,2025-03-12,2025-03-12,多头,1.0,1.0,2,-3.9000000000000146,-2.060000000000014,-1.8400000000000007,否,是,已平仓
13,2025-03-26,2025-04-23,2025-04-23,多头,1.0,1.0,20,20.070000000000984,15.720000000000006,4.350000000000978,是,是,已平仓
14,2025-04-28,2025-05-08,2025-05-08,多头,1.0,1.0,6,6.040000000000004,2.7500000000000098,3.289999999999994,是,是,已平仓
15,2025-08-22,2025-08-22,2025-08-22,多头,1.0,1.0,1,-0.25000000000000716,-1.5100000000000182,1.2600000000000111,否,是,已平仓
16,2025-09-03,2025-09-03,2025-09-03,多头,1.0,1.0,1,1.250000000000001,1.8299999999999914,-0.5799999999999903,是,是,已平仓
17,2025-09-30,2025-10-13,2025-10-13,多头,1.0,1.0,4,2.1100000000000287,4.870000000000013,-2.7599999999999847,是,是,已平仓
18,2025-12-09,2025-12-11,2025-12-11,多头,1.0,1.0,3,0.8999999999999981,0.9500000000000134,-0.050000000000015254,是,是,已平仓
19,2025-12-29,2025-12-29,2025-12-29,多头,1.0,1.0,1,-1.3900000000000023,-2.0799999999999983,0.689999999999996,否,是,已平仓
20,2026-02-11,2026-02-13,2026-02-13,多头,1.0,1.0,3,1.6299999999999994,1.6599999999999948,-0.029999999999995364,是,是,已平仓
21,2026-04-29,2026-04-30,2026-04-30,多头,1.0,1.0,2,1.1200000000000099,1.8100000000000058,-0.689999999999996,是,是,已平仓
