training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,148.3301470588251,77.110000000001,48.00999999999999,1.4599999999970539,10.629999999996059
2,146.58348484848642,77.190000000001,49.18000000000002,11.049999999996064,9.889999999995045
3,146.56538515406322,75.36000000000101,49.57000000000002,3.799999999996064,13.239999999995062
4,144.84377192982623,77.03000000000094,53.82000000000094,5.9099999999960575,14.379999999995057
5,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
6,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
7,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
8,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
9,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
10,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
11,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
12,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
13,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
14,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
15,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
16,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
17,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
18,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
19,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
20,142.99944444444822,77.48000000000195,40.100000000002936,-0.18000000000295602,6.139999999996078
