区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-17,2025-01-01,81.81000000000195,28.793463687151522,61.29999999999806,20.510000000003892,7.218603351956677,0.9,20,4.090500000000098,-1.414999999999993,-4.700000000000017,6.35
样本外,2025-01-02,2026-07-20,-4.170000000002956,-2.8248387096794216,-12.919999999999009,8.749999999996053,5.9274193548360365,0.3333333333333333,9,-0.46333333333366183,-1.3333333333336668,-8.670000000002947,4.888888888888889
2026年以来,2026-01-01,2026-07-20,-4.91000000000099,-9.591627906978678,-9.259999999999026,4.349999999998037,8.497674418600816,0.25,4,-1.2275000000002478,-1.8366666666670006,-5.180000000000984,4.5
全区间,2022-01-17,2026-07-20,77.63999999999899,17.966280991735303,48.37999999999904,29.25999999999995,6.770909090909079,0.7241379310344828,29,2.6772413793103103,-1.3537500000002483,-8.670000000002958,5.896551724137931
