信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2025-07-07,2025-07-14,0.0,中性,0.0,-0.0005604783417958448,0.0005604783417958448,0.0,0.0,0.0,-9.098402865165042,9.098402865165042,否,有效防守,否,否,有效防守,5.0,中性,5.0,中性,5.0,中性,0.0,中性,20.0,利多,0.0,利空,0.0,中性,5.0,利多,20.0,利多
2025-07-14,2025-07-21,0.0,中性,0.0,0.001306326499852739,-0.001306326499852739,0.0,0.0,0.0,9.54326066088119,-9.54326066088119,否,低仓少吃,是,否,低仓少吃,0.0,利空,5.0,中性,5.0,中性,0.0,中性,20.0,利多,0.0,利空,0.0,中性,2.5,中性,20.0,利多
2025-07-21,2025-07-28,0.0,看空,0.0,-0.00519666333363189,0.00519666333363189,0.0,0.0,0.0,-55.593213039434026,55.593213039434026,否,有效防守,否,否,有效防守,0.0,利空,5.0,中性,0.0,利空,0.0,中性,10.0,中性,0.0,利空,0.0,中性,2.5,中性,0.0,利空
2025-07-28,2025-08-04,0.0,看空,0.0,0.000924404218354713,-0.000924404218354713,0.0,0.0,0.0,5.678931433698651,-5.678931433698651,否,低仓少吃,是,否,低仓少吃,0.0,利空,0.0,利空,0.0,利空,0.0,中性,20.0,利多,0.0,利空,0.0,利多,2.5,中性,0.0,利空
2025-08-04,2025-08-11,0.0,中性,0.0,0.00016958511579745483,-0.00016958511579745483,0.0,0.0,0.0,-1.9104303076730338,1.9104303076730338,否,有效防守,是,否,低仓少吃,5.0,中性,10.0,利多,5.0,中性,0.0,中性,10.0,中性,0.0,利空,0.0,利空,5.0,利多,20.0,利多
2025-08-11,2025-08-18,0.0,中性,0.0,-0.0014589624095178166,0.0014589624095178166,0.0,0.0,0.0,-18.170073067186667,18.170073067186667,否,有效防守,否,否,有效防守,10.0,利多,10.0,利多,10.0,利多,0.0,中性,20.0,利多,0.0,利空,0.0,中性,5.0,利多,0.0,利空
2025-08-18,2025-08-25,0.0,看空,0.0,-0.009174726825739388,0.009174726825739388,0.0,0.0,0.0,-95.76120159063406,95.76120159063406,否,有效防守,否,否,有效防守,0.0,利空,5.0,中性,0.0,利空,0.0,中性,10.0,中性,0.0,利空,0.0,中性,5.0,利多,0.0,利空
2025-08-25,2025-09-01,0.0,中性,0.0,-0.005235864187973505,0.005235864187973505,0.0,0.0,0.0,-56.214977223408134,56.214977223408134,否,有效防守,否,否,有效防守,0.0,利空,0.0,利空,5.0,中性,0.0,中性,20.0,利多,12.5,中性,0.0,利空,5.0,利多,0.0,利空
2025-09-01,2025-09-08,0.0,中性,0.0,0.0008213811736477172,-0.0008213811736477172,0.0,0.0,0.0,4.285621944103983,-4.285621944103983,否,低仓少吃,是,否,低仓少吃,10.0,利多,10.0,利多,10.0,利多,0.0,中性,0.0,利空,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2025-09-08,2025-09-15,0.0,中性,0.0,-0.0014941017833084436,0.0014941017833084436,0.0,0.0,0.0,-18.94726430704344,18.94726430704344,否,有效防守,否,否,有效防守,5.0,中性,5.0,中性,0.0,利空,0.0,中性,0.0,利空,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2025-09-15,2025-09-22,0.0,中性,0.0,0.0007394924250869739,-0.0007394924250869739,0.0,0.0,0.0,3.4036402443351665,-3.4036402443351665,否,低仓少吃,是,否,低仓少吃,5.0,中性,5.0,中性,5.0,中性,0.0,中性,0.0,利空,25.0,利多,0.0,中性,5.0,利多,0.0,利空
2025-09-22,2025-09-29,0.0,中性,0.0,-0.0011953729447566896,0.0011953729447566896,0.0,0.0,0.0,-15.926071535912216,15.926071535912216,否,有效防守,否,否,有效防守,5.0,中性,5.0,中性,0.0,利空,0.0,中性,10.0,中性,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2025-09-29,2025-10-06,0.0,中性,0.0,-0.0007344445110074593,0.0007344445110074593,0.0,0.0,0.0,-8.965278365404032,8.965278365404032,否,有效防守,否,否,有效防守,10.0,利多,0.0,利空,10.0,利多,0.0,中性,10.0,中性,25.0,利多,0.0,利空,5.0,利多,0.0,利空
2025-10-06,2025-10-13,1.0,看多,-0.0006616502406689984,-0.0006616502406689984,0.0,0.00016268650793650755,-0.0008242534364685532,-8.242534364685532,-8.242534364685532,0.0,否,该空没空,否,是,该空没空,10.0,利多,10.0,利多,10.0,利多,0.0,中性,10.0,中性,25.0,利多,0.0,中性,5.0,利多,20.0,利多
2025-10-13,2025-10-20,1.0,看多,0.003496311849804812,0.003496311849804812,0.0,0.00040427777777777776,0.0030899889500843876,30.899889500843877,30.899889500843877,0.0,是,有效进攻,是,否,有效进攻,10.0,利多,10.0,利多,10.0,利多,0.0,中性,10.0,中性,25.0,利多,0.0,中性,5.0,利多,0.0,利空
2025-10-20,2025-10-27,0.0,中性,0.0,-0.001294691586733343,0.001294691586733343,0.0,0.0,0.0,-16.957999900927035,16.957999900927035,否,有效防守,否,否,有效防守,5.0,中性,5.0,中性,5.0,中性,0.0,中性,0.0,利空,12.5,中性,0.0,利多,5.0,利多,0.0,利空
2025-10-27,2025-11-03,0.0,中性,0.0,0.0013916180776127884,-0.0013916180776127884,0.0,0.0,0.0,9.919492895777834,-9.919492895777834,否,低仓少吃,是,否,低仓少吃,0.0,利空,0.0,利空,5.0,中性,0.0,中性,10.0,中性,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2025-11-03,2025-11-10,1.0,看多,0.0037697504643863233,0.0037697504643863233,0.0,0.00040068650793650756,0.0033646526525066504,33.646526525066506,33.646526525066506,0.0,是,有效进攻,是,否,有效进攻,10.0,利多,10.0,利多,10.0,利多,0.0,中性,10.0,中性,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2025-11-10,2025-11-17,0.0,中性,0.0,0.00029049596122066035,-0.00029049596122066035,0.0,0.0,0.0,-1.0049247050546248,1.0049247050546248,否,有效防守,是,否,低仓少吃,0.0,利空,5.0,中性,5.0,中性,0.0,中性,10.0,中性,12.5,中性,0.0,利多,5.0,利多,20.0,利多
2025-11-17,2025-11-24,0.0,中性,0.0,0.002209913522387641,-0.002209913522387641,0.0,0.0,0.0,18.152452907810407,-18.152452907810407,否,低仓少吃,是,否,低仓少吃,5.0,中性,5.0,中性,5.0,中性,0.0,中性,10.0,中性,12.5,中性,0.0,中性,5.0,利多,0.0,利空
