日期,信号日期,总分,结论,目标仓位,仓位,止盈止损事件,条件基准仓位,交易标的到期收益率_百分比,比较基准到期收益率_百分比,策略日收益率,基准日收益率,策略票息Carry收益,策略资本利得收益,基准票息Carry收益,基准资本利得收益,票息Carry超额,资本利得超额,策略资本利得_BP,基准资本利得_BP,资本利得超额_BP,策略累计资本利得_BP,基准累计资本利得_BP,累计资本利得超额_BP,策略累计票息Carry,策略累计资本利得,基准累计票息Carry,基准累计资本利得,策略净值,基准净值,超额净值
2025-08-25,2025-08-25,7.5,看空,0.0,0.0,,0.0,1.955,1.7643,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,140.18000000000202,90.78999999999913,49.39000000000292,0.0427066309523687,0.12223768685136567,0.03916755555554324,0.07998239751757795,1.1787844823837927,1.1259348773493867,1.046938420771565
2025-08-26,2025-08-25,7.5,看空,0.0,0.0,,0.0,1.94,1.7598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.18000000000202,90.78999999999913,49.39000000000292,0.0427066309523687,0.12223768685136567,0.03916755555554324,0.07998239751757795,1.1787844823837927,1.1259348773493867,1.046938420771565
2025-08-27,2025-08-25,7.5,看空,0.0,0.0,,0.0,1.9472,1.7988,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,140.18000000000202,90.78999999999913,49.39000000000292,0.0427066309523687,0.12223768685136567,0.03916755555554324,0.07998239751757795,1.1787844823837927,1.1259348773493867,1.046938420771565
2025-08-28,2025-08-25,7.5,看空,0.0,0.0,,0.0,2.01,1.8478,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,140.18000000000202,90.78999999999913,49.39000000000292,0.0427066309523687,0.12223768685136567,0.03916755555554324,0.07998239751757795,1.1787844823837927,1.1259348773493867,1.046938420771565
2025-08-29,2025-08-25,7.5,看空,0.0,0.0,,0.0,2.0098,1.8379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.18000000000202,90.78999999999913,49.39000000000292,0.0427066309523687,0.12223768685136567,0.03916755555554324,0.07998239751757795,1.1787844823837927,1.1259348773493867,1.046938420771565
2025-09-01,2025-09-01,80.0,看多,1.0,1.0,,1.0,2.005,1.8257,0.0005106970548853,0.0011781607684078,7.975396825396786e-05,0.0004309430866313,7.293253968253968e-05,0.0011052282287253,6.821428571428178e-06,-0.0006742851420939,0.4799999999990229,1.2200000000000055,-0.7400000000009829,140.66000000000105,92.00999999999912,48.65000000000194,0.042786384920622665,0.12266862993799697,0.03924048809522578,0.08108762574630325,1.1793864841472907,1.1272614096496618,1.0462404496875564
2025-09-02,2025-09-01,80.0,看多,1.0,1.0,,1.0,2.0075,1.8167,-0.0001449423972729,0.0008883035065613,7.956349206349205e-05,-0.0002245058893364,7.24484126984127e-05,0.0008158550938629,7.115079365079357e-06,-0.0010403609831993,-0.2500000000000071,0.899999999999998,-1.1500000000000052,140.41000000000105,92.90999999999912,47.50000000000193,0.04286594841268616,0.12244412404866058,0.039312936507924195,0.08190348084016615,1.1792155410429672,1.1282627599126647,1.0451603854533378
2025-09-03,2025-09-01,80.0,看多,1.0,1.0,,1.0,1.995,1.7984,0.0012020453480753,0.0017317814626759,7.966269841269841e-05,0.0011223826496626,7.209126984126984e-05,0.0016596901928346,7.571428571428575e-06,-0.000537307543172,1.250000000000001,1.8299999999999916,-0.5799999999999903,141.66000000000105,94.73999999999911,46.92000000000194,0.042945611111098854,0.12356650669832318,0.039385027777765466,0.08356317103300075,1.180633011598456,1.1302166644453089,1.044607683410765
2025-09-04,2025-09-01,80.0,看多,1.0,1.0,,1.0,1.98,1.806,0.0014269069686692,-0.0006185686160176,7.916666666666666e-05,0.0013477403020025,7.136507936507936e-05,-0.0006899336953827,7.801587301587302e-06,0.0020376739973853,1.5000000000009797,-0.7599999999999968,2.2600000000009763,143.16000000000201,93.97999999999912,49.18000000000292,0.04302477777776552,0.12491424700032569,0.03945639285713055,0.08287323733761805,1.1823176650701468,1.129517547887383,1.0467457254484622
2025-09-05,2025-09-01,80.0,看多,1.0,1.0,,1.0,2.005,1.826,-0.0021694265259782,-0.0017432229370301,7.857142857142817e-05,-0.0022479979545497,7.166666666666667e-05,-0.0018148896036968,6.904761904761504e-06,-0.0004331083508528,-2.500000000000973,-1.999999999999988,-0.5000000000009854,140.66000000000105,91.97999999999914,48.68000000000193,0.04310334920633695,0.12266624904577599,0.03952805952379721,0.08105834773392125,1.1797527137654111,1.1275485469901276,1.0462988196070466
