training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,118.90216949153671,56.110000000002856,44.96000000000787,21.530000000001998,11.010000000000947
2,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
3,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
4,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
5,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
6,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
7,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
8,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
9,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
10,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
11,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
12,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
13,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
14,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
15,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
16,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
17,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
18,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
19,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
20,116.13531034483273,49.980000000000956,49.78000000000401,26.170000000001988,11.050000000000985
