signal_date,总分_raw,总分,仓位,结论,供给|发行量_得分,供给|发行量_乘数,供给|发行占比_得分,供给|发行占比_乘数,供给|10Y以上发行_得分,供给|10Y以上发行_乘数,需求|银行总净买入_得分,需求|银行总净买入_乘数,估值|地方债-国债利差_得分,估值|地方债-国债利差_乘数,估值|地方债-国债利差变化_得分,估值|地方债-国债利差变化_乘数,估值|地方债-NCD利差_得分,估值|地方债-NCD利差_乘数,供给|发行量变化_得分,供给|发行量变化_乘数,需求|银行总净买入变化_得分,需求|银行总净买入变化_乘数,估值|地方债-NCD利差变化_得分,估值|地方债-NCD利差变化_乘数,估值|地方债-国债利差变化加速度_得分,估值|地方债-国债利差变化加速度_乘数,供需交互|供给×银行承接_得分,供需交互|供给×银行承接_乘数,供需交互|供给×非银承接_得分,供需交互|供给×非银承接_乘数,supply_observed_at,bank_observed_at,valuation_observed_at,sentiment_observed_at,supply_amount_raw,supply_ratio_raw,supply_long_raw,bank_demand_raw,spread_gov_raw,nonbank_sentiment_raw,spread_ncd_raw,spread_change_raw,supply_amount_change_raw,bank_demand_change_raw,nonbank_sentiment_change_raw,spread_ncd_change_raw,spread_change_acceleration_raw
2022-07-19,50.0,50.0,0.0,中性,10.0,1.0,5.0,1.0,30.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,2.5,0.5,0.0,0.0,2.5,0.5,0.0,0.5,0.0,1.0,2022-07-18,2022-07-18,2022-07-18,2022-07-18,454.2894,0.1277533054513603,39.99999999999955,-15.860000000000005,26.180000000000003,0.1077789999999999,90.55,0.5199999999999854,-487.38,1.929999999999998,-0.03269,5.20999999999998,-0.850000000000019
2022-07-20,50.0,50.0,0.0,中性,10.0,1.0,5.0,1.0,30.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,2.5,0.5,0.0,1.0,2.5,0.5,0.0,0.5,0.0,1.0,2022-07-19,2022-07-19,2022-07-19,2022-07-19,511.3553000000001,0.1415298846934337,0.0,-18.260000000000005,25.810000000000024,0.1669529999999999,88.39999999999999,-0.9399999999999836,57.06590000000011,-2.4000000000000004,0.059174,-2.1500000000000057,-1.4599999999999689
2022-07-21,40.0,40.0,0.0,中性,5.0,0.5,2.5,0.5,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,0.0,0.5,2022-07-20,2022-07-20,2022-07-20,2022-07-20,571.4597,0.2897780934319581,148.9599999999995,-25.450000000000003,26.719999999999988,0.1637129999999999,87.81999999999996,0.309999999999988,60.104399999999885,-7.189999999999998,-0.00324,-0.5800000000000267,1.2499999999999716
2022-07-22,47.5,47.5,0.0,中性,5.0,0.5,2.5,0.5,15.0,0.5,0.0,0.0,22.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,0.0,0.5,2022-07-21,2022-07-21,2022-07-21,2022-07-21,553.0941,0.2831016892562656,237.3024999999995,-40.60000000000001,26.929999999999986,0.1166719999999998,88.77999999999999,0.4300000000000175,-18.36559999999997,-15.150000000000006,-0.047041,0.9600000000000222,0.1200000000000294
2022-07-25,30.0,30.0,0.0,中性,5.0,0.5,2.5,0.5,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,5.0,1.0,0.0,0.0,0.0,0.5,2022-07-24,2022-07-22,2022-07-22,2022-07-22,767.3441,0.3790581354227274,237.3024999999995,-44.580000000000005,24.39,0.0908499999999998,87.59000000000002,-1.8800000000000168,214.25,-3.979999999999997,-0.0258219999999999,-1.1899999999999693,-2.3100000000000342
2022-07-26,25.0,25.0,0.0,看空,5.0,0.5,2.5,0.5,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,0.0,0.5,2022-07-25,2022-07-25,2022-07-25,2022-07-25,767.3441,0.3790581354227274,237.3024999999995,-54.41,24.27999999999999,0.1210349999999998,86.68,-1.9000000000000128,0.0,-9.829999999999991,0.0301849999999999,-0.9100000000000108,-0.019999999999996
2022-07-27,30.0,30.0,0.0,中性,5.0,0.5,2.5,0.5,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,5.0,1.0,0.0,0.0,2.5,0.5,0.0,0.0,0.0,0.5,2022-07-26,2022-07-26,2022-07-26,2022-07-26,959.6532,0.4329288857634559,237.3024999999995,-47.25000000000001,24.719999999999985,0.2009029999999999,89.71999999999997,-1.090000000000039,192.30909999999997,7.1599999999999895,0.079868,3.039999999999964,0.8099999999999739
2022-07-28,45.0,45.0,0.0,中性,5.0,0.5,5.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.0,0.0,0.5,2022-07-27,2022-07-27,2022-07-27,2022-07-27,705.7318,0.1949895281775491,88.34249999999955,-44.03000000000001,24.570000000000025,0.1341669999999999,90.58,-2.149999999999963,-253.92139999999995,3.219999999999999,-0.0667359999999999,0.8600000000000279,-1.059999999999924
2022-07-29,45.0,45.0,0.0,中性,5.0,0.5,2.5,0.5,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,5.0,1.0,0.0,0.5,2.5,0.5,0.0,0.0,0.0,0.5,2022-07-28,2022-07-28,2022-07-28,2022-07-28,1024.5616,0.2601624067432884,45.99119999999954,-24.770000000000003,23.21999999999997,0.1834579999999999,89.21999999999998,-3.710000000000012,318.8298,19.260000000000005,0.049291,-1.3600000000000136,-1.560000000000049
2022-08-01,42.5,42.5,0.0,中性,5.0,0.5,2.5,0.5,30.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,2022-07-31,2022-07-29,2022-07-29,2022-07-29,1251.3116,0.3002250815492342,47.72419999999954,-13.710000000000004,24.960000000000004,0.2343319999999999,96.06,0.5700000000000038,226.75,11.06,0.050874,6.840000000000018,4.280000000000015
2022-08-02,45.0,45.0,0.0,中性,5.0,0.5,2.5,0.5,30.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,5.0,1.0,0.0,0.0,2.5,0.5,0.0,0.25,0.0,0.5,2022-08-01,2022-08-01,2022-08-01,2022-08-01,1330.7026,0.3133053434902423,47.72419999999954,-6.430000000000003,25.159999999999982,0.2270079999999998,102.08,0.8799999999999919,79.39100000000008,7.280000000000001,-0.0073240000000001,6.019999999999996,0.309999999999988
2022-08-03,40.0,40.0,0.0,中性,5.0,0.5,2.5,0.5,30.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.25,0.0,0.5,2022-08-02,2022-08-02,2022-08-02,2022-08-02,1153.153,0.2833471711919616,47.72419999999954,-12.970000000000002,25.12000000000004,0.1462409999999999,104.26000000000002,0.4000000000000483,-177.54960000000003,-6.539999999999999,-0.0807669999999999,2.180000000000021,-0.4799999999999436
2022-08-04,47.5,47.5,0.0,中性,5.0,0.5,5.0,1.0,30.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,5.0,1.0,0.0,0.5,2.5,0.5,0.0,0.25,0.0,0.5,2022-08-03,2022-08-03,2022-08-03,2022-08-03,1153.153,0.2555093966457595,47.72419999999954,-2.3300000000000027,25.55999999999998,0.1177689999999999,103.73999999999998,0.9899999999999558,0.0,10.64,-0.0284719999999999,-0.5200000000000387,0.5899999999999075
2022-08-05,42.5,42.5,0.0,中性,5.0,0.5,5.0,1.0,30.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.25,0.0,0.5,2022-08-04,2022-08-04,2022-08-04,2022-08-04,684.1998000000001,0.1691805137817374,1.732999999999545,-14.200000000000005,24.470000000000034,0.1003659999999998,106.39000000000004,1.2500000000000604,-468.9531999999999,-11.87,-0.0174030000000001,2.6500000000000625,0.2600000000001046
2022-08-08,52.5,52.5,0.0,中性,10.0,1.0,5.0,1.0,30.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,2.5,0.5,0.0,0.5,5.0,1.0,0.0,0.5,0.0,1.0,2022-08-07,2022-08-05,2022-08-05,2022-08-05,243.1998,0.0675930554526434,0.0,-10.480000000000002,24.05999999999997,0.1087349999999998,105.45,-0.9000000000000341,-441.0000000000001,3.7200000000000015,0.008369,-0.9400000000000404,-2.1500000000000945
2022-08-09,52.5,52.5,0.0,中性,10.0,1.0,5.0,1.0,30.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,5.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,0.0,1.0,2022-08-08,2022-08-08,2022-08-08,2022-08-08,258.0188,0.0714175867331071,0.0,1.139999999999997,23.470000000000013,0.1394799999999998,103.56,-1.6899999999999693,14.818999999999988,11.62,0.0307449999999999,-1.8900000000000008,-0.7899999999999352
2022-08-10,52.5,52.5,0.0,中性,10.0,1.0,5.0,1.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,5.0,1.0,0.0,1.0,2.5,0.5,0.0,1.0,0.0,1.0,2022-08-09,2022-08-09,2022-08-09,2022-08-09,409.1027,0.1086910934227922,7.309999999999545,14.019999999999996,24.55999999999996,0.1577739999999999,99.56,-0.5600000000000733,151.08390000000003,12.88,0.018294,-4.0,1.129999999999896
2022-08-11,45.0,45.0,0.0,中性,10.0,1.0,2.5,0.5,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,1.0,0.0,1.0,2022-08-10,2022-08-10,2022-08-10,2022-08-10,526.0169,0.2953795530579249,7.309999999999545,5.649999999999997,25.25,0.0616849999999998,99.91,-0.309999999999988,116.91419999999994,-8.37,-0.096089,0.3499999999999943,0.2500000000000853
2022-08-12,42.5,42.5,0.0,中性,5.0,0.5,2.5,0.5,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,2.5,0.5,0.0,1.0,2.5,0.5,0.0,0.5,0.0,0.5,2022-08-11,2022-08-11,2022-08-11,2022-08-11,704.8285,0.3596745505589448,119.1399999999995,11.449999999999998,25.47999999999999,0.0126849999999998,96.65,1.0099999999999554,178.8116,5.800000000000001,-0.049,-3.259999999999991,1.3199999999999434
2022-08-15,27.5,27.5,0.0,看空,5.0,0.5,2.5,0.5,15.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.5,0.0,0.0,2022-08-14,2022-08-12,2022-08-12,2022-08-12,1205.726,0.6308652142656069,217.4999999999995,10.32,25.02,-0.0088840000000001,96.49,0.9600000000000256,500.89750000000015,-1.1299999999999972,-0.0215689999999999,-0.1600000000000108,-0.0499999999999297
2022-08-16,45.0,45.0,0.0,中性,5.0,0.5,2.5,0.5,15.0,0.5,0.0,0.5,22.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2022-08-15,2022-08-15,2022-08-15,2022-08-15,1483.6461,0.6777282247173904,233.4999999999995,-5.990000000000003,30.36000000000003,-0.0714460000000001,105.68000000000002,6.890000000000018,277.9200999999998,-16.310000000000002,-0.062562,9.190000000000026,5.929999999999993
2022-08-17,50.0,50.0,0.0,中性,5.0,0.5,2.5,0.5,15.0,0.5,0.0,0.0,22.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.5,2022-08-16,2022-08-16,2022-08-16,2022-08-16,1290.0087,0.6464560640602564,226.1899999999995,-34.75,28.56000000000001,0.0509139999999998,102.51999999999998,4.00000000000005,-193.63739999999984,-28.76,0.1223599999999999,-3.160000000000039,-2.8899999999999686
2022-08-18,47.5,47.5,0.0,中性,5.0,0.5,2.5,0.5,15.0,0.5,0.0,0.0,22.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,2.5,0.5,0.0,0.0,0.0,0.5,2022-08-17,2022-08-16,2022-08-17,2022-08-17,1173.0945,0.3275981741433598,226.1899999999995,-34.75,30.589999999999986,0.3190989999999999,99.83,5.339999999999989,-116.91420000000016,-28.76,0.2681850000000001,-2.6899999999999835,1.3399999999999397
2022-08-19,62.5,62.5,0.0,中性,5.0,0.5,2.5,0.5,30.0,1.0,0.0,0.0,22.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,0.0,0.5,2022-08-18,2022-08-18,2022-08-18,2022-08-18,1623.7205,0.4027563545813544,127.5599999999995,-46.79,32.49999999999997,0.5555859999999999,99.5,7.019999999999982,450.626,-12.04,0.236487,-0.3299999999999983,1.6799999999999926
2022-08-22,65.0,65.0,0.0,中性,5.0,0.5,2.5,0.5,30.0,1.0,0.0,0.0,22.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.0,0.0,0.5,2022-08-21,2022-08-19,2022-08-19,2022-08-19,1122.823,0.2973874775103339,29.19999999999954,-49.11,31.26000000000002,0.5818239999999999,99.01000000000002,6.240000000000023,-500.8974999999998,-2.3200000000000003,0.0262379999999999,-0.4899999999999807,-0.7799999999999585
2022-08-23,70.0,70.0,1.0,看多,5.0,0.5,5.0,1.0,30.0,1.0,0.0,0.0,22.5,0.5,0.0,0.5,0.0,1.0,0.0,1.0,2.5,0.5,0.0,0.5,5.0,1.0,0.0,0.0,0.0,0.5,2022-08-22,2022-08-22,2022-08-22,2022-08-22,751.6929,0.2207943802731971,13.19999999999954,-50.81,30.95000000000003,0.646801,97.20000000000002,0.5899999999999999,-371.1301000000001,-1.7000000000000028,0.064977,-1.8100000000000025,-5.650000000000024
2022-08-24,70.0,70.0,1.0,看多,5.0,0.5,5.0,1.0,30.0,1.0,0.0,0.0,22.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,5.0,1.0,0.0,0.5,2.5,0.5,0.0,0.0,0.0,0.5,2022-08-23,2022-08-23,2022-08-23,2022-08-23,767.7810000000001,0.2244592366033722,33.19999999999955,-40.7,30.149999999999988,0.5411489999999999,96.9,1.5899999999999783,16.088100000000054,10.11,-0.105652,-0.3000000000000113,0.9999999999999784
2022-08-25,70.0,70.0,1.0,看多,5.0,0.5,2.5,0.5,30.0,1.0,0.0,0.0,22.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,5.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.5,2022-08-24,2022-08-24,2022-08-24,2022-08-24,767.7810000000001,0.310895249032123,33.19999999999955,-28.79,29.610000000000003,0.3996739999999998,94.11,-0.9799999999999792,0.0,11.910000000000004,-0.141475,-2.7900000000000063,-2.5699999999999577
2022-08-26,62.5,62.5,0.0,中性,10.0,1.0,5.0,1.0,15.0,0.5,0.0,0.5,22.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.5,5.0,1.0,0.0,0.5,0.0,1.0,2022-08-25,2022-08-25,2022-08-25,2022-08-25,362.7845,0.1757179229040999,241.4251999999995,-15.84,28.330000000000013,0.1724149999999999,93.72999999999998,-4.169999999999959,-404.9965000000001,12.95,-0.2272589999999999,-0.3800000000000239,-3.18999999999998
2022-08-29,57.5,57.5,0.0,中性,10.0,1.0,5.0,1.0,15.0,0.5,0.0,0.5,22.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.5,0.0,1.0,2022-08-28,2022-08-26,2022-08-26,2022-08-26,431.0007,0.2414163059477876,241.4251999999995,-10.46,27.92000000000004,0.1140909999999998,93.22,-3.3399999999999856,68.21620000000001,5.379999999999999,-0.0583240000000001,-0.5099999999999767,0.8299999999999734
2022-08-30,47.5,47.5,0.0,中性,5.0,0.5,2.5,0.5,15.0,0.5,0.0,0.5,22.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.5,2022-08-29,2022-08-29,2022-08-29,2022-08-29,581.2714,0.3003099756485342,241.4251999999995,-5.02,29.749999999999982,0.0683489999999999,95.0,-1.2000000000000457,150.27069999999998,5.440000000000001,-0.0457419999999999,1.7800000000000011,2.13999999999994
2022-08-31,55.0,55.0,0.0,中性,10.0,1.0,2.5,0.5,15.0,0.5,0.0,0.5,22.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.0,2.5,0.5,0.0,0.5,0.0,0.0,2022-08-30,2022-08-30,2022-08-30,2022-08-30,518.1183,0.2767107648969247,221.4251999999995,-7.949999999999999,30.45,-0.0188280000000001,97.75,0.3000000000000113,-63.1531,-2.93,-0.087177,2.75,1.500000000000057
2022-09-01,52.5,52.5,0.0,中性,5.0,0.5,5.0,1.0,15.0,0.5,0.0,0.5,22.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.25,0.0,0.0,2022-08-31,2022-08-31,2022-08-31,2022-08-31,614.875,0.1791606873593192,221.4251999999995,-2.48,30.459999999999976,-0.0103570000000001,98.70999999999998,0.849999999999973,96.75670000000002,5.469999999999999,0.008471,0.9599999999999796,0.5499999999999616
2022-09-02,72.5,72.5,1.0,看多,10.0,1.0,5.0,1.0,30.0,1.0,0.0,0.5,22.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,2.5,0.5,0.0,1.0,2.5,0.5,0.0,0.5,0.0,0.0,2022-09-01,2022-09-01,2022-09-01,2022-09-01,442.0734,0.1356397300002508,0.0,1.73,30.440000000000023,-0.0298070000000001,96.69,2.11000000000001,-172.8016,4.21,-0.01945,-2.019999999999982,1.260000000000037
2022-09-05,67.5,67.5,0.0,中性,5.0,0.5,5.0,1.0,30.0,1.0,0.0,0.5,22.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.25,0.0,0.5,2022-09-04,2022-09-02,2022-09-02,2022-09-02,569.4272,0.1565036672988811,0.0,1.65,28.47000000000004,0.0038589999999998,96.23000000000002,0.5500000000000078,127.35379999999998,-0.08,0.0336659999999999,-0.4599999999999795,-1.5600000000000025
2022-09-06,70.0,70.0,1.0,看多,10.0,1.0,5.0,1.0,30.0,1.0,0.0,0.5,22.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.5,0.0,0.0,2022-09-05,2022-09-05,2022-09-05,2022-09-05,418.1565,0.1199133161932938,0.0,-7.53,28.50000000000001,-0.0811180000000001,96.8,-1.2499999999999716,-151.27069999999998,-9.18,-0.0849769999999999,0.569999999999979,-1.7999999999999794
2022-09-07,67.5,67.5,0.0,中性,5.0,0.5,5.0,1.0,30.0,1.0,0.0,0.5,22.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.25,0.0,0.5,2022-09-06,2022-09-06,2022-09-06,2022-09-06,568.7966,0.1563574500014651,0.0,-5.76,28.000000000000025,0.0154989999999999,96.40000000000002,-2.4499999999999744,150.64010000000002,1.7700000000000005,0.096617,-0.3999999999999772,-1.2000000000000028
2022-09-08,72.5,72.5,1.0,看多,10.0,1.0,5.0,1.0,30.0,1.0,0.0,0.5,22.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.5,0.0,0.0,2022-09-07,2022-09-07,2022-09-07,2022-09-07,472.0399,0.1559050366248433,0.0,-4.65,27.329999999999988,-0.021586,95.98,-3.1299999999999883,-96.75670000000002,1.1099999999999994,-0.0370849999999999,-0.4200000000000159,-0.6800000000000139
2022-09-09,67.5,67.5,0.0,中性,5.0,0.5,5.0,1.0,30.0,1.0,0.0,0.5,22.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.25,0.0,0.5,2022-09-08,2022-09-08,2022-09-08,2022-09-08,537.7931,0.1738465490677835,20.23999999999954,-8.09,27.349999999999987,0.0535329999999999,95.40999999999995,-3.0900000000000354,65.75319999999999,-3.4399999999999995,0.0751189999999999,-0.57000000000005,0.0399999999999529
2022-09-13,50.0,50.0,0.0,中性,5.0,0.5,2.5,0.5,15.0,0.5,0.0,0.5,22.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.25,0.0,0.5,2022-09-12,2022-09-08,2022-09-09,2022-09-09,925.0509,0.2958789149703261,129.5599999999995,-8.09,26.69000000000001,0.0728679999999999,96.19,-1.7800000000000296,387.2578,-3.4399999999999995,0.019335,0.7800000000000438,1.3100000000000058
2022-09-14,30.0,30.0,0.0,中性,5.0,0.5,2.5,0.5,15.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.5,2.5,0.5,0.0,0.25,0.0,0.5,2022-09-13,2022-09-13,2022-09-13,2022-09-13,1259.0039,0.3638314879947971,154.9599999999996,-1.5700000000000012,26.16999999999998,0.0301109999999999,95.44,-2.330000000000034,333.953,6.519999999999999,-0.042757,-0.75,-0.5500000000000043
2022-09-15,30.0,30.0,0.0,中性,5.0,0.5,2.5,0.5,15.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,5.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,0.0,0.0,2022-09-14,2022-09-14,2022-09-14,2022-09-14,1259.0039,0.4822653869474412,154.9599999999996,14.49,26.22,-0.0753070000000001,96.97,-1.780000000000026,0.0,16.060000000000002,-0.105418,1.5300000000000011,0.5500000000000078
2022-09-16,27.5,27.5,0.0,看空,5.0,0.5,2.5,0.5,15.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.5,0.0,0.0,2022-09-15,2022-09-15,2022-09-15,2022-09-15,1116.8278,0.4524449935298893,134.7199999999995,12.76,26.05,-0.053014,97.2,-1.2799999999999905,-142.1760999999999,-1.7300000000000004,0.022293,0.2300000000000039,0.5000000000000355
2022-09-19,65.0,65.0,0.0,中性,5.0,0.5,2.5,0.5,30.0,1.0,0.0,1.0,22.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.5,0.0,0.0,2022-09-18,2022-09-16,2022-09-16,2022-09-16,858.0006,0.2513697738781048,25.39999999999954,10.69,26.35000000000001,-0.106872,96.15,-0.9999999999999788,-258.82720000000006,-2.0700000000000003,-0.0538579999999999,-1.0499999999999972,0.2800000000000117
2022-09-20,65.0,65.0,0.0,中性,5.0,0.5,2.5,0.5,30.0,1.0,0.0,1.0,22.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.5,0.0,0.0,2022-09-19,2022-09-19,2022-09-19,2022-09-19,874.1716,0.2548997927260862,25.39999999999954,11.29,26.65000000000002,-0.1956390000000001,95.15,-0.039999999999992,16.17100000000005,0.5999999999999996,-0.0887670000000001,-1.0,0.9599999999999868
2022-09-21,70.0,70.0,1.0,看多,10.0,1.0,5.0,1.0,30.0,1.0,0.0,0.5,22.5,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.5,0.0,1.0,2022-09-20,2022-09-20,2022-09-20,2022-09-20,434.3716,0.1452907402940174,59.28999999999954,-0.54,26.969999999999985,0.0182789999999999,94.87,0.8000000000000043,-439.8,-11.829999999999998,0.213918,-0.2800000000000011,0.8399999999999963
2022-09-22,55.0,55.0,0.0,中性,10.0,1.0,5.0,1.0,15.0,0.5,0.0,0.5,22.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.5,0.0,1.0,2022-09-21,2022-09-21,2022-09-21,2022-09-21,447.2616,0.1607951447129553,64.17999999999954,-19.62,27.88000000000004,0.1189569999999999,94.89,1.6600000000000392,12.889999999999986,-19.08,0.1006779999999999,0.019999999999996,0.860000000000035
2022-09-23,50.0,50.0,0.0,中性,5.0,0.5,5.0,1.0,15.0,0.5,0.0,0.0,22.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,0.0,0.5,2022-09-22,2022-09-22,2022-09-22,2022-09-22,531.6214,0.1854975506306626,64.17999999999954,-28.37,27.869999999999973,0.2811199999999999,95.37999999999998,1.819999999999976,84.3598,-8.75,0.162163,0.4899999999999807,0.1599999999999364
2022-09-26,37.5,37.5,0.0,中性,10.0,1.0,2.5,0.5,15.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,5.0,1.0,0.0,0.5,5.0,1.0,0.0,0.5,0.0,1.0,2022-09-25,2022-09-23,2022-09-23,2022-09-23,454.7417,0.419216574784577,64.17999999999954,-21.67,24.770000000000003,0.3330589999999999,94.54000000000002,-1.5800000000000054,-76.87970000000001,6.699999999999999,0.0519389999999999,-0.8399999999999608,-3.399999999999981
2022-09-27,32.5,32.5,0.0,中性,10.0,1.0,2.5,0.5,15.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5,0.5,0.0,0.5,0.0,1.0,2022-09-26,2022-09-26,2022-09-26,2022-09-26,297.5529,0.3207934555538551,64.17999999999954,-18.86,23.350000000000023,0.1754809999999999,95.89,-3.2999999999999936,-157.18879999999996,2.8100000000000023,-0.157578,1.34999999999998,-1.7199999999999882
2022-09-28,50.0,50.0,0.0,中性,10.0,1.0,2.5,0.5,30.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,5.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,0.0,1.0,2022-09-27,2022-09-27,2022-09-27,2022-09-27,230.5529,0.2679125246106306,4.889999999999546,-7.77,24.590000000000025,0.3493509999999999,94.10000000000002,-2.37999999999996,-67.00000000000003,11.09,0.17387,-1.7899999999999778,0.9200000000000336
2022-09-29,50.0,50.0,0.0,中性,10.0,1.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,5.0,1.0,0.0,0.5,5.0,1.0,0.0,1.0,0.0,1.0,2022-09-28,2022-09-28,2022-09-28,2022-09-28,217.6629,1.0,0.0,7.620000000000002,22.540000000000006,0.2846229999999999,96.05,-5.340000000000032,-12.889999999999986,15.39,-0.064728,1.9499999999999744,-2.960000000000072
