区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-13,2025-06-30,66.4400000000069,20.051353293415257,44.09999999999896,22.340000000007947,6.742131736529345,0.6666666666666666,30,2.2313333333335645,-0.9799999999998039,-4.110000000000017,3.3225806451612905
样本外,2025-07-01,2026-07-14,8.270000000000014,8.30294820717133,4.529999999999985,3.7400000000000286,3.754900398406403,0.75,12,0.6891666666666678,-1.4933333333329883,-2.489999999999992,1.8333333333333333
2026年以来,2026-01-01,2026-07-14,5.869999999999035,11.833919999998054,0.5599999999999701,5.309999999999064,10.704959999998115,0.8,5,1.1739999999998072,-1.3699999999999823,-2.489999999999992,1.6
全区间,2022-01-13,2026-07-14,74.46000000000694,17.262115915364994,48.98999999999896,25.470000000007985,5.904728610857417,0.6904761904761905,42,1.7728571428573086,-1.098461538461308,-4.110000000000017,2.9761904761904763
