training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,112.35359523809726,79.49000000000392,40.1900000000049,0.8599999999990224,5.439999999999058
2,112.35359523809726,79.49000000000392,40.1900000000049,0.8599999999990224,5.439999999999058
3,112.35359523809726,79.49000000000392,40.1900000000049,0.8599999999990224,5.439999999999058
4,112.35359523809726,79.49000000000392,40.1900000000049,0.8599999999990224,5.439999999999058
5,112.35359523809726,79.49000000000392,40.1900000000049,0.8599999999990224,5.439999999999058
6,112.35359523809726,79.49000000000392,40.1900000000049,2.599999999999028,5.789999999999061
7,112.35359523809726,79.49000000000392,40.1900000000049,-1.410000000001964,3.9799999999970783
8,111.01849999999908,43.879999999999,26.890000000000985,-0.5300000000009808,3.079999999999056
9,111.01849999999908,43.879999999999,26.890000000000985,-0.5300000000009808,3.079999999999056
10,111.01849999999908,43.879999999999,26.890000000000985,-0.5300000000009808,3.079999999999056
11,111.01849999999908,43.879999999999,26.890000000000985,-0.5300000000009808,3.079999999999056
12,111.01849999999908,43.879999999999,26.890000000000985,-0.5300000000009808,3.079999999999056
13,111.01849999999908,43.879999999999,26.890000000000985,-0.5300000000009808,3.079999999999056
14,111.01849999999908,43.879999999999,26.890000000000985,-0.5300000000009808,3.079999999999056
15,110.93149999999835,43.469999999997974,26.869999999998964,-0.5300000000009808,3.079999999999056
16,110.93149999999835,43.469999999997974,26.869999999998964,-0.5300000000009808,3.079999999999056
17,110.93149999999835,43.469999999997974,26.869999999998964,-0.5300000000009808,3.079999999999056
18,110.93149999999835,43.469999999997974,26.869999999998964,-0.5300000000009808,3.079999999999056
19,110.93149999999835,43.469999999997974,26.869999999998964,-0.5300000000009808,3.079999999999056
20,110.93149999999835,43.469999999997974,26.869999999998964,-0.5300000000009808,3.079999999999056
