交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2022-01-14,2022-01-14,2022-01-14,多头,1.0,1.0,1,0.0,-0.7699999999990006,0.7699999999990006,否,是,已平仓
2,2022-03-02,2022-03-03,2022-03-03,多头,1.0,1.0,2,-1.4300000000000423,-2.7499999999999747,1.3199999999999323,否,是,已平仓
3,2022-04-08,2022-04-08,2022-04-08,多头,1.0,1.0,1,-0.3900000000000084,-1.349999999999997,0.9599999999999886,否,是,已平仓
4,2022-08-10,2022-08-10,2022-08-10,多头,1.0,1.0,1,-0.5700000000000149,0.3399999999999931,-0.910000000000008,否,是,已平仓
5,2022-08-26,2022-08-30,2022-08-30,多头,1.0,1.0,3,2.009999999999998,2.5999999999989925,-0.5899999999989944,是,是,已平仓
6,2022-09-07,2022-09-07,2022-09-07,多头,1.0,1.0,1,-0.470000000000019,-0.7499999999999868,0.2799999999999678,否,是,已平仓
7,2022-09-22,2022-09-22,2022-09-22,多头,1.0,1.0,1,0.15000000000098268,-0.5000000000000143,0.650000000000997,是,是,已平仓
8,2022-09-29,2022-09-30,2022-09-30,多头,1.0,1.0,2,-2.7300000000009956,-2.0000000000000226,-0.730000000000973,否,是,已平仓
9,2022-11-30,2022-12-01,2022-12-01,多头,1.0,1.0,2,1.8299999999999912,1.9999999999999878,-0.1699999999999966,是,是,已平仓
10,2022-12-22,2022-12-22,2022-12-22,多头,1.0,1.0,1,-1.0699999999999945,1.0300000000009955,-2.10000000000099,否,是,已平仓
11,2023-06-02,2023-06-02,2023-06-02,多头,1.0,1.0,1,-2.2199999999989934,-1.2599999999999765,-0.959999999999017,否,是,已平仓
12,2023-07-07,2023-07-07,2023-07-07,多头,1.0,1.0,1,1.9600000000009887,-0.11000000000000593,2.0700000000009946,是,是,已平仓
13,2023-08-31,2023-09-01,2023-09-01,多头,1.0,1.0,2,-0.8800000000000128,-2.4999999999989964,1.6199999999989836,否,是,已平仓
14,2023-09-19,2023-09-19,2023-09-19,多头,1.0,1.0,1,-0.750000000000993,-1.250000000000001,0.4999999999990081,否,是,已平仓
15,2023-11-14,2023-11-29,2023-11-29,多头,1.0,1.0,12,-1.9300000000000221,-3.7200000000000086,1.7899999999999865,否,是,已平仓
16,2023-12-01,2023-12-01,2023-12-01,多头,1.0,1.0,1,3.849999999999999,0.5499999999999949,3.3000000000000043,是,是,已平仓
17,2023-12-06,2024-01-05,2024-01-05,多头,1.0,1.0,22,14.770000000000028,14.750000000000005,0.020000000000022666,是,是,已平仓
18,2024-01-11,2024-01-11,2024-01-11,多头,1.0,1.0,1,1.4799999999999882,-0.09999999999999593,1.579999999999984,是,是,已平仓
19,2024-03-06,2024-03-07,2024-03-07,多头,1.0,1.0,2,5.089999999999991,3.929999999999975,1.1600000000000161,是,是,已平仓
20,2024-04-03,2024-04-03,2024-04-03,多头,1.0,1.0,1,0.5800000000009964,0.899999999999998,-0.31999999999900164,是,是,已平仓
21,2024-11-07,2024-11-08,2024-11-08,多头,1.0,1.0,2,0.5499999999999949,1.6700000000000048,-1.1200000000000099,是,是,已平仓
22,2024-12-26,2025-01-06,2025-01-06,多头,1.0,1.0,7,12.180000000000003,13.989999999999974,-1.8099999999999703,是,是,已平仓
23,2025-02-10,2025-02-10,2025-02-10,多头,1.0,1.0,1,-0.029999999999995308,-3.099999999999978,3.0699999999999825,否,是,已平仓
24,2025-03-06,2025-03-07,2025-03-07,多头,1.0,1.0,2,-5.980000000000013,-9.189999999999998,3.209999999999985,否,是,已平仓
25,2025-03-31,2025-04-03,2025-04-03,多头,1.0,1.0,4,11.069999999998998,9.45999999999999,1.6099999999990082,是,是,已平仓
26,2025-04-16,2025-04-23,2025-04-23,多头,1.0,1.0,6,3.1900000000010045,-0.28000000000000247,3.470000000001007,是,是,已平仓
27,2025-04-28,2025-05-15,2025-05-15,多头,1.0,1.0,11,4.539999999999995,-1.9200000000000124,6.460000000000007,是,是,已平仓
28,2025-05-29,2025-05-29,2025-05-29,多头,1.0,1.0,1,-0.9999999999989878,-0.449999999999999,-0.5499999999989889,否,是,已平仓
29,2025-06-12,2025-06-12,2025-06-12,多头,1.0,1.0,1,1.999999999999988,-0.5499999999999949,2.549999999999983,是,是,已平仓
30,2025-09-01,2025-09-03,2025-09-03,多头,1.0,1.0,3,1.4799999999990168,3.949999999999995,-2.470000000000978,是,是,已平仓
31,2025-09-08,2025-09-08,2025-09-08,多头,1.0,1.0,1,-2.0000000000000226,-2.5400000000000076,0.5399999999999849,否,是,已平仓
32,2025-09-22,2025-09-22,2025-09-22,多头,1.0,1.0,1,0.23000000000002185,1.4199999999999977,-1.189999999999976,是,是,已平仓
33,2025-09-29,2025-09-29,2025-09-29,多头,1.0,1.0,1,-1.250000000000001,-1.020000000000014,-0.2299999999999871,否,是,已平仓
34,2025-10-10,2025-10-14,2025-10-14,多头,1.0,1.0,3,1.4899999999999982,0.9800000000000086,0.5099999999999896,是,是,已平仓
35,2025-10-22,2025-10-22,2025-10-22,多头,1.0,1.0,1,0.0,0.6399999999999808,-0.6399999999999808,否,是,已平仓
36,2025-10-28,2025-10-29,2025-10-29,多头,1.0,1.0,2,1.6000000000000043,2.149999999999999,-0.5499999999999947,是,是,已平仓
37,2025-10-31,2025-11-03,2025-11-03,多头,1.0,1.0,2,0.750000000000993,1.539999999999979,-0.789999999998986,是,是,已平仓
38,2025-12-11,2025-12-16,2025-12-16,多头,1.0,1.0,4,1.0800000000000045,-0.10999999999997123,1.1899999999999757,是,是,已平仓
