区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-13,2025-06-30,45.800000000002846,13.822275449102655,18.67000000000195,27.130000000000898,8.187736526946379,0.5172413793103449,29,1.5793103448276844,-1.4961538461538533,-7.029999999999122,3.2413793103448274
样本外,2025-07-01,2026-07-14,-0.24999999999997247,-0.25099601593622733,4.599999999999986,-4.849999999999959,-4.869322709163305,0.5833333333333334,12,-0.02083333333333104,-1.9525000000000012,-3.9699999999999807,2.0833333333333335
2026年以来,2026-01-01,2026-07-14,-1.5199999999999938,-3.0643199999999875,-1.4399999999999828,-0.08000000000001095,-0.16128000000002207,0.5,2,-0.7599999999999968,-2.449999999999987,-2.5699999999999683,2.0
全区间,2022-01-13,2026-07-14,45.550000000002875,10.55988960441649,23.27000000000193,22.280000000000946,5.165188592456522,0.5365853658536586,41,1.1109756097561676,-1.6035294117647116,-7.029999999999122,2.902439024390244
