区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-13,2025-06-30,85.76999999999688,25.885077844310437,37.45000000000106,48.31999999999582,14.58280239520832,0.7368421052631579,57,1.5135087719297704,-2.085714285714223,-10.329999999999053,3.2413793103448274
样本外,2025-07-01,2026-07-14,14.669999999998122,14.728446215137557,1.0899999999990426,13.57999999999908,13.634103585656446,0.6666666666666666,21,0.6985714285713391,-0.7333333333334885,-2.530000000000934,2.380952380952381
2026年以来,2026-01-01,2026-07-14,11.340000000000032,22.861440000000066,1.4399999999990456,9.900000000000986,19.958400000001987,0.7777777777777778,9,1.2600000000000036,-0.09999999999999609,-2.489999999999992,3.2222222222222223
全区间,2022-01-13,2026-07-14,100.18999999999505,23.227120515178246,38.90000000000012,61.28999999999493,14.208905243789074,0.717948717948718,78,1.2844871794871158,-1.6800000000000026,-10.329999999999053,3.051282051282051
