training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,118.99944444444374,87.74999999999793,46.8199999999989,7.679999999998036,15.239999999998034
2,118.95334210526246,92.21999999999792,44.729999999998896,7.679999999998036,15.239999999998034
3,118.62049999999824,82.03999999999888,46.76999999999782,12.72999999999705,14.759999999997
4,118.62049999999824,82.03999999999888,46.76999999999782,12.72999999999705,14.759999999997
5,118.19594444444375,90.2699999999979,44.4299999999989,7.679999999998036,15.239999999998034
6,118.09549999999871,80.68999999999988,45.74999999999884,12.72999999999705,14.759999999997
7,117.74659090909023,95.89999999999797,49.429999999999005,4.799999999996056,15.349999999995052
8,117.17334210526246,91.0199999999979,38.569999999998885,16.499999999997037,18.13999999999701
9,117.04244444444419,78.38999999999893,46.47999999999992,10.019999999997044,17.84999999999703
10,116.74859090909024,98.65999999999795,46.06999999999896,8.809999999997048,17.159999999997034
11,116.74059090909111,90.36999999999996,49.83000000000094,9.91999999999705,16.189999999997042
12,116.587444444444,83.08999999999793,40.899999999999935,7.679999999998036,15.239999999998034
13,116.5701904761905,102.32000000000005,54.44000000000004,11.319999999997027,14.579999999996991
14,116.4671904761898,93.52999999999795,47.93999999999896,7.679999999998036,15.239999999998034
15,116.38084210526289,76.01999999999893,44.559999999999874,13.479999999997037,17.62999999999699
16,116.38084210526289,76.01999999999893,44.559999999999874,13.479999999997037,17.62999999999699
17,116.25909090909022,90.69999999999794,47.63999999999894,6.47999999999805,13.019999999998035
18,115.55494444444417,73.18999999999892,44.68999999999987,10.019999999997044,17.84999999999703
19,115.4691904761898,96.28999999999793,44.57999999999892,7.579999999998039,13.579999999998037
20,115.38738888888929,96.03000000000095,50.81000000000086,14.849999999997053,16.62999999999703
