交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2022-08-29,2022-09-02,2022-09-02,多头,1.0,1.0,5,3.33,2.039999999999993,1.2900000000000071,是,是,已平仓
2,2023-05-04,2023-05-05,2023-05-05,多头,1.0,1.0,2,2.8500000000010117,4.49999999999999,-1.6499999999989785,是,是,已平仓
3,2023-07-10,2023-07-14,2023-07-14,多头,1.0,1.0,5,4.409999999998998,-0.4099999999999937,4.819999999998992,是,是,已平仓
4,2023-11-20,2023-12-01,2023-12-01,多头,1.0,1.0,10,3.849999999999999,-1.0100000000000042,4.860000000000003,是,是,已平仓
5,2023-12-11,2024-01-05,2024-01-05,多头,1.0,1.0,19,15.800000000000015,14.610000000000005,1.1900000000000102,是,是,已平仓
6,2024-03-04,2024-03-08,2024-03-08,多头,1.0,1.0,5,7.9299999999999855,8.500000000000002,-0.5700000000000163,是,是,已平仓
7,2024-04-08,2024-04-12,2024-04-12,多头,1.0,1.0,5,3.019999999998996,1.1102230246251565e-16,3.019999999998996,是,是,已平仓
8,2024-06-11,2024-06-14,2024-06-14,多头,1.0,1.0,4,2.8300000000000196,2.7500000000009805,0.07999999999903906,是,是,已平仓
9,2025-03-24,2025-04-03,2025-04-03,多头,1.0,1.0,9,12.099999999999993,12.77999999999998,-0.6799999999999873,是,是,已平仓
10,2025-04-21,2025-05-09,2025-05-09,多头,1.0,1.0,12,7.479999999999987,1.4199999999999973,6.05999999999999,是,是,已平仓
11,2025-10-09,2025-10-17,2025-10-17,多头,1.0,1.0,7,2.5299999999989917,3.5900000000000167,-1.060000000001025,是,是,已平仓
12,2026-05-06,2026-05-08,2026-05-08,多头,1.0,1.0,3,0.6000000000000103,-1.7500000000000155,2.350000000000026,是,是,已平仓
