信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给/发行量_得分,供给/发行占比_得分,供给/10Y以上发行_得分,需求/银行总净买入_得分,估值/地方债-国债利差_得分,估值/地方债-国债利差变化_得分,估值/地方债-NCD利差_得分,情绪/非银情绪_得分,供给/发行量变化_得分,需求/银行总净买入变化_得分,情绪/非银情绪变化_得分,估值/地方债-NCD利差变化_得分,估值/地方债-国债利差变化加速度_得分,供需/供给×银行承接_得分,供需/供给×非银承接_得分
2025-01-16,2025-01-17,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-01-17,2025-01-20,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0
2025-01-20,2025-01-21,1.0,看多,-5.4689508489857985e-05,-0.0013424595512285808,0.0012877700427387229,7.225396825396824e-05,-0.0001269434767438,-0.1400000000000012,-1.5400000000000136,1.4000000000000123,否,其他,否,是,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,50.0,7.5,10.0,0.0,0.0
2025-01-21,2025-01-22,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,15.0,5.0,0.0,0.0
2025-01-22,2025-01-23,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-01-23,2025-01-24,1.0,看多,0.0006435818126120374,-0.0003273283342859479,0.0009709101468979853,7.259126984126984e-05,0.0005709905427707,0.6300000000000056,-0.4300000000000137,1.0600000000000191,是,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,50.0,0.0,5.0,0.0,0.0
2025-01-24,2025-01-26,1.0,看多,0.0001267393272395001,0.0007974377910684449,-0.0006706984638289448,7.234126984126984e-05,5.439805739818315e-05,0.0599999999999906,0.800000000000002,-0.7400000000000114,是,有效进攻,是,否,有效进攻,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,15.0,5.0,0.0,0.0
2025-01-27,2025-02-05,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-02-05,2025-02-06,1.0,看多,0.0008974582656562369,0.000907310201100131,-9.851935443894178e-06,7.148809523809523e-05,0.0008259701704181,0.910000000000008,0.9199999999990118,-0.009999999999003806,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,15.0,10.0,0.0,0.0
2025-02-06,2025-02-07,1.0,看多,0.0010972731823806203,0.0023460226643243764,-0.0012487494819437561,7.112698412698412e-05,0.0010261461982536,1.1299999999999852,2.489999999999992,-1.360000000000007,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,50.0,7.5,5.0,0.0,0.0
2025-02-07,2025-02-08,1.0,看多,-0.0005835378314923423,-0.0006156655921153442,3.212776062300193e-05,7.067857142857143e-05,-0.0006542164029209,-0.7199999999999915,-0.7400000000000115,0.020000000000020002,否,其他,否,是,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-02-10,2025-02-11,1.0,看多,4.3715591011794785e-05,-0.002779690536735102,0.002823406127746897,7.09642857142857e-05,-2.7248694702554208e-05,-0.0299999999999953,-3.099999999999978,3.0699999999999825,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-02-11,2025-02-12,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,15.0,5.0,0.0,0.0
2025-02-12,2025-02-13,1.0,看多,0.00040693690671789184,-0.0005033560544921434,0.0009102929612100352,7.07936507936508e-05,0.0003361432559242,0.3700000000000231,-0.6199999999999956,0.9900000000000186,是,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,50.0,7.5,5.0,0.0,0.0
2025-02-13,2025-02-14,1.0,看多,0.00038868207256026466,-2.674710512029499e-05,0.00041542917768055965,7.064682539682539e-05,0.0003180352471633,0.3500000000000031,-0.0999999999999959,0.44999999999999896,是,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,50.0,7.5,5.0,0.0,0.0
2025-02-14,2025-02-17,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-02-17,2025-02-18,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,15.0,5.0,0.0,0.0
2025-02-18,2025-02-19,1.0,看多,-0.000898927308586317,-0.0005900466145876138,-0.0003088806939987032,7.182936507936507e-05,-0.0009707566736657,-1.0699999999999943,-0.7199999999999915,-0.35000000000000275,否,该空没空,否,是,该空没空,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-02-19,2025-02-20,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-02-20,2025-02-21,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0
2025-02-21,2025-02-24,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0
2025-02-24,2025-02-25,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-02-25,2025-02-26,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,5.0,0.0,0.0
2025-02-26,2025-02-27,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.5,0.0,0.0,0.0
2025-02-27,2025-02-28,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.0,0.0,10.0,0.0,0.0
2025-02-28,2025-03-03,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-03-03,2025-03-04,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.0,7.5,0.0,0.0,0.0
2025-03-04,2025-03-05,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.5,0.0,0.0,0.0
2025-03-05,2025-03-06,1.0,看多,-0.00048210229864387166,3.1288094974213365e-05,-0.000513390393618085,7.674603174603175e-05,-0.00055884833039,-0.6199999999999956,-0.0400000000000053,-0.5799999999999903,否,该空没空,是,是,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,7.5,10.0,0.0,0.0
2025-03-06,2025-03-07,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-03-07,2025-03-10,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-03-10,2025-03-11,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,7.5,10.0,0.0,0.0
2025-03-11,2025-03-12,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
2025-03-12,2025-03-13,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0
2025-03-13,2025-03-14,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14,2025-03-17,1.0,看多,-0.0007506769223072363,0.00231817039588722,-0.0030688473181944564,8.190873015873015e-05,-0.0008325856524659,-0.9299999999999932,2.480000000000017,-3.41000000000001,否,其他,是,是,其他,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-03-17,2025-03-18,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.5,0.0,0.0,0.0
2025-03-18,2025-03-19,1.0,看多,-0.0002650748232838618,0.0007255159178551907,-0.0009905907411390524,8.339285714285714e-05,-0.0003484676804267,-0.3900000000000084,0.7199999999990201,-1.1099999999990284,否,其他,是,是,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,50.0,0.0,10.0,0.0,0.0
2025-03-19,2025-03-20,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.0,7.5,0.0,0.0,0.0
2025-03-20,2025-03-21,1.0,看多,0.0015842602915601134,0.003682638619656675,-0.0020983783280965618,8.362301587301548e-05,0.0015006372756871,1.6799999999990087,3.9900000000000007,-2.3100000000009917,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,50.0,7.5,10.0,0.0,0.0
2025-03-21,2025-03-24,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.5,0.0,0.0,0.0
2025-03-24,2025-03-25,1.0,看多,-3.4176766879778775e-05,0.00048074304816125846,-0.0005149198150410372,8.216666666666667e-05,-0.0001163434335464,-0.1299999999990198,0.449999999999999,-0.5799999999990189,否,其他,是,是,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,50.0,7.5,10.0,0.0,0.0
2025-03-25,2025-03-26,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
2025-03-26,2025-03-27,1.0,看多,0.0022193696700953947,0.002248614600000254,-2.9244929904859163e-05,8.311904761904762e-05,0.0021362506224765,2.389999999999996,2.400000000000006,-0.010000000000010001,是,有效进攻,是,否,有效进攻,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,50.0,7.5,5.0,0.0,0.0
2025-03-27,2025-03-28,1.0,看多,-0.0011081059685202899,-0.0010093214812006979,-9.8784487319592e-05,8.217063492063491e-05,-0.0011902766034409,-1.3300000000000116,-1.1900000000000106,-0.140000000000001,否,该空没空,否,是,该空没空,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-03-28,2025-03-31,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,7.5,10.0,0.0,0.0
2025-03-31,2025-04-01,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-04-01,2025-04-02,1.0,看多,0.0006188797070587615,0.0002987194013452932,0.0003201603057134683,8.128968253968254e-05,0.0005375900245191,0.6000000000000103,0.2500000000000071,0.3500000000000032,是,有效进攻,是,否,有效进攻,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,50.0,7.5,10.0,0.0,0.0
2025-04-02,2025-04-03,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-04-03,2025-04-07,1.0,看多,0.00549345214424779,0.006492454107251522,-0.0009990019630037317,7.975793650793651e-05,0.0054136942077399,6.029999999999994,7.069999999999993,-1.0399999999999991,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-04-07,2025-04-08,1.0,看多,0.005985509718609672,0.00792666239254447,-0.0019411526739347984,7.736507936507936e-05,0.0059081446392446,6.560000000000003,8.620000000000017,-2.060000000000014,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-04-08,2025-04-09,1.0,看多,-0.002537031533889955,-0.002820054014541995,0.00028302248065203983,7.476190476190476e-05,-0.0026117934386519,-2.890000000000011,-3.149999999999993,0.259999999999982,否,其他,否,是,其他,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,50.0,7.5,0.0,0.0,0.0
2025-04-09,2025-04-10,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,0.0,0.0,0.0
2025-04-10,2025-04-11,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
2025-04-11,2025-04-14,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
2025-04-14,2025-04-15,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.5,10.0,0.0,0.0
2025-04-15,2025-04-16,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,10.0,0.0,0.0
2025-04-16,2025-04-17,1.0,看多,0.0013659313575837828,0.0014650393414314955,-9.910798384771269e-05,7.642063492063492e-05,0.0012895107226632,1.4300000000000077,1.5300000000000036,-0.09999999999999587,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,50.0,7.5,10.0,0.0,0.0
2025-04-17,2025-04-18,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-04-18,2025-04-21,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,7.5,10.0,0.0,0.0
2025-04-21,2025-04-22,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0
2025-04-22,2025-04-23,1.0,看多,0.001898570309833092,0.0014830457111809636,0.0004155245986521283,7.59920634920635e-05,0.001822578246341,2.020000000000008,1.5500000000000236,0.46999999999998443,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-04-23,2025-04-24,1.0,看多,0.00015648052988814776,-0.0008676749801131978,0.0010241555100013455,7.519047619047619e-05,8.129005369778364e-05,0.090000000000992,-1.020000000000014,1.110000000001006,是,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-04-24,2025-04-25,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-04-25,2025-04-27,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-04-28,2025-04-29,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-04-29,2025-04-30,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-04-30,2025-05-06,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-05-06,2025-05-07,1.0,看多,0.0014314364966030446,-0.0004394398182394621,0.0018708763148425067,7.341269841269841e-05,0.0013580237981904,1.5000000000009797,-0.5499999999999949,2.0500000000009746,是,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-05-07,2025-05-08,1.0,看多,-0.0015127924509874546,-0.0010344159350383908,-0.00047837651594906383,7.281746031745992e-05,-0.001585609911305,-1.7500000000009868,-1.1999999999999855,-0.5500000000010012,否,该空没空,否,是,该空没空,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-05-08,2025-05-09,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0
2025-05-09,2025-05-12,1.0,看多,7.301587301578039e-05,-0.00011834428356771731,0.0001913601565834977,7.301587301587302e-05,0.0,0.0,-0.2000000000000265,0.2000000000000265,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,50.0,0.0,5.0,0.0,0.0
2025-05-12,2025-05-13,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,7.5,10.0,0.0,0.0
2025-05-13,2025-05-14,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0
2025-05-14,2025-05-15,1.0,看多,0.0018643844695860334,-0.00022617771967214928,0.0020905621892581827,7.459523809523809e-05,0.0017897892314908,1.9800000000000024,-0.3200000000000078,2.30000000000001,是,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,50.0,7.5,5.0,0.0,0.0
2025-05-15,2025-05-16,1.0,看多,0.0005262464841837566,-0.0005001395616144322,0.0010263860457981888,7.38095238095238e-05,0.0004524369603742,0.4999999999999796,-0.6199999999999956,1.1199999999999752,是,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,50.0,7.5,5.0,0.0,0.0
2025-05-16,2025-05-19,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.5,5.0,0.0,0.0
2025-05-19,2025-05-20,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,7.5,0.0,0.0,0.0
2025-05-20,2025-05-21,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-05-21,2025-05-22,1.0,看多,0.0013585999791474457,-0.0008085271855462484,0.002167127164693694,7.399603174603175e-05,0.0012846039474014,1.4199999999999977,-0.9600000000000232,2.3800000000000208,是,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,7.5,10.0,0.0,0.0
2025-05-22,2025-05-23,1.0,看多,-0.0005602952586196697,-0.0007164989070926886,0.00015620364847301893,7.343253968253969e-05,-0.0006337277983023,-0.6999999999990001,-0.8599999999999928,0.16000000000099268,否,其他,否,是,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-05-23,2025-05-26,1.0,看多,-0.0001525378589790627,-0.00013235990033644285,-2.0177958642619842e-05,7.371031746031706e-05,-0.0002262481764394,-0.2500000000009786,-0.2200000000000118,-0.03000000000096681,否,该空没空,否,是,该空没空,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,50.0,7.5,5.0,0.0,0.0
