日期,信号日期,总分,结论,目标仓位,仓位,止盈止损事件,条件基准仓位,交易标的到期收益率_百分比,比较基准到期收益率_百分比,策略日收益率,基准日收益率,策略票息Carry收益,策略资本利得收益,基准票息Carry收益,基准资本利得收益,票息Carry超额,资本利得超额,策略资本利得_BP,基准资本利得_BP,资本利得超额_BP,策略累计资本利得_BP,基准累计资本利得_BP,累计资本利得超额_BP,策略累计票息Carry,策略累计资本利得,基准累计票息Carry,基准累计资本利得,策略净值,基准净值,超额净值
2022-05-13,2022-05-09,32.5,中性,0.0,0.0,,0.0,3.0913,2.814,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,2.8800000000000012,-7.440000000000987,10.320000000000988,0.002104630952380952,0.0024302241788463894,0.0018931626984126965,-0.006425826219212414,1.0045195315501727,0.9954600408097329,1.0091008080375286
2022-05-16,2022-05-16,80.0,看多,1.0,1.0,,1.0,3.0757,2.8216,0.0014472033849733598,-0.0005428262725929417,0.0001226706349206349,0.001324532750052725,0.00011166666666666667,-0.0006544929392596084,1.1003968253968244e-05,0.0019790256893123335,1.559999999999999,-0.7600000000000315,2.3200000000000305,4.44,-8.200000000001019,12.640000000001018,0.002227301587301587,0.0037547569288991145,0.002004829365079363,-0.007080319158472022,1.0059732756165038,0.994919678946265,1.0111100392364798
2022-05-17,2022-05-16,80.0,看多,1.0,1.0,,1.0,3.0664,2.8178,0.0009123044695845772,0.00043908724646416186,0.0001220515873015873,0.0007902528822829899,0.00011196825396825398,0.0003271189924959079,1.0083333333333325e-05,0.000463133889787082,0.9300000000009995,0.3799999999999984,0.550000000001001,5.370000000001,-7.820000000001021,13.19000000000202,0.002349353174603174,0.004545009811182104,0.002116797619047617,-0.006753200165976114,1.0068910295321316,0.9953565354885465,1.011588303921593
2022-05-18,2022-05-16,80.0,看多,1.0,1.0,,1.0,3.0461,2.7801,0.0018474605736062133,0.0033578144638373698,0.00012168253968253929,0.001725778033923674,0.00011181746031746033,0.0032459970035199092,9.865079365078963e-06,-0.0015202189695962352,2.0299999999990117,3.7700000000000236,-1.7400000000010118,7.400000000000012,-4.050000000000997,11.450000000001008,0.0024710357142857134,0.006270787845105779,0.0022286150793650776,-0.0035072031624562047,1.00875122101111,0.998698758060085,1.0100655606807316
2022-05-19,2022-05-16,80.0,看多,1.0,1.0,,1.0,3.0426,2.7774,0.00041873290573120613,0.0003432433121784939,0.00012087698412698411,0.000297855921604222,0.00011032142857142857,0.00023292188360706537,1.0555555555555549e-05,6.493403799715664e-05,0.3499999999999684,0.26999999999999247,0.07999999999997592,7.7499999999999805,-3.780000000001005,11.530000000000983,0.0025919126984126975,0.006568643766710001,0.002338936507936506,-0.0032742812788491395,1.009173618341044,0.99904155472967,1.0101417839562394
2022-05-20,2022-05-16,80.0,看多,1.0,1.0,,1.0,3.0502,2.79,-0.000526150171830888,-0.0009769051170766187,0.00012073809523809525,-0.0006468882670689832,0.00011021428571428571,-0.0010871194027909045,1.0523809523809539e-05,0.00044023113572192124,-0.7599999999989906,-1.2600000000000111,0.5000000000010205,6.99000000000099,-5.040000000001016,12.030000000002005,0.0027126507936507927,0.005921755499641018,0.0024491507936507916,-0.004361400681640044,1.0086426414683467,0.9980655859226825,1.0105975556064144
2022-05-23,2022-05-23,15.0,看空,0.0,0.0,,0.0,3.0524,2.7675,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,6.99000000000099,-5.040000000001016,12.030000000002005,0.0027126507936507927,0.005921755499641018,0.0024491507936507916,-0.004361400681640044,1.0086426414683467,0.9980655859226825,1.0105975556064144
2022-05-24,2022-05-23,15.0,看空,0.0,0.0,,0.0,3.0425,2.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99000000000099,-5.040000000001016,12.030000000002005,0.0027126507936507927,0.005921755499641018,0.0024491507936507916,-0.004361400681640044,1.0086426414683467,0.9980655859226825,1.0105975556064144
2022-05-25,2022-05-23,15.0,看空,0.0,0.0,,0.0,3.0474,2.7575,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,6.99000000000099,-5.040000000001016,12.030000000002005,0.0027126507936507927,0.005921755499641018,0.0024491507936507916,-0.004361400681640044,1.0086426414683467,0.9980655859226825,1.0105975556064144
2022-05-26,2022-05-23,15.0,看空,0.0,0.0,,0.0,3.0231,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99000000000099,-5.040000000001016,12.030000000002005,0.0027126507936507927,0.005921755499641018,0.0024491507936507916,-0.004361400681640044,1.0086426414683467,0.9980655859226825,1.0105975556064144
