training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
2,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
3,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
4,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
5,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
6,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
7,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
8,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
9,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
10,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
11,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
12,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
13,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
14,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
15,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
16,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
17,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
18,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
19,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
20,154.16723809523933,84.260000000001,44.96000000000003,14.289999999996077,17.449999999995004
