信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2022-01-17,2022-01-24,0.0,中性,0.0,0.0070126317541745475,-0.0070126317541745475,0.0,0.0,0.0,7.600000000000003,-7.600000000000003,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,7.5,中性,0.0,利空,15.0,利多
2022-01-24,2022-02-14,0.0,中性,0.0,-0.005783418324990297,0.005783418324990297,0.0,0.0,0.0,-7.91,7.91,否,有效防守,否,否,有效防守,0.0,利空,0.0,利空,0.0,利空,0.0,中性,10.0,中性,0.0,利空,15.0,利多,12.5,中性,15.0,利多
2022-02-14,2022-02-21,1.0,看多,-0.0013263015373861098,-0.00017404841880164224,-0.0011522531185844676,0.0006120436507936504,-0.0019379203525157814,-2.2799999999999905,-0.8400000000000074,-1.439999999999983,否,该空没空,否,是,该空没空,10.0,利多,15.0,利多,0.0,中性,0.0,中性,20.0,利多,0.0,中性,7.5,中性,25.0,利多,15.0,利多
2022-02-21,2022-02-28,0.0,中性,0.0,0.0024866563633689776,-0.0024866563633689776,0.0,0.0,0.0,2.2499999999999956,-2.2499999999999956,否,低仓少吃,是,否,低仓少吃,0.0,利空,0.0,利空,0.0,利空,0.0,中性,10.0,中性,0.0,利空,15.0,利多,12.5,中性,15.0,利多
2022-02-28,2022-03-07,-1.0,看空,0.0006457306321381306,-0.0026818362863498812,0.003327566918488012,-0.0006237182539682541,0.001271314524148609,1.500000000000043,-3.7500000000000036,5.250000000000046,是,有效防守,否,否,有效防守,5.0,中性,7.5,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利多,0.0,利空,12.5,中性,0.0,利空
2022-03-07,2022-03-14,0.0,中性,0.0,0.002461578229761896,-0.002461578229761896,0.0,0.0,0.0,2.2300000000000098,-2.2300000000000098,否,低仓少吃,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,中性,0.0,中性,20.0,利多,0.0,中性,15.0,利多,12.5,中性,0.0,利空
2022-03-14,2022-03-21,-1.0,看空,-0.0018625533232675684,0.000317041897432091,-0.0021795952206996594,-0.0006257817460317461,-0.001229526722915911,-1.4600000000010438,-0.2500000000000069,-1.210000000001037,否,其他,是,是,做空做反,5.0,中性,7.5,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利多,0.0,利空,0.0,利空,0.0,利空
2022-03-21,2022-03-28,0.0,中性,0.0,0.0001622364260596143,-0.0001622364260596143,0.0,0.0,0.0,-0.4499999999999993,0.4499999999999993,否,有效防守,是,否,低仓少吃,5.0,中性,7.5,中性,0.0,利空,0.0,中性,0.0,利空,0.0,利多,7.5,中性,12.5,中性,0.0,利空
2022-03-28,2022-04-04,-1.0,看空,-0.002248899795159187,0.0025260347824360707,-0.004774934577595258,-0.0006238095238095239,-0.0016260010530740015,-1.9199999999999773,2.29,-4.209999999999978,否,做空做反,是,是,做空做反,5.0,中性,0.0,利空,0.0,中性,0.0,中性,10.0,中性,0.0,中性,7.5,中性,0.0,利空,0.0,利空
2022-04-04,2022-04-11,0.0,中性,0.0,0.0021733070047331715,-0.0021733070047331715,0.0,0.0,0.0,2.1400000000009953,-2.1400000000009953,否,低仓少吃,是,否,低仓少吃,10.0,利多,15.0,利多,0.0,利多,0.0,中性,20.0,利多,0.0,中性,7.5,中性,12.5,中性,0.0,利空
