区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-13,2025-01-01,92.57000000000407,32.489749303622595,32.329999999995174,60.2400000000089,21.14272980501705,0.6086956521739131,69,1.3328985507246967,-2.0015999999999243,-14.080000000001974,4.371428571428571
样本外,2025-01-02,2026-07-17,40.62000000000097,27.590943396227075,7.939999999999132,32.68000000000184,22.197735849057857,0.5714285714285714,35,1.139142857142885,-1.122142857142723,-7.189999999999042,4.305555555555555
2026年以来,2026-01-01,2026-07-17,13.400000000001018,26.381250000002005,-1.5299999999999339,14.930000000000952,29.393437500001873,0.5714285714285714,14,0.9035714285715021,-1.1419999999996084,-6.639999999999008,4.466666666666667
全区间,2022-01-13,2026-07-17,140.98000000000502,32.59354128440483,47.0199999999953,93.96000000000973,21.72286238532335,0.5961538461538461,104,1.3483653846154329,-1.6858974358973393,-14.080000000001974,4.390476190476191
