training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,109.60725352113133,89.91000000000287,50.62000000000676,3.369999999997021,3.0799999999989174
2,106.38423076923317,86.31000000000193,53.22000000000183,11.039999999997026,8.629999999998917
3,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
4,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
5,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
6,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
7,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
8,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
9,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
10,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
11,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
12,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
13,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
14,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
15,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
16,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
17,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
18,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
19,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
20,104.51568181818826,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
