training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
2,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
3,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
4,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
5,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
6,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
7,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
8,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
9,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
10,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
11,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
12,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
13,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
14,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
15,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
16,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
17,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
18,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
19,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
20,172.03379310344502,97.59999999999988,47.49999999999688,16.34999999999907,15.690000000000042
