区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-17,2025-06-30,81.2000000000009,24.564705882353213,43.64000000000003,37.56000000000087,11.362689075630515,1.0,20,4.060000000000045,,-5.409999999999997,7.2
样本外,2025-07-01,2026-07-20,-2.640000000000974,-2.608941176471551,-4.580000000000035,1.9399999999990607,1.9171764705873071,0.2,5,-0.5280000000001951,-0.8100000000002464,-7.059999999999983,3.6
2026年以来,2026-01-01,2026-07-20,0.5000000000000142,0.9767441860465393,-5.080000000000015,5.580000000000029,10.900465116279127,0.5,2,0.2500000000000071,-0.09999999999999609,-2.7199999999999793,4.0
全区间,2022-01-17,2026-07-20,78.55999999999992,18.17917355371899,39.059999999999995,39.49999999999992,9.140495867768577,0.84,25,3.1423999999999963,-0.8100000000002464,-7.059999999999988,6.48
