区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-17,2025-01-01,84.260000000001,29.655754189944485,39.30000000000097,44.96000000000003,15.82391061452515,0.8095238095238095,21,4.012380952380999,-2.5899999999999883,-8.330000000000005,8.333333333333334
样本外,2025-01-02,2026-07-20,14.289999999996077,9.680322580642503,-3.1599999999989277,17.449999999995004,11.8209677419321,0.6,15,0.9526666666664049,-1.4750000000003303,-6.169999999999996,5.666666666666667
2026年以来,2026-01-01,2026-07-20,7.059999999998039,13.791627906972915,-0.3999999999990128,7.459999999997052,14.573023255808193,0.6,5,1.4119999999996076,-2.0550000000004944,-4.2800000000009835,6.4
全区间,2022-01-17,2026-07-20,98.54999999999708,22.804958677685274,36.14000000000204,62.409999999995044,14.441983471073234,0.7222222222222222,36,2.737499999999919,-1.9210000000001934,-8.330000000000005,7.222222222222222
