signal_date,总分_raw,总分,仓位,结论,供给/发行量_得分,供给/发行量_乘数,供给/发行占比_得分,供给/发行占比_乘数,供给/10Y以上发行_得分,供给/10Y以上发行_乘数,需求/银行总净买入_得分,需求/银行总净买入_乘数,估值/地方债-国债利差_得分,估值/地方债-国债利差_乘数,估值/地方债-国债利差变化_得分,估值/地方债-国债利差变化_乘数,估值/地方债-NCD利差_得分,估值/地方债-NCD利差_乘数,情绪/非银情绪_得分,情绪/非银情绪_乘数,supply_observed_at,bank_observed_at,valuation_observed_at,sentiment_observed_at,supply_amount_raw,bank_demand_raw,nonbank_sentiment_raw,spread_ncd_raw,spread_change_raw,supply_amount_change_raw,bank_demand_change_raw,nonbank_sentiment_change_raw,spread_ncd_change_raw,spread_change_acceleration_raw
2024-03-22,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,2.5,0.5,0.0,0.0,0.0,0.0,50.0,1.0,2024-03-21,2024-03-21,2024-03-21,2024-03-21,1661.2649,-66.64,0.1170540000000002,24.44000000000002,4.11999999999999,-127.33959999999912,-16.169999999999995,0.042294,-0.5099999999999625,-0.3299999999999414
2024-03-25,52.5,52.5,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.5,0.0,0.0,50.0,1.0,2024-03-24,2024-03-22,2024-03-22,2024-03-22,2472.6529,-60.23000000000001,0.0505570000000002,25.42,-0.4399999999999942,811.3880000000001,6.4099999999999895,-0.066497,0.9799999999999828,-4.5599999999999845
2024-03-26,2.5,2.5,0.0,看空,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2024-03-25,2024-03-25,2024-03-25,2024-03-25,2304.6529,-29.620000000000005,-0.0031049999999998,25.309999999999988,-3.0699999999999967,-168.0,30.610000000000007,-0.053662,-0.1100000000000136,-2.6300000000000026
2024-03-27,2.5,2.5,0.0,看空,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2024-03-26,2024-03-26,2024-03-26,2024-03-26,2143.095899999999,12.969999999999994,-0.0837069999999998,25.55999999999998,-3.989999999999984,-161.55700000000115,42.59,-0.080602,0.2499999999999929,-0.919999999999987
2024-03-28,37.5,37.5,0.0,中性,0.0,0.5,30.0,1.0,5.0,0.5,0.0,1.0,2.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2024-03-27,2024-03-27,2024-03-27,2024-03-27,1063.538,19.00999999999999,-0.1170409999999997,25.52999999999997,0.5800000000000267,-1079.5578999999989,6.039999999999997,-0.0333339999999999,-0.0300000000000117,4.570000000000011
2024-03-29,37.5,37.5,0.0,中性,0.0,0.5,30.0,1.0,5.0,0.5,0.0,1.0,2.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2024-03-28,2024-03-28,2024-03-28,2024-03-28,1005.387999999999,22.33999999999999,-0.0617649999999997,24.85999999999997,-2.5800000000000267,-58.150000000001,3.3299999999999983,0.055276,-0.6699999999999982,-3.160000000000053
2024-04-01,42.5,42.5,0.0,中性,0.0,1.0,30.0,1.0,10.0,1.0,0.0,1.0,2.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2024-03-31,2024-03-29,2024-03-29,2024-03-29,193.9999999999994,37.75999999999999,-0.0350059999999998,25.46,0.039999999999992,-811.3879999999996,15.420000000000002,0.0267589999999999,0.6000000000000263,2.6200000000000188
2024-04-02,42.5,42.5,0.0,中性,0.0,1.0,30.0,1.0,10.0,1.0,0.0,1.0,2.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2024-04-01,2024-04-01,2024-04-01,2024-04-01,504.4327999999994,27.50999999999999,-0.0645379999999998,25.790000000000024,-0.3299999999999414,310.43280000000004,-10.25,-0.029532,0.3300000000000267,-0.3699999999999334
2024-04-03,92.5,92.5,1.0,看多,0.0,1.0,30.0,1.0,10.0,1.0,0.0,1.0,2.5,0.5,0.0,0.5,0.0,0.0,50.0,1.0,2024-04-02,2024-04-02,2024-04-02,2024-04-02,568.2227999999994,29.099999999999994,0.0013550000000001,26.71000000000001,0.629999999999999,63.79000000000002,1.5900000000000034,0.0658929999999999,0.9199999999999876,0.9599999999999403
2024-04-07,90.0,90.0,1.0,看多,0.0,1.0,30.0,1.0,5.0,0.5,0.0,1.0,2.5,0.5,0.0,1.0,2.5,0.5,50.0,1.0,2024-04-06,2024-04-03,2024-04-03,2024-04-03,751.2173999999994,12.409999999999997,0.0592970000000001,28.770000000000007,-2.3699999999999832,182.9946,-16.689999999999998,0.057942,2.059999999999995,-2.9999999999999822
2024-04-08,87.5,87.5,1.0,看多,0.0,1.0,30.0,1.0,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-04-07,2024-04-07,2024-04-07,2024-04-03,751.2173999999994,18.509999999999994,0.0592970000000001,29.219999999999978,-0.7499999999999858,0.0,6.099999999999998,0.057942,0.4499999999999708,1.6199999999999974
2024-04-09,42.5,42.5,0.0,中性,0.0,1.0,30.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-04-08,2024-04-08,2024-04-08,2024-04-08,635.3365999999994,4.2599999999999945,-0.0279229999999998,29.05000000000002,-1.6199999999999974,-115.88080000000002,-14.25,-0.0872199999999999,-0.169999999999959,-0.8700000000000117
2024-04-10,92.5,92.5,1.0,看多,0.0,1.0,30.0,1.0,10.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-04-09,2024-04-09,2024-04-09,2024-04-09,483.0918999999994,-9.100000000000003,0.0667160000000001,30.019999999999985,-0.4700000000000166,-152.24470000000002,-13.359999999999998,0.0946389999999998,0.9699999999999668,1.1499999999999808
2024-04-11,92.5,92.5,1.0,看多,0.0,1.0,30.0,1.0,10.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2024-04-10,2024-04-10,2024-04-10,2024-04-10,483.0918999999994,-22.47000000000001,0.2531200000000002,30.720000000000034,-2.4399999999999977,0.0,-13.370000000000006,0.186404,0.700000000000049,-1.969999999999981
2024-04-12,72.5,72.5,1.0,看多,0.0,1.0,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-04-11,2024-04-11,2024-04-11,2024-04-11,725.3833999999995,-17.430000000000007,0.3604270000000002,33.959999999999994,-1.7200000000000344,242.2915000000001,5.040000000000003,0.107307,3.23999999999996,0.7199999999999633
2024-04-15,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-04-14,2024-04-12,2024-04-12,2024-04-12,748.7026999999994,-60.120000000000005,0.5116830000000002,36.91,-1.0600000000000165,23.319299999999885,-42.69,0.151256,2.950000000000003,0.6600000000000179
2024-04-16,72.5,72.5,1.0,看多,0.0,1.0,15.0,0.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-04-15,2024-04-15,2024-04-15,2024-04-15,554.1506999999995,-83.41,0.7327700000000001,37.08,-1.730000000000011,-194.5519999999999,-23.289999999999992,0.2210869999999999,0.1700000000000017,-0.6699999999999946
2024-04-17,72.5,72.5,1.0,看多,0.0,1.0,15.0,0.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-04-16,2024-04-16,2024-04-16,2024-04-16,547.0851999999994,-66.43,0.7359690000000002,35.13000000000002,-1.1000000000000083,-7.065500000000043,16.97999999999999,0.003199,-1.9499999999999813,0.6300000000000028
2024-04-18,87.5,87.5,1.0,看多,0.0,1.0,30.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-04-17,2024-04-17,2024-04-17,2024-04-17,547.0851999999994,-106.51,1.0725940000000005,36.07999999999998,1.499999999999968,0.0,-40.08,0.3366250000000003,0.9499999999999602,2.599999999999977
2024-04-19,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-04-18,2024-04-18,2024-04-18,2024-04-18,750.5983999999995,-128.99,1.1374750000000002,38.33000000000002,0.5300000000000509,203.5132000000001,-22.480000000000004,0.0648809999999997,2.250000000000042,-0.9699999999999172
2024-04-22,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-04-21,2024-04-19,2024-04-19,2024-04-19,724.7690999999994,-96.42,1.3110060000000003,38.07000000000001,-0.1199999999999832,-25.829300000000103,32.57000000000001,0.1735310000000001,-0.2600000000000122,-0.6500000000000341
2024-04-23,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2024-04-22,2024-04-22,2024-04-22,2024-04-22,1298.321799999999,-68.09000000000002,1.2139540000000002,37.59000000000001,-2.3600000000000048,573.5526999999996,28.329999999999984,-0.0970520000000001,-0.4799999999999969,-2.240000000000021
2024-04-24,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2024-04-23,2024-04-23,2024-04-23,2024-04-23,1646.701799999999,-93.64,1.2199340000000003,35.63000000000001,-3.370000000000008,348.3799999999999,-25.549999999999983,0.00598,-1.9600000000000009,-1.0100000000000031
2024-04-25,57.5,57.5,0.0,中性,0.0,0.5,0.0,0.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2024-04-24,2024-04-24,2024-04-24,2024-04-24,1646.701799999999,-54.56000000000001,0.7760700000000001,34.41999999999999,-7.099999999999973,0.0,39.07999999999999,-0.4438640000000001,-1.2100000000000222,-3.729999999999965
2024-04-26,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2024-04-25,2024-04-25,2024-04-25,2024-04-25,1107.4485,-18.22,0.5005260000000002,33.59000000000001,-3.490000000000036,-539.253299999999,36.34000000000001,-0.2755439999999999,-0.829999999999977,3.609999999999937
2024-04-28,57.5,57.5,0.0,中性,0.0,0.5,0.0,0.0,5.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2024-04-27,2024-04-26,2024-04-26,2024-04-26,1020.412499999999,6.199999999999994,0.0281650000000002,31.720000000000013,-4.789999999999985,-87.03600000000097,24.419999999999995,-0.472361,-1.8699999999999972,-1.2999999999999488
2024-04-29,55.0,55.0,0.0,中性,0.0,0.5,0.0,0.0,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,50.0,1.0,2024-04-28,2024-04-28,2024-04-28,2024-04-26,1020.412499999999,7.619999999999994,0.0281650000000002,27.829999999999977,-1.849999999999996,0.0,1.42,-0.472361,-3.890000000000036,2.939999999999989
2024-04-30,7.5,7.5,0.0,看空,0.0,1.0,0.0,0.0,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-04-29,2024-04-29,2024-04-29,2024-04-29,446.8597999999994,51.67,-0.3534089999999997,31.230000000000004,-0.9300000000000086,-573.5526999999996,44.05000000000001,-0.3815739999999999,3.400000000000027,0.9199999999999876
2024-05-06,22.5,22.5,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.0,2024-05-05,2024-04-30,2024-04-30,2024-04-30,1695.0027,62.19,-0.4219169999999998,36.79000000000001,5.610000000000028,1248.1429000000007,10.519999999999996,-0.0685080000000001,5.560000000000009,6.5400000000000365
2024-05-07,22.5,22.5,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-05-06,2024-05-06,2024-05-06,2024-05-06,1695.0027,53.579999999999984,-0.4328159999999998,35.47000000000003,1.1900000000000244,0.0,-8.610000000000014,-0.0108989999999999,-1.319999999999986,-4.420000000000004
2024-05-08,37.5,37.5,0.0,中性,0.0,0.5,30.0,1.0,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.0,2024-05-07,2024-05-07,2024-05-07,2024-05-07,1499.431799999999,28.96999999999999,-0.3950609999999998,38.05,4.209999999999958,-195.57090000000107,-24.609999999999992,0.037755,2.57999999999997,3.019999999999934
2024-05-09,37.5,37.5,0.0,中性,0.0,0.5,30.0,1.0,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.0,2024-05-08,2024-05-08,2024-05-08,2024-05-08,776.2442999999996,37.12999999999999,-0.1965259999999998,36.55,2.610000000000001,-723.1874999999993,8.159999999999997,0.1985349999999999,-1.5,-1.599999999999957
2024-05-10,87.5,87.5,1.0,看多,0.0,0.5,30.0,1.0,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-05-09,2024-05-09,2024-05-09,2024-05-09,895.9199999999995,19.50999999999999,0.0849360000000002,35.13999999999999,0.6800000000000139,119.67569999999988,-17.619999999999997,0.281462,-1.4100000000000037,-1.9299999999999875
2024-05-11,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-05-10,2024-05-10,2024-05-10,2024-05-10,1088.181,27.06999999999999,0.0492580000000002,36.3,-1.929999999999989,192.2610000000005,7.559999999999999,-0.035678,1.1600000000000037,-2.610000000000003
2024-05-13,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2024-05-12,2024-05-11,2024-05-11,2024-05-10,1088.181,15.199999999999992,0.0492580000000002,36.28,-2.24000000000002,0.0,-11.869999999999996,-0.035678,-0.019999999999996,-0.3100000000000311
2024-05-14,22.5,22.5,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-05-13,2024-05-13,2024-05-13,2024-05-13,1188.181,28.359999999999992,-0.0699309999999997,37.040000000000006,-0.0499999999999722,100.0,13.16,-0.1191889999999999,0.7600000000000051,2.190000000000048
2024-05-15,57.5,57.5,0.0,中性,0.0,0.5,0.0,0.0,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-05-14,2024-05-14,2024-05-14,2024-05-14,1332.411,16.979999999999993,0.0067180000000002,37.06,0.1799999999999801,144.23000000000002,-11.38,0.0766489999999999,0.019999999999996,0.2299999999999523
2024-05-16,22.5,22.5,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-05-15,2024-05-15,2024-05-15,2024-05-15,1140.1577,-4.810000000000008,-0.0915059999999997,36.7,0.9700000000000042,-192.25330000000008,-21.79,-0.0982239999999999,-0.3599999999999994,0.7900000000000241
2024-05-17,37.5,37.5,0.0,中性,0.0,0.5,30.0,1.0,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-05-16,2024-05-16,2024-05-16,2024-05-16,984.0045999999996,-13.850000000000003,-0.1578259999999997,38.01999999999999,-0.280000000000058,-156.15310000000034,-9.039999999999996,-0.0663199999999999,1.319999999999986,-1.2500000000000622
2024-05-20,37.5,37.5,0.0,中性,0.0,0.5,30.0,1.0,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.0,2024-05-19,2024-05-17,2024-05-17,2024-05-17,1153.966899999999,-0.8600000000000065,-0.1104939999999997,37.07000000000002,2.3800000000000043,169.96229999999937,12.989999999999997,0.0473319999999999,-0.9499999999999672,2.6600000000000623
2024-05-21,67.5,67.5,0.0,中性,0.0,0.5,15.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-05-20,2024-05-20,2024-05-20,2024-05-20,1626.5733,-17.880000000000006,0.0914560000000002,37.27,-1.3200000000000325,472.606400000001,-17.02,0.2019499999999999,0.1999999999999815,-3.7000000000000366
2024-05-22,17.5,17.5,0.0,看空,0.0,0.0,15.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-05-21,2024-05-21,2024-05-21,2024-05-21,2594.1869,-3.810000000000006,-0.0791189999999997,36.05,-0.2899999999999458,967.6136,14.07,-0.1705749999999999,-1.220000000000006,1.0300000000000866
2024-05-23,2.5,2.5,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-05-22,2024-05-22,2024-05-22,2024-05-22,3441.3251,2.8099999999999934,-0.0662089999999997,36.649999999999984,0.6699999999999928,847.1381999999999,6.619999999999999,0.01291,0.5999999999999872,0.9599999999999388
2024-05-24,52.5,52.5,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-05-23,2024-05-23,2024-05-23,2024-05-23,3967.7861,-5.960000000000007,0.0096260000000002,36.37000000000001,0.1900000000000457,526.4609999999998,-8.77,0.0758349999999999,-0.2799999999999727,-0.4799999999999471
2024-05-27,52.5,52.5,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-05-26,2024-05-24,2024-05-24,2024-05-24,5098.7953,-8.010000000000007,0.0305910000000002,36.54000000000002,-1.100000000000012,1131.0092,-2.05,0.020965,0.1700000000000088,-1.2900000000000578
2024-05-28,52.5,52.5,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-05-27,2024-05-27,2024-05-27,2024-05-27,4526.188899999999,12.739999999999991,0.0085200000000002,36.05,0.2400000000000623,-572.6064000000006,20.75,-0.022071,-0.4900000000000233,1.3400000000000745
2024-05-29,2.5,2.5,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-05-28,2024-05-28,2024-05-28,2024-05-28,3273.9153,2.119999999999992,-0.1088399999999997,35.62000000000003,0.5399999999999849,-1252.273599999999,-10.62,-0.1173599999999999,-0.4299999999999642,0.2999999999999226
2024-05-30,17.5,17.5,0.0,看空,0.0,0.0,15.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-05-29,2024-05-29,2024-05-29,2024-05-29,2426.7771,-21.19000000000001,-0.0510619999999997,35.5,1.0699999999999932,-847.1382000000003,-23.31,0.057778,-0.1200000000000329,0.5300000000000082
2024-05-31,22.5,22.5,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-05-30,2024-05-30,2024-05-30,2024-05-30,2006.4112,-25.09000000000001,-0.0299829999999997,36.16000000000001,-0.0900000000000122,-420.3658999999998,-3.900000000000002,0.0210789999999999,0.6600000000000108,-1.1600000000000057
2024-06-03,42.5,42.5,0.0,中性,0.0,1.0,30.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-06-02,2024-05-31,2024-05-31,2024-05-31,426.4376999999998,-53.89000000000001,-0.0389099999999997,37.35,0.6399999999999739,-1579.9735000000005,-28.8,-0.008927,1.1899999999999906,0.7299999999999861
2024-06-04,92.5,92.5,1.0,看多,0.0,1.0,30.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-06-03,2024-06-03,2024-06-03,2024-06-03,426.4376999999998,-52.33000000000001,0.0973320000000002,36.66,-0.5800000000000249,0.0,1.5599999999999952,0.1362419999999999,-0.6900000000000048,-1.2199999999999989
2024-06-05,92.5,92.5,1.0,看多,0.0,1.0,30.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2024-06-04,2024-06-04,2024-06-04,2024-06-04,426.4376999999998,-57.28000000000001,0.4305880000000002,35.67,-2.0500000000000185,0.0,-4.949999999999996,0.333256,-0.9899999999999948,-1.4699999999999935
2024-06-06,87.5,87.5,1.0,看多,0.0,0.5,30.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2024-06-05,2024-06-05,2024-06-05,2024-06-05,838.8584999999998,-47.3,0.3990500000000002,35.230000000000004,-3.840000000000021,412.4208,9.980000000000013,-0.031538,-0.4399999999999977,-1.7900000000000027
2024-06-07,87.5,87.5,1.0,看多,0.0,1.0,30.0,1.0,5.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2024-06-06,2024-06-06,2024-06-06,2024-06-06,412.4207999999998,-32.03000000000001,0.3803750000000002,35.38000000000001,-3.299999999999992,-426.4377,15.269999999999987,-0.0186749999999999,0.1500000000000056,0.5400000000000293
2024-06-11,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2024-06-10,2024-06-07,2024-06-07,2024-06-07,1560.4822,-14.310000000000004,0.4130120000000002,35.42000000000001,-3.999999999999959,1148.0614,17.720000000000006,0.032637,0.0399999999999991,-0.6999999999999673
2024-06-12,72.5,72.5,1.0,看多,0.0,0.0,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2024-06-11,2024-06-11,2024-06-11,2024-06-11,2715.1565,-24.06,0.1145070000000001,34.69000000000002,-3.3500000000000085,1154.6743,-9.749999999999996,-0.2985050000000001,-0.7299999999999898,0.6499999999999506
2024-06-13,22.5,22.5,0.0,看空,0.0,0.0,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-06-12,2024-06-12,2024-06-12,2024-06-12,2763.5457,-20.65000000000001,-0.0131449999999998,35.17999999999999,-0.8000000000000007,48.38920000000007,3.409999999999989,-0.1276519999999999,0.4899999999999735,2.550000000000008
2024-06-14,72.5,72.5,1.0,看多,0.0,0.0,15.0,0.5,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-06-13,2024-06-13,2024-06-13,2024-06-13,3392.4767,6.389999999999994,0.0668450000000001,34.399999999999984,-0.5299999999999638,628.931,27.040000000000003,0.0799899999999999,-0.7800000000000082,0.2700000000000369
2024-06-17,52.5,52.5,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-06-16,2024-06-14,2024-06-14,2024-06-14,3623.7838,3.789999999999994,0.0473630000000001,34.609999999999985,1.429999999999998,231.3071,-2.6,-0.019482,0.2100000000000008,1.9599999999999616
2024-06-18,17.5,17.5,0.0,看空,0.0,0.0,15.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-06-17,2024-06-17,2024-06-17,2024-06-17,2808.8833,-3.560000000000005,-0.0108299999999998,33.5,0.5700000000000038,-814.9005000000002,-7.35,-0.0581929999999999,-1.1099999999999852,-0.8599999999999941
2024-06-19,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-06-18,2024-06-18,2024-06-18,2024-06-18,1654.209,-3.090000000000005,0.2360090000000002,33.19000000000001,0.5400000000000293,-1154.6743,0.4699999999999997,0.246839,-0.309999999999988,-0.0299999999999744
2024-06-20,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-06-19,2024-06-19,2024-06-19,2024-06-19,2016.1334,-5.090000000000005,0.2363070000000001,33.72999999999999,-0.140000000000029,361.9243999999999,-2.0,0.0002979999999999,0.5399999999999778,-0.6800000000000583
2024-06-21,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-06-20,2024-06-20,2024-06-20,2024-06-20,1473.8624,-10.700000000000005,0.1521290000000001,34.490000000000045,-0.5799999999999805,-542.271,-5.609999999999999,-0.084178,0.7600000000000549,-0.4399999999999515
2024-06-24,67.5,67.5,0.0,中性,0.0,0.5,15.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,2.5,0.5,50.0,1.0,2024-06-23,2024-06-21,2024-06-21,2024-06-21,2133.627199999999,-13.030000000000005,0.1364400000000002,33.72999999999999,-2.2600000000000176,659.764799999999,-2.33,-0.0156889999999998,-0.7600000000000549,-1.680000000000037
2024-06-25,52.5,52.5,0.0,中性,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-06-24,2024-06-24,2024-06-24,2024-06-24,2025.9836,-8.080000000000004,0.0826060000000001,34.389999999999965,-0.2800000000000135,-107.64359999999895,4.950000000000001,-0.0538340000000001,0.6599999999999753,1.980000000000004
2024-06-26,2.5,2.5,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-06-25,2024-06-25,2024-06-25,2024-06-25,2224.7613,-13.890000000000004,-0.3833619999999998,35.739999999999995,-0.3300000000000302,198.7777000000001,-5.8100000000000005,-0.4659679999999999,1.3500000000000298,-0.0500000000000167
2024-06-27,22.5,22.5,0.0,看空,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,2.5,0.5,0.0,0.0,2024-06-26,2024-06-26,2024-06-26,2024-06-26,1685.6749,-26.770000000000003,-0.2072349999999997,36.31999999999997,0.6299999999999972,-539.0864000000001,-12.88,0.1761270000000001,0.579999999999977,0.9600000000000276
2024-06-28,67.5,67.5,0.0,中性,0.0,0.5,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-06-27,2024-06-27,2024-06-27,2024-06-27,1781.8282,-35.41000000000001,0.1241300000000002,37.13,1.7799999999999816,96.15329999999994,-8.640000000000008,0.3313649999999999,0.8100000000000307,1.1499999999999844
2024-07-01,72.5,72.5,1.0,看多,0.0,0.5,15.0,0.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,50.0,1.0,2024-06-30,2024-06-28,2024-06-28,2024-06-28,819.6753999999997,-47.25000000000001,0.1619310000000002,36.93999999999997,1.5899999999999803,-962.1528000000002,-11.839999999999996,0.037801,-0.1900000000000332,-0.1900000000000012
