training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
2,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
3,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
4,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
5,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
6,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
7,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
8,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
9,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
10,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
11,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
12,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
13,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
14,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
15,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
16,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
17,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
18,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
19,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
20,104.8529104477609,87.19999999999797,44.94000000000699,37.44000000000199,12.470000000004909
