交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2022-01-13,2022-01-13,2022-01-13,多头,1.0,1.0,1,0.0,0.0,0.0,否,是,已平仓
2,2022-02-07,2022-02-16,2022-02-16,多头,1.0,1.0,8,-8.400000000000004,-8.71,0.30999999999999694,否,是,已平仓
3,2022-03-02,2022-03-03,2022-03-03,多头,1.0,1.0,2,-1.4300000000000423,-2.7499999999999747,1.3199999999999323,否,是,已平仓
4,2022-04-08,2022-04-11,2022-04-11,多头,1.0,1.0,2,1.670000000000005,-2.859999999999981,4.529999999999986,是,是,已平仓
5,2022-04-14,2022-04-14,2022-04-14,多头,1.0,1.0,1,2.6300000000000283,-0.25000000000000716,2.8800000000000354,是,是,已平仓
6,2022-04-27,2022-04-28,2022-04-28,多头,1.0,1.0,2,2.8000000000009964,-2.259999999998999,5.059999999999995,是,是,已平仓
7,2022-05-05,2022-05-06,2022-05-06,多头,1.0,1.0,2,5.58999999999997,1.1300000000000199,4.459999999999949,是,是,已平仓
8,2022-07-04,2022-07-04,2022-07-04,多头,1.0,1.0,1,0.3500000000000031,-1.9000000000000266,2.2500000000000298,是,是,已平仓
9,2022-07-06,2022-07-26,2022-07-26,多头,1.0,1.0,15,8.920000000000005,6.330000000000015,2.58999999999999,是,是,已平仓
10,2022-07-29,2022-08-12,2022-08-12,多头,1.0,1.0,11,3.3199999999999896,5.03,-1.7100000000000106,是,是,已平仓
11,2022-08-23,2022-08-30,2022-08-30,多头,1.0,1.0,6,0.1700000000000319,-2.050000000001009,2.2200000000010407,是,是,已平仓
12,2022-09-05,2022-09-05,2022-09-05,多头,1.0,1.0,1,0.04999999999900917,0.460000000000009,-0.41000000000099984,是,是,已平仓
13,2022-09-07,2022-09-07,2022-09-07,多头,1.0,1.0,1,-0.470000000000019,-0.7499999999999868,0.2799999999999678,否,是,已平仓
14,2022-09-09,2022-09-13,2022-09-13,多头,1.0,1.0,2,0.1800000000000066,-1.7100000000009814,1.890000000000988,是,是,已平仓
15,2022-09-21,2022-10-10,2022-10-10,多头,1.0,1.0,9,-3.499999999999025,-7.619999999999987,4.120000000000962,否,是,已平仓
16,2022-11-08,2022-11-11,2022-11-11,多头,1.0,1.0,4,-1.789999999999986,-3.510000000000006,1.72000000000002,否,是,已平仓
17,2022-11-25,2022-11-25,2022-11-25,多头,1.0,1.0,1,-2.5599999999990213,-3.499999999999996,0.9400000000009747,否,是,已平仓
18,2022-11-30,2022-12-01,2022-12-01,多头,1.0,1.0,2,1.8299999999999912,1.9999999999999878,-0.1699999999999966,是,是,已平仓
19,2022-12-22,2022-12-23,2022-12-23,多头,1.0,1.0,2,0.2399999999999971,3.5500000000000114,-3.3100000000000143,是,是,已平仓
20,2023-01-19,2023-01-19,2023-01-19,多头,1.0,1.0,1,0.4999999999999796,0.770000000001013,-0.27000000000103336,是,是,已平仓
21,2023-05-04,2023-05-10,2023-05-10,多头,1.0,1.0,5,5.980000000000013,5.779999999999987,0.20000000000002593,是,是,已平仓
22,2023-06-02,2023-06-02,2023-06-02,多头,1.0,1.0,1,-2.2199999999989934,-1.2599999999999765,-0.959999999999017,否,是,已平仓
23,2023-07-07,2023-07-13,2023-07-13,多头,1.0,1.0,5,3.92,-0.21000000000000185,4.130000000000002,是,是,已平仓
24,2023-08-10,2023-08-10,2023-08-10,多头,1.0,1.0,1,1.1599999999999806,-0.14000000000000123,1.2999999999999818,是,是,已平仓
25,2023-09-19,2023-09-21,2023-09-21,多头,1.0,1.0,3,-1.7900000000009921,-0.7599999999999967,-1.0300000000009955,否,是,已平仓
26,2023-11-10,2023-11-10,2023-11-10,多头,1.0,1.0,1,1.0399999999999991,0.5000000000000143,0.5399999999999848,是,是,已平仓
27,2023-11-14,2023-11-29,2023-11-29,多头,1.0,1.0,12,-1.9300000000000221,-3.7200000000000086,1.7899999999999865,否,是,已平仓
28,2023-12-07,2023-12-07,2023-12-07,多头,1.0,1.0,1,0.0,0.8499999999999828,-0.8499999999999828,否,是,已平仓
29,2023-12-11,2024-01-05,2024-01-05,多头,1.0,1.0,19,15.800000000000015,14.610000000000005,1.1900000000000102,是,是,已平仓
30,2024-01-11,2024-01-11,2024-01-11,多头,1.0,1.0,1,1.4799999999999882,-0.09999999999999593,1.579999999999984,是,是,已平仓
31,2024-01-17,2024-01-17,2024-01-17,多头,1.0,1.0,1,2.2799999999999905,1.7500000000000155,0.5299999999999749,是,是,已平仓
32,2024-01-19,2024-01-19,2024-01-19,多头,1.0,1.0,1,0.8500000000009889,0.6499999999999908,0.20000000000099805,是,是,已平仓
33,2024-02-07,2024-02-08,2024-02-08,多头,1.0,1.0,2,1.090000000000015,1.460000000001009,-0.370000000000994,是,是,已平仓
34,2024-02-21,2024-02-23,2024-02-23,多头,1.0,1.0,3,2.0699999999999883,1.250000000000001,0.8199999999999872,是,是,已平仓
35,2024-03-04,2024-03-07,2024-03-07,多头,1.0,1.0,4,8.449999999999985,8.990000000000006,-0.5400000000000205,是,是,已平仓
