training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,114.89799673202779,61.560000000000855,42.14999999999969,15.429999999998016,15.039999999999914
2,111.9771522880737,57.99000000000085,41.039999999999715,15.91999999999802,12.429999999999943
3,110.8415686274511,62.14999999999891,44.27999999999866,23.699999999997026,15.949999999998957
4,110.51140476190261,57.80999999999887,40.42999999999769,20.22999999999803,15.300000000000038
5,110.49607142857155,60.149999999998926,47.46999999999866,24.53999999999703,16.979999999998906
6,110.23506057596977,65.44000000000294,46.88000000000274,26.15999999999705,17.469999999998944
7,110.10496969697033,56.639999999999816,37.55999999999766,21.169999999999007,18.989999999999984
8,109.68934640523005,65.60000000000292,45.0800000000017,27.349999999997063,16.53999999999902
9,109.20227519380003,56.52000000000088,38.91000000000169,21.169999999999007,15.890000000000942
10,109.20227519380003,56.52000000000088,38.91000000000169,21.169999999999007,15.890000000000942
11,108.80744186046341,57.69999999999891,45.15999999999674,23.83999999999803,15.919999999999998
12,108.38586111111022,58.52999999999991,43.209999999997734,20.97999999999701,12.859999999998916
13,108.38586111111022,58.52999999999991,43.209999999997734,20.97999999999701,12.859999999998916
14,108.38586111111022,58.52999999999991,43.209999999997734,20.97999999999701,12.859999999998916
15,108.38586111111022,58.52999999999991,43.209999999997734,20.97999999999701,12.859999999998916
16,108.38586111111022,58.52999999999991,43.209999999997734,20.97999999999701,12.859999999998916
17,108.38586111111022,58.52999999999991,43.209999999997734,20.97999999999701,12.859999999998916
18,108.38586111111022,58.52999999999991,43.209999999997734,20.97999999999701,12.859999999998916
19,108.38586111111022,58.52999999999991,43.209999999997734,20.97999999999701,12.859999999998916
20,108.38586111111022,58.52999999999991,43.209999999997734,20.97999999999701,12.859999999998916
