区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-17,2025-06-30,79.49000000000392,24.047394957984377,39.29999999999902,40.1900000000049,12.158319327732574,0.9523809523809523,21,3.809047619047807,-2.2799999999999905,-8.829999999999984,6.681818181818182
样本外,2025-07-01,2026-07-14,0.8599999999990211,0.8634262948197343,-4.580000000000035,5.439999999999056,5.461673306771961,0.3333333333333333,6,0.1433333333331702,-0.8100000000002464,-7.059999999999983,3.6666666666666665
2026年以来,2026-01-01,2026-07-14,0.500000000000014,1.0080000000000282,-5.080000000000015,5.580000000000029,11.24928000000006,0.5,2,0.2500000000000071,-0.09999999999999609,-2.7199999999999793,4.0
全区间,2022-01-17,2026-07-14,80.10000000000298,18.603870967742626,35.079999999998996,45.02000000000398,10.456258064517053,0.8148148148148148,27,2.966666666666777,-1.1040000000001953,-8.829999999999984,6.2592592592592595
