training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
2,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
3,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
4,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
5,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
6,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
7,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
8,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
9,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
10,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
11,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
12,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
13,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
14,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
15,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
16,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
17,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
18,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
19,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
20,191.13663793104206,45.800000000002846,27.130000000000898,-0.24999999999997247,-4.849999999999959
