日期,信号日期,总分,结论,目标仓位,仓位,止盈止损事件,条件基准仓位,交易标的到期收益率_百分比,比较基准到期收益率_百分比,策略日收益率,基准日收益率,策略票息Carry收益,策略资本利得收益,基准票息Carry收益,基准资本利得收益,票息Carry超额,资本利得超额,策略资本利得_BP,基准资本利得_BP,资本利得超额_BP,策略累计资本利得_BP,基准累计资本利得_BP,累计资本利得超额_BP,策略累计票息Carry,策略累计资本利得,基准累计票息Carry,基准累计资本利得,策略净值,基准净值,超额净值
2024-05-22,2024-05-22,37.5,中性,0.0,0.0,,0.0,2.471,2.3123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9000000000009,15.190000000002078,35.709999999998836,0.016597158730158722,0.043856078696238254,0.015096626984126976,0.013458977629008965,1.0621924337635436,1.0288286601384116,1.0324288921156644
2024-05-23,2024-05-23,20.0,看空,0.0,0.0,,0.0,2.4678,2.3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9000000000009,15.190000000002078,35.709999999998836,0.016597158730158722,0.043856078696238254,0.015096626984126976,0.013458977629008965,1.0621924337635436,1.0288286601384116,1.0324288921156644
2024-05-24,2024-05-24,37.5,中性,0.0,0.0,,0.0,2.4684,2.3134,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,50.9000000000009,15.190000000002078,35.709999999998836,0.016597158730158722,0.043856078696238254,0.015096626984126976,0.013458977629008965,1.0621924337635436,1.0288286601384116,1.0324288921156644
2024-05-27,2024-05-27,42.5,中性,0.0,0.0,,0.0,2.453,2.3084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9000000000009,15.190000000002078,35.709999999998836,0.016597158730158722,0.043856078696238254,0.015096626984126976,0.013458977629008965,1.0621924337635436,1.0288286601384116,1.0324288921156644
2024-05-28,2024-05-28,42.5,中性,0.0,0.0,,0.0,2.4577,2.2994,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,50.9000000000009,15.190000000002078,35.709999999998836,0.016597158730158722,0.043856078696238254,0.015096626984126976,0.013458977629008965,1.0621924337635436,1.0288286601384116,1.0324288921156644
2024-05-29,2024-05-29,12.5,看空,0.0,0.0,,0.0,2.457,2.2776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9000000000009,15.190000000002078,35.709999999998836,0.016597158730158722,0.043856078696238254,0.015096626984126976,0.013458977629008965,1.0621924337635436,1.0288286601384116,1.0324288921156644
2024-05-30,2024-05-30,7.5,看空,0.0,0.0,,0.0,2.4603,2.2826,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,50.9000000000009,15.190000000002078,35.709999999998836,0.016597158730158722,0.043856078696238254,0.015096626984126976,0.013458977629008965,1.0621924337635436,1.0288286601384116,1.0324288921156644
2024-05-31,2024-05-31,12.5,看空,0.0,0.0,,0.0,2.4617,2.2926,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,50.9000000000009,15.190000000002078,35.709999999998836,0.016597158730158722,0.043856078696238254,0.015096626984126976,0.013458977629008965,1.0621924337635436,1.0288286601384116,1.0324288921156644
2024-06-03,2024-06-03,47.5,中性,0.0,0.0,,0.0,2.45,2.2853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9000000000009,15.190000000002078,35.709999999998836,0.016597158730158722,0.043856078696238254,0.015096626984126976,0.013458977629008965,1.0621924337635436,1.0288286601384116,1.0324288921156644
2024-06-04,2024-06-04,72.5,看多,1.0,1.0,,1.0,2.4475,2.2854,0.00031659021251828146,8.183654307756795e-05,9.722222222222223e-05,0.00021936799029605923,9.068650793650792e-05,-8.849964858939974e-06,6.535714285714307e-06,0.00022821795515499922,0.2500000000010133,-0.010000000000010001,0.2600000000010233,51.15000000000192,15.180000000002067,35.96999999999986,0.016694380952380943,0.04407544668653431,0.015187313492063485,0.013450127664150026,1.062528713491884,1.0289128559193763,1.032671238753714
