training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,174.57155555555573,55.129999999999974,30.400000000000883,-0.950000000001956,-0.3500000000029835
2,172.7645000000002,58.45999999999997,31.69000000000089,-3.4100000000009807,2.109999999999026
3,172.7645000000002,58.45999999999997,31.69000000000089,-3.4100000000009807,2.109999999999026
4,172.7645000000002,58.45999999999997,31.69000000000089,-2.4400000000019544,2.5699999999980276
5,172.52350000000018,58.07999999999998,32.550000000000885,-1.0053069487980792e-12,-1.1800000000010389
6,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
7,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
8,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
9,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
10,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
11,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
12,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
13,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
14,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
15,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
16,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
17,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
18,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
19,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
20,172.52350000000018,58.07999999999998,32.550000000000885,-3.4100000000009807,2.109999999999026
