区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-17,2025-01-01,55.129999999999974,19.403296089385464,24.72999999999909,30.400000000000883,10.699441340782434,1.0,9,6.125555555555552,,-5.310000000000002,9.11111111111111
样本外,2025-01-02,2026-07-14,-0.950000000001956,-0.6505434782622089,-0.5999999999989725,-0.3500000000029835,-0.2396739130455213,0.5,8,-0.11875000000024455,-2.7724999999999977,-7.339999999999986,5.5
2026年以来,2026-01-01,2026-07-14,-0.09999999999999604,-0.201599999999992,-3.3299999999999996,3.2300000000000035,6.511680000000007,0.0,1,-0.09999999999999609,-0.09999999999999609,-1.8299999999999914,5.0
全区间,2022-01-17,2026-07-14,54.17999999999802,12.58374193548341,24.130000000000116,30.0499999999979,6.97935483870919,0.7647058823529411,17,3.187058823529295,-2.7724999999999977,-7.339999999999982,7.411764705882353
