区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-13,2025-01-01,65.29000000000306,22.915153203343696,28.339999999994163,36.9500000000089,12.968523676883345,0.631578947368421,57,1.1454385964912819,-1.110555555555558,-8.389999999999993,3.263157894736842
样本外,2025-01-02,2026-07-17,27.58000000000098,18.73358490566104,12.619999999999951,14.960000000001028,10.161509433962962,0.45161290322580644,31,0.88967741935487,-1.1087500000000008,-8.039999999999992,3.032258064516129
2026年以来,2026-01-01,2026-07-17,11.960000000000962,23.546250000001894,3.970000000001021,7.989999999999941,15.730312499999883,0.4444444444444444,9,1.3288888888889958,-0.8799999999998045,-2.360000000000001,4.111111111111111
全区间,2022-01-13,2026-07-17,100.66000000000402,23.2718532110101,47.709999999995105,52.95000000000891,12.24165137614885,0.5681818181818182,88,1.143863636363682,-1.1097058823529429,-8.389999999999993,3.1818181818181817
