交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
67,2024-01-11,2024-01-11,2024-01-11,多头,1.0,1.0,1,1.4799999999999882,-0.09999999999999593,1.579999999999984,是,是,已平仓
68,2024-01-19,2024-01-19,2024-01-19,多头,1.0,1.0,1,0.8500000000009889,0.6499999999999908,0.20000000000099805,是,是,已平仓
69,2024-01-26,2024-01-26,2024-01-26,空头,-1.0,1.0,1,-0.3199999999999731,0.0,-0.3199999999999731,否,是,已平仓
70,2024-01-31,2024-01-31,2024-01-31,空头,-1.0,1.0,1,-2.7500000000000093,0.0,-2.7500000000000093,否,是,已平仓
71,2024-02-01,2024-02-08,2024-02-08,多头,1.0,1.0,6,1.6599999999999948,-0.4900000000000042,2.149999999999999,是,是,已平仓
72,2024-02-21,2024-02-22,2024-02-22,多头,1.0,1.0,2,1.9999999999999878,1.010000000000004,0.9899999999999838,是,是,已平仓
73,2024-03-01,2024-03-07,2024-03-07,多头,1.0,1.0,5,5.089999999999991,5.989999999999989,-0.8999999999999977,是,是,已平仓
74,2024-03-08,2024-03-08,2024-03-08,空头,-1.0,1.0,1,0.5199999999999996,0.0,0.5199999999999996,是,是,已平仓
75,2024-03-11,2024-03-13,2024-03-13,多头,1.0,1.0,3,-2.3899999999989903,-5.009999999999979,2.620000000000989,否,是,已平仓
76,2024-03-15,2024-03-15,2024-03-15,多头,1.0,1.0,1,1.2600000000000111,2.2499999999990234,-0.9899999999990123,是,是,已平仓
77,2024-04-03,2024-04-08,2024-04-08,多头,1.0,1.0,2,1.2100000000010018,1.0500000000000091,0.16000000000099268,是,是,已平仓
78,2024-04-10,2024-04-26,2024-04-26,多头,1.0,1.0,13,6.099999999999994,-2.819999999999004,8.919999999998998,是,是,已平仓
79,2024-04-30,2024-04-30,2024-04-30,空头,-1.0,1.0,1,-5.880000000000988,0.0,-5.880000000000988,否,是,已平仓
80,2024-05-10,2024-05-13,2024-05-13,多头,1.0,1.0,2,2.459999999999997,2.8599999999999803,-0.3999999999999835,是,是,已平仓
81,2024-05-21,2024-05-21,2024-05-21,多头,1.0,1.0,1,-1.3100000000000265,-0.3599999999999784,-0.9500000000000481,否,是,已平仓
82,2024-05-23,2024-05-23,2024-05-23,空头,-1.0,1.0,1,-0.3200000000000078,0.0,-0.3200000000000078,否,是,已平仓
83,2024-05-29,2024-05-30,2024-05-30,空头,-1.0,1.0,2,0.25999999999998247,0.0,0.25999999999998247,是,是,已平仓
