training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
2,116.72559523809653,79.00000000000296,41.55000000000294,-1.410000000001964,3.9799999999970783
3,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
4,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
5,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
6,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
7,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
8,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
9,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
10,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
11,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
12,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
13,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
14,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
15,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
16,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
17,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
18,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
19,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
20,116.72559523809653,79.00000000000296,41.550000000002946,-1.410000000001964,3.9799999999970783
