training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,89.03588461538617,22.840000000004007,23.250000000002995,20.710000000000072,0.749999999999055
2,85.2720000000006,30.560000000003015,20.479999999999976,17.810000000002027,-1.599999999998964
3,85.2720000000006,30.560000000003015,20.479999999999976,17.810000000002027,-1.599999999998964
4,83.78966666666771,26.890000000003994,20.820000000000977,19.580000000001057,0.1700000000000692
5,83.78716666666794,27.79000000000396,20.090000000001954,20.51000000000008,1.0199999999991185
6,83.78716666666794,27.79000000000396,20.090000000001954,20.51000000000008,1.0199999999991185
7,83.78716666666794,27.79000000000396,20.090000000001954,20.51000000000008,1.0199999999991185
8,83.78716666666794,27.79000000000396,20.090000000001954,20.51000000000008,1.0199999999991185
9,83.78716666666794,27.79000000000396,20.090000000001954,20.51000000000008,1.0199999999991185
10,83.78716666666794,27.79000000000396,20.090000000001954,20.51000000000008,1.0199999999991185
11,83.78716666666794,27.79000000000396,20.090000000001954,20.51000000000008,1.0199999999991185
12,83.78716666666794,27.79000000000396,20.090000000001954,20.51000000000008,1.0199999999991185
13,83.78716666666794,27.79000000000396,20.090000000001954,20.51000000000008,1.0199999999991185
14,83.78716666666794,27.79000000000396,20.090000000001954,20.51000000000008,1.0199999999991185
15,80.9165000000006,32.32000000000297,21.64999999999997,21.970000000000116,1.429999999998099
16,80.44900000000042,29.870000000002015,21.74000000000003,23.260000000001064,-0.01999999999994273
17,79.6911666666678,21.26000000000308,18.930000000002032,16.48000000000205,-2.9099999999989876
18,79.6911666666678,21.26000000000308,18.930000000002032,16.48000000000205,-2.9099999999989876
19,79.6911666666678,21.26000000000308,18.930000000002032,16.48000000000205,-2.9099999999989876
20,79.6911666666678,21.26000000000308,18.930000000002032,16.48000000000205,-2.9099999999989876
