区间,起始日期,结束日期,累计资本利得_BP,年化资本利得_BP,条件基准资本利得_BP,资本利得超额_BP,年化资本利得超额_BP,已平仓胜率,已平仓交易数,平均单笔_BP,平均亏损_BP,资本利得最大回撤_BP,平均持有交易日
搜索期,2022-01-13,2025-01-01,22.840000000004007,8.016267409472158,-0.4099999999989876,23.250000000002995,8.160167130920271,0.8461538461538461,26,0.855384615384769,-2.8549999999995075,-5.959999999999993,2.5925925925925926
样本外,2025-01-02,2026-07-17,20.710000000000072,14.067169811320804,19.960000000001017,0.749999999999055,0.509433962263509,0.8095238095238095,21,0.9861904761904793,-3.0800000000002354,-7.339999999999986,1.5714285714285714
2026年以来,2026-01-01,2026-07-17,6.029999999999959,11.87156249999992,2.73000000000103,3.2999999999989296,6.4968749999978925,1.0,6,1.0049999999999932,,-0.22000000000001174,1.3333333333333333
全区间,2022-01-13,2026-07-17,43.550000000004076,10.06844036697342,19.55000000000203,24.000000000002046,5.548623853211482,0.8333333333333334,48,0.9072916666667514,-2.9674999999998715,-7.339999999999986,2.1458333333333335
