training_rank,training_objective,training_capital_gain_total_bp,training_capital_gain_excess_bp,oos_capital_gain_total_bp,oos_capital_gain_excess_bp
1,134.07059440559726,86.31000000000193,53.22000000000183,11.039999999997026,8.629999999998917
2,133.99925352113212,89.91000000000287,50.62000000000676,3.369999999997021,3.0799999999989174
3,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
4,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
5,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
6,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
7,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
8,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
9,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
10,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
11,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
12,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
13,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
14,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
15,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
16,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
17,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
18,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
19,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
20,130.72679292930025,84.05000000000479,54.59000000000661,4.81999999999698,4.839999999998942
