交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
1,2022-02-08,2022-02-08,2022-02-08,多头,1.0,1.0,1,0.07999999999900448,0.2899999999999778,-0.2100000000009733,是,是,已平仓
2,2022-02-10,2022-02-15,2022-02-15,多头,1.0,1.0,4,-7.519999999999992,-6.399999999999982,-1.1200000000000099,否,是,已平仓
3,2022-03-02,2022-03-02,2022-03-02,多头,1.0,1.0,1,0.5399999999999849,-1.4999999999999736,2.0399999999999583,是,是,已平仓
4,2022-04-08,2022-04-12,2022-04-12,多头,1.0,1.0,3,0.6099999999999859,-3.110000000000994,3.7200000000009803,是,是,已平仓
5,2022-04-15,2022-04-18,2022-04-18,多头,1.0,1.0,2,0.6700000000000108,-4.51,5.18000000000001,是,是,已平仓
6,2022-05-05,2022-05-06,2022-05-06,多头,1.0,1.0,2,5.58999999999997,1.1300000000000199,4.459999999999949,是,是,已平仓
7,2022-07-04,2022-07-04,2022-07-04,多头,1.0,1.0,1,0.3500000000000031,-1.9000000000000266,2.2500000000000298,是,是,已平仓
8,2022-07-07,2022-07-13,2022-07-13,多头,1.0,1.0,5,5.920000000000022,2.8899999999999757,3.0300000000000464,是,是,已平仓
9,2022-07-18,2022-07-21,2022-07-21,多头,1.0,1.0,4,4.470000000000029,2.2199999999999998,2.2500000000000293,是,是,已平仓
10,2022-07-29,2022-08-12,2022-08-12,多头,1.0,1.0,11,3.3199999999999896,5.03,-1.7100000000000106,是,是,已平仓
11,2022-08-24,2022-08-30,2022-08-30,多头,1.0,1.0,5,0.6000000000000103,-0.5499999999999947,1.150000000000005,是,是,已平仓
12,2022-09-05,2022-09-05,2022-09-05,多头,1.0,1.0,1,0.04999999999900917,0.460000000000009,-0.41000000000099984,是,是,已平仓
13,2022-09-07,2022-09-07,2022-09-07,多头,1.0,1.0,1,-0.470000000000019,-0.7499999999999868,0.2799999999999678,否,是,已平仓
14,2022-09-09,2022-09-09,2022-09-09,多头,1.0,1.0,1,-1.4999999999990021,-0.9400000000009747,-0.5599999999980274,否,是,已平仓
15,2022-09-14,2022-09-14,2022-09-14,多头,1.0,1.0,1,-2.489999999999992,-1.9800000000000026,-0.5099999999999896,否,是,已平仓
16,2022-09-21,2022-09-23,2022-09-23,多头,1.0,1.0,3,-1.3499999999990255,-1.6199999999999894,0.2700000000009639,否,是,已平仓
17,2022-09-27,2022-10-10,2022-10-10,多头,1.0,1.0,5,-0.07000000000000073,-2.480000000000988,2.4100000000009874,否,是,已平仓
18,2022-11-21,2022-11-21,2022-11-21,多头,1.0,1.0,1,1.7400000000000055,0.7000000000000062,1.0399999999999994,是,是,已平仓
19,2022-11-25,2022-11-25,2022-11-25,多头,1.0,1.0,1,-2.5599999999990213,-3.499999999999996,0.9400000000009747,否,是,已平仓
20,2022-11-30,2022-12-01,2022-12-01,多头,1.0,1.0,2,1.8299999999999912,1.9999999999999878,-0.1699999999999966,是,是,已平仓
21,2022-12-22,2022-12-23,2022-12-23,多头,1.0,1.0,2,0.2399999999999971,3.5500000000000114,-3.3100000000000143,是,是,已平仓
22,2023-01-19,2023-01-19,2023-01-19,多头,1.0,1.0,1,0.4999999999999796,0.770000000001013,-0.27000000000103336,是,是,已平仓
23,2023-05-04,2023-05-05,2023-05-05,多头,1.0,1.0,2,2.8500000000010117,4.49999999999999,-1.6499999999989785,是,是,已平仓
24,2023-06-02,2023-06-02,2023-06-02,多头,1.0,1.0,1,-2.2199999999989934,-1.2599999999999765,-0.959999999999017,否,是,已平仓
25,2023-07-07,2023-07-10,2023-07-10,多头,1.0,1.0,2,3.3400000000000096,-0.11000000000000593,3.4500000000000157,是,是,已平仓
26,2023-07-14,2023-07-14,2023-07-14,多头,1.0,1.0,1,2.449999999999987,-0.3099999999999978,2.7599999999999847,是,是,已平仓
27,2023-08-04,2023-08-04,2023-08-04,多头,1.0,1.0,1,-1.1300000000009913,-0.3399999999999931,-0.7900000000009982,否,是,已平仓
28,2023-09-19,2023-09-20,2023-09-20,多头,1.0,1.0,2,-1.5200000000009997,-1.5000000000000082,-0.020000000000991447,否,是,已平仓
29,2023-11-14,2023-11-15,2023-11-15,多头,1.0,1.0,2,0.22000000000001185,-1.790000000000021,2.0100000000000326,是,是,已平仓
30,2023-11-20,2023-11-29,2023-11-29,多头,1.0,1.0,8,-2.6700000000000337,-3.0200000000000022,0.34999999999996856,否,是,已平仓
31,2023-12-11,2024-01-04,2024-01-04,多头,1.0,1.0,18,13.379999999999988,12.68000000000099,0.6999999999989992,是,是,已平仓
32,2024-01-11,2024-01-11,2024-01-11,多头,1.0,1.0,1,1.4799999999999882,-0.09999999999999593,1.579999999999984,是,是,已平仓
33,2024-02-07,2024-02-08,2024-02-08,多头,1.0,1.0,2,1.090000000000015,1.460000000001009,-0.370000000000994,是,是,已平仓
34,2024-03-04,2024-03-05,2024-03-05,多头,1.0,1.0,2,3.359999999999995,5.06000000000003,-1.7000000000000348,是,是,已平仓
35,2024-03-07,2024-03-07,2024-03-07,多头,1.0,1.0,1,3.0900000000000025,-1.2600000000000111,4.350000000000014,是,是,已平仓
36,2024-04-03,2024-04-08,2024-04-08,多头,1.0,1.0,2,1.2100000000010018,1.0500000000000091,0.16000000000099268,是,是,已平仓
37,2024-04-10,2024-04-12,2024-04-12,多头,1.0,1.0,3,1.6799999999999802,-0.3500000000000031,2.0299999999999834,是,是,已平仓
38,2024-05-13,2024-05-13,2024-05-13,多头,1.0,1.0,1,2.710000000000004,2.2199999999989934,0.4900000000010105,是,是,已平仓
39,2024-06-04,2024-06-11,2024-06-11,多头,1.0,1.0,5,5.560000000000009,0.6199999999999956,4.940000000000014,是,是,已平仓
40,2024-07-19,2024-07-19,2024-07-19,多头,1.0,1.0,1,1.020000000000014,0.5900000000000003,0.4300000000000137,是,是,已平仓
41,2024-10-14,2024-10-14,2024-10-14,多头,1.0,1.0,1,2.160000000000009,0.23999999999999716,1.920000000000012,是,是,已平仓
42,2024-10-16,2024-10-16,2024-10-16,多头,1.0,1.0,1,0.08000000000001062,-0.7700000000000068,0.8500000000000174,是,是,已平仓
43,2024-11-07,2024-11-14,2024-11-14,多头,1.0,1.0,6,1.670000000000005,4.259999999999993,-2.5899999999999874,是,是,已平仓
